col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 184th District - Republican,,Representative In Congress 5th District - Republican,,,All
,Lou Menna Iv,Write-In,Rob Jordan,Dasha Pruett,Write-In,All
Lou Menna Iv,34,0,686,174,0,All
Write-In,,0,1,0,4,All
Rob Jordan,,,77,0,0,All
Dasha Pruett,,,,19,0,All
Write-In,,,,,4,All
Total,894,5,764,193,8,All
,Representative In The General Assembly 184th District - Republican,,Representative In Congress 5th District - Republican,,,1
,Lou Menna Iv,Write-In,Rob Jordan,Dasha Pruett,Write-In,1
Lou Menna Iv,0,0,14,4,0,1
Write-In,,0,0,0,0,1
Rob Jordan,,,2,0,0,1
Dasha Pruett,,,,1,0,1
Write-In,,,,,0,1
Total,18,0,16,5,0,1
,Representative In The General Assembly 184th District - Republican,,Representative In Congress 5th District - Republican,,,2
,Lou Menna Iv,Write-In,Rob Jordan,Dasha Pruett,Write-In,2
Lou Menna Iv,0,0,4,0,0,2
Write-In,,0,0,0,0,2
Rob Jordan,,,0,0,0,2
Dasha Pruett,,,,0,0,2
Write-In,,,,,0,2
Total,4,0,4,0,0,2
,Representative In The General Assembly 184th District - Republican,,Representative In Congress 5th District - Republican,,,3
,Lou Menna Iv,Write-In,Rob Jordan,Dasha Pruett,Write-In,3
Lou Menna Iv,2,0,25,7,0,3
Write-In,,0,0,0,0,3
Rob Jordan,,,5,0,0,3
Dasha Pruett,,,,1,0,3
Write-In,,,,,0,3
Total,34,0,30,8,0,3
,Representative In The General Assembly 184th District - Republican,,Representative In Congress 5th District - Republican,,,4
,Lou Menna Iv,Write-In,Rob Jordan,Dasha Pruett,Write-In,4
Lou Menna Iv,1,0,11,2,0,4
Write-In,,0,0,0,0,4
Rob Jordan,,,3,0,0,4
Dasha Pruett,,,,1,0,4
Write-In,,,,,0,4
Total,14,0,14,3,0,4
,Representative In The General Assembly 184th District - Republican,,Representative In Congress 5th District - Republican,,,5
