col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Wynnetta Ward,,,,,,,,1,81,73,83,17,18,9,11,8,7,4,12,10,11,6,6,3,9,2,43,28,21,0,0,1
Matthew Miller,,,,,,,,,0,74,79,16,18,11,11,9,7,5,10,10,7,6,5,4,8,2,34,31,24,0,0,1
Terry Gillen,,,,,,,,,,0,71,23,22,18,18,18,15,17,5,8,4,5,3,5,4,2,34,26,27,0,0,1
Lindy Li,,,,,,,,,,,0,12,16,7,11,6,8,3,10,7,7,7,4,4,7,2,34,30,22,0,0,1
Heather Pope,,,,,,,,,,,,0,34,33,32,31,27,28,19,19,17,16,19,18,16,0,19,13,11,0,0,1
Sherrie Cohen,,,,,,,,,,,,,0,30,31,30,24,24,15,15,15,11,15,13,11,0,21,9,10,0,0,1
Joanne Beer,,,,,,,,,,,,,,0,26,27,27,26,14,15,14,15,15,17,10,0,17,8,10,0,0,1
Anlin Wang,,,,,,,,,,,,,,,0,26,25,24,13,12,12,12,11,13,12,0,14,10,9,0,0,1
Steve Paul,,,,,,,,,,,,,,,,0,22,25,12,13,13,11,16,15,13,0,15,8,9,0,0,1
Daisy Confoy,,,,,,,,,,,,,,,,,0,24,12,13,13,14,11,14,9,0,13,7,9,0,0,1
Paul Prescod,,,,,,,,,,,,,,,,,,0,10,12,12,10,14,13,10,0,13,7,7,0,0,1
Arielle Cohen,,,,,,,,,,,,,,,,,,,0,17,13,12,14,13,16,0,14,7,4,0,0,1
Christina Borst,,,,,,,,,,,,,,,,,,,,0,16,12,14,14,13,0,11,6,5,0,0,1
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,0,13,16,14,11,0,14,6,3,0,0,1
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,0,14,15,9,0,7,7,6,0,0,1
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,0,16,12,0,10,8,3,0,0,1
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,8,6,6,0,0,1
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,7,3,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,1
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,1
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,1
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,119,115,110,106,102,101,100,99,96,94,92,48,44,38,37,37,32,30,26,24,23,22,22,21,20,2,79,54,45,0,0,1
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,7
,Ken Washington,Nina Tinari,Cindy Bass,Charlene Cooper,Terry Gillen,Wynnetta Ward,Anuj Gupta,Malcolm Kenyatta,Owen Voutsinas-Klose,Lindy Li,Matthew Miller,Sherrie Cohen,Heather Pope,Anlin Wang,Steve Paul,Joanne Beer,Daisy Confoy,Arielle Cohen,Paul Prescod,Jack Cahill,Christina Borst,Sergio Cea,Bryan Mercer,Carla Le'Coin,Daniel Laufer,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,7
Ken Washington,1,104,103,103,99,101,95,96,93,94,94,26,22,20,13,13,13,11,10,10,9,8,10,7,6,3,31,51,25,3,0,7
Nina Tinari,,0,108,106,103,100,101,97,98,91,91,31,25,25,21,20,20,12,18,11,11,8,8,7,6,3,34,52,23,3,0,7
Cindy Bass,,,0,106,102,98,99,94,96,88,90,31,26,23,19,19,19,14,15,9,9,8,8,4,6,3,35,50,21,3,0,7
Charlene Cooper,,,,0,105,97,103,91,95,86,90,31,26,22,21,21,19,10,17,9,10,6,8,5,6,3,35,50,21,3,0,7
Terry Gillen,,,,,0,93,99,86,93,83,85,29,22,21,18,20,19,8,17,10,8,6,7,4,4,3,30,48,20,3,0,7
Wynnetta Ward,,,,,,0,93,98,90,95,93,20,16,17,10,8,7,13,6,11,8,8,9,7,7,3,28,49,22,1,0,7
Anuj Gupta,,,,,,,0,87,92,83,84,28,21,21,18,19,16,8,17,7,6,4,7,5,5,3,32,46,19,3,0,7
Malcolm Kenyatta,,,,,,,,0,86,91,90,21,19,18,9,9,10,13,6,13,11,10,11,8,8,3,29,49,21,1,0,7
Owen Voutsinas-Klose,,,,,,,,,0,81,84,22,23,21,16,16,13,9,12,8,6,6,5,5,5,3,29,44,19,2,0,7
Lindy Li,,,,,,,,,,0,88,16,16,17,10,8,8,13,5,12,10,8,8,6,6,3,28,44,19,2,0,7
Matthew Miller,,,,,,,,,,,0,19,17,14,9,8,7,12,3,9,9,7,9,8,6,3,23,48,21,1,0,7
Sherrie Cohen,,,,,,,,,,,,0,24,23,20,21,20,13,18,9,9,8,9,8,7,0,13,16,7,2,0,7
Heather Pope,,,,,,,,,,,,,0,21,20,19,18,12,14,9,11,7,4,5,7,0,13,12,7,2,0,7
Anlin Wang,,,,,,,,,,,,,,0,20,17,16,13,17,10,9,8,5,6,6,0,14,9,7,2,0,7
Steve Paul,,,,,,,,,,,,,,,0,19,16,10,17,7,10,6,3,4,4,0,12,7,5,2,0,7
Joanne Beer,,,,,,,,,,,,,,,,0,20,8,18,7,8,5,3,3,5,0,10,11,3,2,0,7
Daisy Confoy,,,,,,,,,,,,,,,,,0,8,17,7,7,7,4,4,4,0,11,8,4,2,0,7
Arielle Cohen,,,,,,,,,,,,,,,,,,0,5,10,8,9,5,6,6,0,10,5,4,1,0,7
Paul Prescod,,,,,,,,,,,,,,,,,,,0,6,5,4,3,4,5,0,8,6,5,2,0,7
Jack Cahill,,,,,,,,,,,,,,,,,,,,0,9,8,5,6,7,0,9,7,2,0,0,7
Christina Borst,,,,,,,,,,,,,,,,,,,,,0,5,4,5,7,0,7,4,7,0,0,7
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,0,3,5,5,0,7,2,3,0,0,7
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,0,6,4,0,2,7,3,0,0,7
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,4,4,0,0,7
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,4,4,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,0,7
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,7
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,7
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,120,120,118,117,109,109,107,107,103,99,99,39,36,33,27,26,25,22,21,20,18,14,12,11,11,3,67,67,39,4,0,7
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,8
,Nina Tinari,Cindy Bass,Terry Gillen,Malcolm Kenyatta,Ken Washington,Wynnetta Ward,Charlene Cooper,Anuj Gupta,Owen Voutsinas-Klose,Lindy Li,Matthew Miller,Sherrie Cohen,Heather Pope,Daisy Confoy,Anlin Wang,Joanne Beer,Steve Paul,Carla Le'Coin,Arielle Cohen,Christina Borst,Jack Cahill,Paul Prescod,Bryan Mercer,Sergio Cea,Daniel Laufer,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,8
Nina Tinari,1,111,112,102,101,100,108,108,102,96,94,29,17,15,17,16,13,12,5,11,9,11,8,7,5,8,45,38,22,3,1,8
Cindy Bass,,0,113,102,97,97,108,106,104,96,93,29,24,17,19,16,14,12,9,9,8,13,8,9,7,0,46,41,20,3,1,8
Terry Gillen,,,0,100,102,103,108,109,99,96,97,28,21,18,17,16,16,13,7,10,10,12,8,7,5,0,46,37,20,3,1,8
Malcolm Kenyatta,,,,2,101,100,94,90,87,98,95,19,14,8,8,9,6,13,7,12,10,3,10,8,6,0,41,37,25,3,1,8
Ken Washington,,,,,2,100,94,92,88,96,97,22,13,9,10,12,9,12,7,11,11,6,11,10,8,0,39,36,22,4,1,8
Wynnetta Ward,,,,,,1,96,93,89,95,97,21,15,10,11,11,10,13,9,13,12,5,7,7,8,0,39,38,21,3,0,8
Charlene Cooper,,,,,,,0,105,101,93,90,29,20,16,16,17,15,11,5,9,7,12,5,5,2,0,38,39,18,3,0,8
Anuj Gupta,,,,,,,,0,97,91,86,27,20,16,17,16,13,9,6,8,6,10,5,5,2,0,43,36,16,3,0,8
Owen Voutsinas-Klose,,,,,,,,,1,87,83,22,19,13,15,14,12,7,5,5,7,10,7,6,4,0,39,34,16,3,0,8
Lindy Li,,,,,,,,,,0,92,17,11,7,10,9,4,11,9,12,10,2,10,8,7,0,39,36,16,3,1,8
Matthew Miller,,,,,,,,,,,0,16,7,5,6,9,6,10,7,9,11,1,8,7,6,0,35,34,18,3,0,8
Sherrie Cohen,,,,,,,,,,,,0,33,33,30,32,31,22,21,21,18,27,14,15,18,0,14,18,7,1,0,8
Heather Pope,,,,,,,,,,,,,1,31,32,27,32,18,21,17,21,26,16,18,20,0,15,13,7,1,1,8
Daisy Confoy,,,,,,,,,,,,,,0,28,30,31,19,23,18,18,28,15,18,20,0,10,12,7,1,1,8
Anlin Wang,,,,,,,,,,,,,,,0,27,29,19,23,18,19,24,16,17,19,0,11,12,5,1,0,8
Joanne Beer,,,,,,,,,,,,,,,,0,28,18,20,16,17,25,17,16,17,0,13,11,4,1,0,8
Steve Paul,,,,,,,,,,,,,,,,,0,19,21,16,20,26,16,16,18,0,11,10,6,1,0,8
Carla Le'Coin,,,,,,,,,,,,,,,,,,0,21,24,19,15,21,18,19,0,12,11,4,1,0,8
Arielle Cohen,,,,,,,,,,,,,,,,,,,0,21,21,18,19,20,23,0,11,9,5,1,0,8
Christina Borst,,,,,,,,,,,,,,,,,,,,0,20,14,19,19,20,0,8,12,5,1,0,8
Jack Cahill,,,,,,,,,,,,,,,,,,,,,0,15,19,19,23,0,11,9,6,1,0,8
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,0,13,17,17,0,9,7,4,1,1,8
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,1,20,19,0,11,7,5,1,0,8
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,0,20,0,9,9,5,1,1,8
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,7,6,1,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,0,0,0,8
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,8
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,8
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
Total,134,132,128,124,122,120,119,118,111,110,106,50,46,39,37,37,37,32,30,30,30,30,29,28,27,8,110,64,46,5,3,8
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,12
,Nina Tinari,Cindy Bass,Terry Gillen,Charlene Cooper,Malcolm Kenyatta,Anuj Gupta,Owen Voutsinas-Klose,Ken Washington,Wynnetta Ward,Lindy Li,Matthew Miller,Sherrie Cohen,Paul Prescod,Daisy Confoy,Joanne Beer,Steve Paul,Heather Pope,Christina Borst,Anlin Wang,Arielle Cohen,Carla Le'Coin,Bryan Mercer,Daniel Laufer,Jack Cahill,Sergio Cea,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,12
Nina Tinari,1,83,85,85,79,83,80,72,73,68,71,27,19,21,20,19,18,13,15,8,9,9,6,5,3,0,31,42,16,2,0,12
Cindy Bass,,0,84,84,78,81,80,73,74,68,66,24,19,18,20,17,17,10,15,8,6,8,5,4,3,0,33,41,16,0,0,12
Terry Gillen,,,0,89,79,86,82,77,74,71,74,24,20,19,18,15,15,11,14,7,9,6,6,3,3,0,27,41,17,3,0,12
Charlene Cooper,,,,0,80,84,81,76,74,72,73,24,20,19,19,16,15,11,15,6,10,7,3,2,3,0,29,40,16,3,0,12
Malcolm Kenyatta,,,,,0,76,73,78,77,74,72,20,12,13,11,11,9,11,7,9,11,10,7,4,2,0,30,39,16,3,0,12
Anuj Gupta,,,,,,0,81,72,70,69,70,24,18,19,19,15,16,8,15,7,8,6,4,3,3,0,32,37,13,3,0,12
Owen Voutsinas-Klose,,,,,,,1,69,68,67,68,21,15,16,16,15,16,10,14,5,7,5,4,4,3,0,32,37,13,2,0,12
Ken Washington,,,,,,,,0,74,75,71,12,8,8,7,5,2,11,4,5,10,9,5,2,2,0,25,39,16,3,0,12
Wynnetta Ward,,,,,,,,,0,70,69,14,8,8,9,7,5,9,7,6,8,8,6,4,4,0,22,38,15,1,0,12
Lindy Li,,,,,,,,,,0,67,13,7,8,9,6,4,10,5,6,9,9,6,2,3,0,24,34,14,3,0,12
Matthew Miller,,,,,,,,,,,0,11,6,7,6,4,3,8,4,4,9,5,4,2,3,0,19,35,14,3,0,12
Sherrie Cohen,,,,,,,,,,,,0,21,26,23,23,20,13,19,13,7,10,8,7,4,0,19,10,5,2,0,12
Paul Prescod,,,,,,,,,,,,,0,21,20,18,17,8,14,8,6,7,6,6,5,0,14,8,3,2,0,12
Daisy Confoy,,,,,,,,,,,,,,0,20,18,18,10,16,8,7,6,7,7,4,0,14,6,4,2,0,12
Joanne Beer,,,,,,,,,,,,,,,0,20,18,6,15,6,4,7,6,5,4,0,14,7,3,1,0,12
Steve Paul,,,,,,,,,,,,,,,,0,20,9,16,8,7,10,8,8,4,0,16,7,2,0,0,12
Heather Pope,,,,,,,,,,,,,,,,,0,9,16,9,5,6,9,8,4,0,17,4,2,0,0,12
Christina Borst,,,,,,,,,,,,,,,,,,0,6,10,10,8,10,9,4,0,10,4,6,1,0,12
Anlin Wang,,,,,,,,,,,,,,,,,,,0,7,4,6,7,6,5,0,12,6,2,0,0,12
Arielle Cohen,,,,,,,,,,,,,,,,,,,,0,6,7,9,6,5,0,13,3,2,0,0,12
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,0,9,8,6,3,0,7,3,4,2,0,12
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,0,9,5,5,0,7,3,4,1,0,12
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,0,8,5,0,8,3,4,0,0,12
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,8,2,1,0,0,12
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,1,1,0,0,12
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,12
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,0,12
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,12
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,12
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,12
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,99,96,94,93,93,91,91,88,81,79,76,37,28,27,26,26,24,22,21,18,16,15,15,11,9,0,75,50,24,5,0,12
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,13
,Terry Gillen,Nina Tinari,Charlene Cooper,Cindy Bass,Ken Washington,Malcolm Kenyatta,Anuj Gupta,Matthew Miller,Wynnetta Ward,Owen Voutsinas-Klose,Lindy Li,Sherrie Cohen,Heather Pope,Joanne Beer,Daisy Confoy,Anlin Wang,Christina Borst,Steve Paul,Bryan Mercer,Paul Prescod,Arielle Cohen,Carla Le'Coin,Jack Cahill,Sergio Cea,Daniel Laufer,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,13
Terry Gillen,0,105,112,100,94,96,102,96,95,95,85,32,29,29,27,21,19,22,14,20,13,10,9,7,4,0,47,42,21,8,0,13
Nina Tinari,,0,105,102,87,92,96,91,90,98,82,36,29,26,27,25,17,21,10,19,12,9,8,7,6,0,46,40,20,8,0,13
Charlene Cooper,,,0,102,93,96,106,94,96,95,86,34,29,31,27,22,19,22,15,20,11,11,8,7,4,0,47,41,19,8,0,13
Cindy Bass,,,,0,86,94,98,88,85,93,77,28,24,26,25,23,11,18,7,20,10,4,6,6,5,0,42,45,17,5,0,13
Ken Washington,,,,,2,97,84,95,99,77,87,19,12,12,11,10,19,9,19,8,11,12,10,12,7,0,38,41,22,10,0,13
Malcolm Kenyatta,,,,,,0,93,105,100,82,92,20,17,15,14,10,19,7,17,8,15,10,8,10,7,0,44,43,20,7,0,13
Anuj Gupta,,,,,,,0,91,87,91,82,26,25,24,22,20,14,18,11,18,9,7,3,5,5,0,45,39,17,6,0,13
Matthew Miller,,,,,,,,0,99,83,94,18,15,12,11,9,19,4,16,6,14,8,8,9,7,0,39,44,20,6,0,13
Wynnetta Ward,,,,,,,,,0,80,89,20,14,13,12,9,20,9,18,7,15,12,11,11,8,0,38,39,21,8,0,13
Owen Voutsinas-Klose,,,,,,,,,,0,76,26,29,22,20,23,8,18,6,16,9,4,4,7,3,0,39,38,15,5,0,13
Lindy Li,,,,,,,,,,,1,17,12,9,9,12,16,8,16,7,10,9,9,8,6,0,36,37,20,4,0,13
Sherrie Cohen,,,,,,,,,,,,0,30,25,29,27,19,27,15,23,13,14,14,10,9,0,22,14,3,5,0,13
Heather Pope,,,,,,,,,,,,,0,25,26,27,16,26,13,20,16,10,10,12,8,0,21,10,4,4,0,13
Joanne Beer,,,,,,,,,,,,,,0,28,22,14,23,10,22,8,9,9,8,5,0,16,11,2,5,0,13
Daisy Confoy,,,,,,,,,,,,,,,0,23,16,23,9,22,12,11,10,8,8,0,14,11,2,6,0,13
Anlin Wang,,,,,,,,,,,,,,,,0,12,26,10,21,10,9,8,9,7,0,13,13,1,3,0,13
Christina Borst,,,,,,,,,,,,,,,,,0,11,21,10,12,17,15,11,12,0,10,10,8,5,0,13
Steve Paul,,,,,,,,,,,,,,,,,,0,11,21,11,10,9,9,5,0,15,8,1,4,0,13
Bryan Mercer,,,,,,,,,,,,,,,,,,,1,10,12,17,12,12,10,0,12,6,5,4,0,13
Paul Prescod,,,,,,,,,,,,,,,,,,,,0,6,7,7,6,7,0,13,7,1,3,0,13
Arielle Cohen,,,,,,,,,,,,,,,,,,,,,0,10,8,13,9,0,11,4,5,3,0,13
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,0,11,12,9,0,8,7,2,4,0,13
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,0,9,7,0,10,5,3,3,0,13
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,8,7,2,2,0,13
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,3,2,3,0,13
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,13
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0,0,0,13
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,13
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,13
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13
Total,125,123,121,116,116,116,113,112,109,105,100,47,42,37,36,34,33,31,29,28,23,21,21,19,14,0,91,64,31,14,0,13
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,19
,Nina Tinari,Malcolm Kenyatta,Charlene Cooper,Wynnetta Ward,Terry Gillen,Ken Washington,Cindy Bass,Anuj Gupta,Matthew Miller,Lindy Li,Owen Voutsinas-Klose,Heather Pope,Anlin Wang,Daisy Confoy,Paul Prescod,Sherrie Cohen,Joanne Beer,Steve Paul,Christina Borst,Arielle Cohen,Daniel Laufer,Jack Cahill,Carla Le'Coin,Bryan Mercer,Sergio Cea,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,19
Nina Tinari,0,66,71,66,66,62,64,68,61,60,61,13,11,10,12,11,11,9,9,5,6,2,7,4,4,0,24,30,20,2,0,19
Malcolm Kenyatta,,0,67,70,65,69,62,65,67,64,58,6,9,9,10,8,10,8,13,9,10,9,8,7,8,0,23,24,23,4,0,19
Charlene Cooper,,,0,64,71,62,66,71,61,59,62,15,12,12,13,12,13,12,12,5,7,3,5,5,5,0,23,26,22,1,0,19
Wynnetta Ward,,,,0,64,68,60,64,65,65,55,7,9,9,9,7,9,7,12,11,12,8,8,6,7,0,25,23,22,3,0,19
