col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 185th District - Democrat,,,All
,Dwight Evans,Write-In,Regina Young,Maria P Donatucci,Write-In,All
Dwight Evans,35,0,394,270,2,All
Write-In,,0,1,1,0,All
Regina Young,,,105,0,0,All
Maria P Donatucci,,,,44,0,All
Write-In,,,,,0,All
Total,701,2,500,315,2,All
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 185th District - Democrat,,,1
,Dwight Evans,Write-In,Regina Young,Maria P Donatucci,Write-In,1
Dwight Evans,0,0,87,70,0,1
Write-In,,0,0,0,0,1
Regina Young,,,21,0,0,1
Maria P Donatucci,,,,11,0,1
Write-In,,,,,0,1
Total,157,0,108,81,0,1
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 185th District - Democrat,,,2
,Dwight Evans,Write-In,Regina Young,Maria P Donatucci,Write-In,2
Dwight Evans,8,0,118,78,2,2
Write-In,,0,1,0,0,2
Regina Young,,,30,0,0,2
Maria P Donatucci,,,,6,0,2
Write-In,,,,,0,2
Total,206,1,149,84,2,2
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 185th District - Democrat,,,3
,Dwight Evans,Write-In,Regina Young,Maria P Donatucci,Write-In,3
Dwight Evans,24,0,115,60,0,3
Write-In,,0,0,0,0,3
Regina Young,,,40,0,0,3
Maria P Donatucci,,,,17,0,3
Write-In,,,,,0,3
Total,199,0,155,77,0,3
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 185th District - Democrat,,,13
,Dwight Evans,Write-In,Regina Young,Maria P Donatucci,Write-In,13
Dwight Evans,3,0,74,62,0,13
Write-In,,0,0,1,0,13
Regina Young,,,14,0,0,13
Maria P Donatucci,,,,10,0,13
Write-In,,,,,0,13
Total,139,1,88,73,0,13
