col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,All
Joseph R Biden,"1,326",0,0,0,"5,022","4,319","1,464",542,18,All
Bernie Sanders,,221,0,0,720,932,328,87,4,All
Tulsi Gabbard,,,14,0,30,29,10,22,2,All
Write-In,,,,7,16,33,5,0,0,All
Amen Brown,,,,,208,0,0,0,0,All
Roni Green,,,,,,94,0,0,0,All
Danyl Patterson,,,,,,,36,0,0,All
Van Stone,,,,,,,,11,0,All
Write-In,,,,,,,,,4,All
Total,"12,691","2,292",107,61,"5,996","5,407","1,843",662,28,All
