col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,All
,Ed Neilson,Write-In,Joe Torsella,Write-In,All
Ed Neilson,404,0,"2,512",1,All
Write-In,,3,3,2,All
Joe Torsella,,,68,0,All
Write-In,,,,1,All
Total,"2,917",8,"2,583",4,All
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,1
,Ed Neilson,Write-In,Joe Torsella,Write-In,1
Ed Neilson,16,0,88,0,1
Write-In,,0,0,0,1
Joe Torsella,,,4,0,1
Write-In,,,,0,1
Total,104,0,92,0,1
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,2
,Ed Neilson,Write-In,Joe Torsella,Write-In,2
Ed Neilson,15,0,114,0,2
Write-In,,0,0,0,2
Joe Torsella,,,1,0,2
Write-In,,,,0,2
Total,129,0,115,0,2
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,3
,Ed Neilson,Write-In,Joe Torsella,Write-In,3
Ed Neilson,21,0,91,0,3
Write-In,,0,0,0,3
Joe Torsella,,,2,0,3
Write-In,,,,0,3
Total,112,0,93,0,3
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,4
,Ed Neilson,Write-In,Joe Torsella,Write-In,4
Ed Neilson,10,0,91,0,4
Write-In,,0,0,0,4
Joe Torsella,,,0,0,4
Write-In,,,,0,4
Total,101,0,91,0,4
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,5
,Ed Neilson,Write-In,Joe Torsella,Write-In,5
Ed Neilson,6,0,74,0,5
Write-In,,0,0,0,5
Joe Torsella,,,2,0,5
Write-In,,,,0,5
Total,80,0,76,0,5
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,6
,Ed Neilson,Write-In,Joe Torsella,Write-In,6
Ed Neilson,18,0,185,0,6
Write-In,,0,1,0,6
Joe Torsella,,,6,0,6
Write-In,,,,0,6
Total,203,1,192,0,6
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,7
,Ed Neilson,Write-In,Joe Torsella,Write-In,7
Ed Neilson,12,0,104,0,7
Write-In,,0,0,1,7
Joe Torsella,,,2,0,7
Write-In,,,,0,7
Total,116,1,106,1,7
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,8
,Ed Neilson,Write-In,Joe Torsella,Write-In,8
Ed Neilson,19,0,123,0,8
Write-In,,1,0,1,8
Joe Torsella,,,5,0,8
Write-In,,,,0,8
Total,142,2,128,1,8
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,9
,Ed Neilson,Write-In,Joe Torsella,Write-In,9
Ed Neilson,12,0,81,0,9
Write-In,,0,0,0,9
Joe Torsella,,,1,0,9
Write-In,,,,0,9
Total,93,0,82,0,9
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,10
,Ed Neilson,Write-In,Joe Torsella,Write-In,10
Ed Neilson,19,0,132,0,10
Write-In,,0,0,0,10
Joe Torsella,,,1,0,10
Write-In,,,,0,10
Total,151,0,133,0,10
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,11
,Ed Neilson,Write-In,Joe Torsella,Write-In,11
Ed Neilson,17,0,115,0,11
Write-In,,0,0,0,11
Joe Torsella,,,8,0,11
Write-In,,,,0,11
Total,132,0,123,0,11
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,12
,Ed Neilson,Write-In,Joe Torsella,Write-In,12
Ed Neilson,15,0,81,0,12
Write-In,,1,0,0,12
Joe Torsella,,,0,0,12
Write-In,,,,0,12
Total,96,1,81,0,12
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,15
,Ed Neilson,Write-In,Joe Torsella,Write-In,15
Ed Neilson,13,0,91,0,15
Write-In,,0,1,0,15
Joe Torsella,,,0,0,15
Write-In,,,,0,15
Total,104,1,92,0,15
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,16
,Ed Neilson,Write-In,Joe Torsella,Write-In,16
Ed Neilson,14,0,76,0,16
Write-In,,0,0,0,16
Joe Torsella,,,2,0,16
Write-In,,,,0,16
Total,90,0,78,0,16
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,17
,Ed Neilson,Write-In,Joe Torsella,Write-In,17
Ed Neilson,34,0,82,0,17
Write-In,,0,0,0,17
Joe Torsella,,,6,0,17
Write-In,,,,0,17
Total,116,0,88,0,17
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,18
,Ed Neilson,Write-In,Joe Torsella,Write-In,18
Ed Neilson,20,0,92,0,18
Write-In,,0,0,0,18
Joe Torsella,,,3,0,18
Write-In,,,,0,18
Total,112,0,95,0,18
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,19
,Ed Neilson,Write-In,Joe Torsella,Write-In,19
Ed Neilson,17,0,83,1,19
Write-In,,0,0,0,19
Joe Torsella,,,0,0,19
Write-In,,,,0,19
Total,101,0,83,1,19
,Representative In The General Assembly 174th District - Democrat,,State Treasurer - Democrat,,20
,Ed Neilson,Write-In,Joe Torsella,Write-In,20
Ed Neilson,17,0,64,0,20
