col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In Congress 2nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Brendan F Boyle,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Lorraine Haw,Alvaro Quinones,Vayda Good,Adam Tennant,Ronald Raju Joseph,Kempis Ghani Songster,Write-In,All
Brendan F Boyle,257,0,"2,208","2,153","2,052","2,057","2,023","2,015",825,831,652,616,589,588,558,523,26,All
Write-In,,5,1,1,1,1,1,1,5,5,4,5,4,4,4,4,13,All
Pamela Robinson,,,12,"2,166","2,091","2,081","2,049","1,990",391,437,257,206,189,168,146,131,26,All
Michele Lockman,,,,4,"2,076","2,082","2,050","1,966",380,417,249,199,179,165,148,118,23,All
Anthony Bellmon,,,,,6,"2,042","2,043","1,912",336,367,199,169,141,137,134,113,24,All
Patrick Parkinson,,,,,,4,"2,042","1,906",332,367,198,166,128,150,132,104,24,All
Theodore Kirsch,,,,,,,2,"1,888",315,350,186,151,139,144,127,111,24,All
Mona Getzes Cohen,,,,,,,,4,311,345,244,211,193,167,157,125,27,All
Amy Roat,,,,,,,,,3,691,535,486,491,500,474,452,2,All
Lisa Powley,,,,,,,,,,3,527,469,475,473,451,445,1,All
Lorraine Haw,,,,,,,,,,,0,476,484,472,451,451,0,All
Alvaro Quinones,,,,,,,,,,,,0,504,467,465,444,2,All
Vayda Good,,,,,,,,,,,,,0,455,460,453,0,All
Adam Tennant,,,,,,,,,,,,,,4,460,438,1,All
Ronald Raju Joseph,,,,,,,,,,,,,,,0,450,0,All
Kempis Ghani Songster,,,,,,,,,,,,,,,,1,1,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,"3,127",13,"2,371","2,307","2,200","2,200","2,171","2,160",911,910,718,676,647,644,614,581,48,All
,Representative In Congress 2nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Brendan F Boyle,Write-In,Pamela Robinson,Michele Lockman,Theodore Kirsch,Anthony Bellmon,Patrick Parkinson,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Vayda Good,Adam Tennant,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,1
Brendan F Boyle,10,0,87,87,82,81,80,73,39,39,37,34,34,32,33,33,3,1
Write-In,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Pamela Robinson,,,1,89,84,83,81,75,19,21,12,15,8,10,8,8,3,1
Michele Lockman,,,,0,86,86,82,75,18,18,12,13,10,12,7,10,3,1
Theodore Kirsch,,,,,0,81,81,71,14,16,10,14,9,10,9,8,3,1
Anthony Bellmon,,,,,,0,81,72,11,13,9,7,6,4,7,9,3,1
Patrick Parkinson,,,,,,,0,71,12,13,8,8,6,7,6,6,3,1
Mona Getzes Cohen,,,,,,,,0,13,14,7,11,9,7,8,8,3,1
Amy Roat,,,,,,,,,0,33,26,26,27,30,24,24,0,1
Lisa Powley,,,,,,,,,,0,25,27,28,30,25,25,0,1
Alvaro Quinones,,,,,,,,,,,0,29,25,25,26,27,0,1
Vayda Good,,,,,,,,,,,,0,26,26,26,24,0,1
Adam Tennant,,,,,,,,,,,,,0,26,26,26,0,1
Lorraine Haw,,,,,,,,,,,,,,0,23,25,0,1
Kempis Ghani Songster,,,,,,,,,,,,,,,0,26,0,1
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,1
