col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,All
,Rob Jordan,Dasha Pruett,Write-In,Write-In,All
Rob Jordan,746,0,0,18,All
Dasha Pruett,,191,0,2,All
Write-In,,,5,3,All
Write-In,,,,2,All
Total,764,193,8,25,All
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,1
,Rob Jordan,Dasha Pruett,Write-In,Write-In,1
Rob Jordan,16,0,0,0,1
Dasha Pruett,,5,0,0,1
Write-In,,,0,0,1
Write-In,,,,0,1
Total,16,5,0,0,1
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,2
,Rob Jordan,Dasha Pruett,Write-In,Write-In,2
Rob Jordan,4,0,0,0,2
Dasha Pruett,,0,0,0,2
Write-In,,,0,0,2
Write-In,,,,0,2
Total,4,0,0,0,2
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,3
,Rob Jordan,Dasha Pruett,Write-In,Write-In,3
Rob Jordan,29,0,0,1,3
Dasha Pruett,,8,0,0,3
Write-In,,,0,0,3
Write-In,,,,0,3
Total,30,8,0,1,3
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,4
,Rob Jordan,Dasha Pruett,Write-In,Write-In,4
Rob Jordan,14,0,0,0,4
Dasha Pruett,,3,0,0,4
Write-In,,,0,0,4
Write-In,,,,0,4
Total,14,3,0,0,4
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,5
,Rob Jordan,Dasha Pruett,Write-In,Write-In,5
Rob Jordan,5,0,0,1,5
Dasha Pruett,,2,0,0,5
Write-In,,,0,1,5
Write-In,,,,0,5
Total,6,2,1,2,5
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,6
,Rob Jordan,Dasha Pruett,Write-In,Write-In,6
Rob Jordan,16,0,0,0,6
Dasha Pruett,,4,0,0,6
Write-In,,,0,0,6
Write-In,,,,0,6
Total,16,4,0,0,6
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,7
,Rob Jordan,Dasha Pruett,Write-In,Write-In,7
Rob Jordan,27,0,0,2,7
Dasha Pruett,,7,0,0,7
Write-In,,,0,0,7
Write-In,,,,0,7
Total,29,7,0,2,7
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,8
,Rob Jordan,Dasha Pruett,Write-In,Write-In,8
Rob Jordan,12,0,0,0,8
Dasha Pruett,,3,0,0,8
Write-In,,,0,0,8
Write-In,,,,0,8
Total,12,3,0,0,8
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,9
,Rob Jordan,Dasha Pruett,Write-In,Write-In,9
Rob Jordan,7,0,0,0,9
Dasha Pruett,,2,0,0,9
Write-In,,,0,0,9
Write-In,,,,0,9
Total,7,2,0,0,9
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,10
,Rob Jordan,Dasha Pruett,Write-In,Write-In,10
Rob Jordan,10,0,0,0,10
Dasha Pruett,,1,0,0,10
Write-In,,,0,0,10
Write-In,,,,0,10
Total,10,1,0,0,10
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,11
,Dasha Pruett,Rob Jordan,Write-In,Write-In,11
Dasha Pruett,2,0,0,0,11
Rob Jordan,,0,0,0,11
Write-In,,,0,0,11
Write-In,,,,0,11
Total,2,0,0,0,11
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,12
,Rob Jordan,Dasha Pruett,Write-In,Write-In,12
Rob Jordan,16,0,0,0,12
Dasha Pruett,,2,0,0,12
Write-In,,,0,0,12
Write-In,,,,0,12
Total,16,2,0,0,12
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,13
,Rob Jordan,Dasha Pruett,Write-In,Write-In,13
Rob Jordan,11,0,0,0,13
Dasha Pruett,,2,0,0,13
Write-In,,,0,0,13
Write-In,,,,0,13
Total,11,2,0,0,13
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,14
,Rob Jordan,Dasha Pruett,Write-In,Write-In,14
Rob Jordan,43,0,0,0,14
Dasha Pruett,,11,0,0,14
Write-In,,,0,0,14
Write-In,,,,0,14
Total,43,11,0,0,14
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,15
,Rob Jordan,Dasha Pruett,Write-In,Write-In,15
Rob Jordan,17,0,0,0,15
Dasha Pruett,,11,0,0,15
Write-In,,,0,0,15
Write-In,,,,0,15
Total,17,11,0,0,15
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,16
,Rob Jordan,Dasha Pruett,Write-In,Write-In,16
Rob Jordan,8,0,0,0,16
Dasha Pruett,,4,0,0,16
Write-In,,,0,0,16
Write-In,,,,0,16
Total,8,4,0,0,16
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,17
,Rob Jordan,Dasha Pruett,Write-In,Write-In,17
Rob Jordan,14,0,0,0,17
Dasha Pruett,,1,0,1,17
Write-In,,,0,0,17
Write-In,,,,0,17
Total,14,2,0,1,17
,Representative In Congress 5th District - Republican,,,Senator In The General Assembly 1st District - Republican,18
,Rob Jordan,Dasha Pruett,Write-In,Write-In,18
Rob Jordan,6,0,0,1,18
Dasha Pruett,,1,0,0,18
Write-In,,,0,0,18
