col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Kevin J Boyle,Write-In,Michele Lockman,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Ronald Raju Joseph,Vayda Good,Adam Tennant,Lorraine Haw,Kempis Ghani Songster,Write-In,All
Kevin J Boyle,71,0,532,519,507,506,498,487,204,202,156,153,148,146,144,122,14,All
Write-In,,4,5,3,5,4,3,4,3,4,3,1,3,3,2,3,12,All
Michele Lockman,,,0,518,513,515,501,488,96,101,52,43,48,47,50,24,16,All
Pamela Robinson,,,,3,498,499,482,474,99,98,53,41,47,45,48,28,16,All
Patrick Parkinson,,,,,2,511,500,471,89,86,44,39,36,42,41,23,18,All
Anthony Bellmon,,,,,,1,499,474,86,78,39,39,41,36,41,22,16,All
Theodore Kirsch,,,,,,,1,466,79,84,35,37,35,36,38,23,15,All
Mona Getzes Cohen,,,,,,,,1,81,83,50,44,52,44,48,28,17,All
Amy Roat,,,,,,,,,1,170,125,125,123,124,128,108,2,All
Lisa Powley,,,,,,,,,,0,122,122,116,120,120,108,2,All
Alvaro Quinones,,,,,,,,,,,2,122,130,120,112,110,0,All
Ronald Raju Joseph,,,,,,,,,,,,0,124,118,115,112,0,All
Vayda Good,,,,,,,,,,,,,0,114,112,105,2,All
Adam Tennant,,,,,,,,,,,,,,0,110,107,0,All
Lorraine Haw,,,,,,,,,,,,,,,0,112,0,All
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,775,13,567,556,542,539,529,521,221,220,173,167,162,161,160,136,29,All
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,9
,Kevin J Boyle,Write-In,Anthony Bellmon,Pamela Robinson,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Vayda Good,Alvaro Quinones,Lorraine Haw,Ronald Raju Joseph,Adam Tennant,Kempis Ghani Songster,Write-In,9
Kevin J Boyle,7,0,75,75,74,70,70,70,39,37,32,27,29,27,20,19,0,9
Write-In,,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,9
Anthony Bellmon,,,0,71,71,68,68,67,19,16,15,10,12,11,5,4,0,9
Pamela Robinson,,,,0,70,66,65,65,21,18,15,11,10,9,5,4,0,9
Michele Lockman,,,,,0,66,66,67,21,19,16,11,14,12,6,4,0,9
Patrick Parkinson,,,,,,0,68,63,19,15,11,9,11,7,4,2,2,9
Theodore Kirsch,,,,,,,0,63,16,17,12,8,11,8,5,2,2,9
Mona Getzes Cohen,,,,,,,,0,21,16,16,9,12,10,5,2,2,9
