col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 173rd District - Democrat,,Auditor General - Democrat,,,,,,,All
,Mike Driscoll,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,All
Mike Driscoll,25,0,328,60,41,32,29,27,0,All
Write-In,,0,1,0,0,3,0,0,0,All
Nina Ahmad,,,63,0,0,0,0,0,0,All
Michael Lamb,,,,5,0,0,0,0,0,All
Christina M Hartman,,,,,4,0,0,0,0,All
Tracie Fountain,,,,,,10,0,0,0,All
Rose Rosie Marie Davis,,,,,,,15,0,0,All
H Scott Conklin,,,,,,,,4,0,All
Write-In,,,,,,,,,1,All
Total,542,4,392,65,45,45,44,31,1,All
,Representative In The General Assembly 173rd District - Democrat,,Auditor General - Democrat,,,,,,,4
,Mike Driscoll,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Write-In,4
Mike Driscoll,4,0,61,5,8,6,2,2,0,4
Write-In,,0,0,0,0,0,0,0,0,4
Nina Ahmad,,,8,0,0,0,0,0,0,4
Rose Rosie Marie Davis,,,,5,0,0,0,0,0,4
Michael Lamb,,,,,1,0,0,0,0,4
Christina M Hartman,,,,,,2,0,0,0,4
Tracie Fountain,,,,,,,2,0,0,4
H Scott Conklin,,,,,,,,0,0,4
Write-In,,,,,,,,,0,4
Total,88,0,69,10,9,8,4,2,0,4
,Representative In The General Assembly 173rd District - Democrat,,Auditor General - Democrat,,,,,,,5
,Mike Driscoll,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,5
Mike Driscoll,4,0,68,20,10,7,4,5,0,5
Write-In,,0,1,0,1,0,0,0,0,5
Nina Ahmad,,,14,0,0,0,0,0,0,5
Michael Lamb,,,,0,0,0,0,0,0,5
Tracie Fountain,,,,,2,0,0,0,0,5
Christina M Hartman,,,,,,0,0,0,0,5
H Scott Conklin,,,,,,,2,0,0,5
Rose Rosie Marie Davis,,,,,,,,0,0,5
Write-In,,,,,,,,,1,5
Total,118,2,83,20,13,7,6,5,1,5
,Representative In The General Assembly 173rd District - Democrat,,Auditor General - Democrat,,,,,,,7
,Mike Driscoll,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,Write-In,7
Mike Driscoll,8,0,80,14,12,9,10,4,0,7
Write-In,,0,0,0,0,2,0,0,0,7
Nina Ahmad,,,21,0,0,0,0,0,0,7
Michael Lamb,,,,1,0,0,0,0,0,7
H Scott Conklin,,,,,2,0,0,0,0,7
Tracie Fountain,,,,,,2,0,0,0,7
Christina M Hartman,,,,,,,0,0,0,7
Rose Rosie Marie Davis,,,,,,,,4,0,7
Write-In,,,,,,,,,0,7
Total,137,2,101,15,14,13,10,8,0,7
,Representative In The General Assembly 173rd District - Democrat,,Auditor General - Democrat,,,,,,,26
,Mike Driscoll,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,26
Mike Driscoll,5,0,66,12,12,7,4,3,0,26
Write-In,,0,0,0,0,0,0,0,0,26
Nina Ahmad,,,14,0,0,0,0,0,0,26
Rose Rosie Marie Davis,,,,5,0,0,0,0,0,26
Michael Lamb,,,,,2,0,0,0,0,26
Tracie Fountain,,,,,,2,0,0,0,26
Christina M Hartman,,,,,,,2,0,0,26
H Scott Conklin,,,,,,,,0,0,26
Write-In,,,,,,,,,0,26
Total,109,0,80,17,14,9,6,3,0,26
,Representative In The General Assembly 173rd District - Democrat,,Auditor General - Democrat,,,,,,,28
,Mike Driscoll,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,H Scott Conklin,Tracie Fountain,Rose Rosie Marie Davis,Write-In,28
Mike Driscoll,4,0,53,14,6,6,4,3,0,28
Write-In,,0,0,0,0,0,0,0,0,28
Nina Ahmad,,,6,0,0,0,0,0,0,28
Christina M Hartman,,,,0,0,0,0,0,0,28
Michael Lamb,,,,,1,0,0,0,0,28
H Scott Conklin,,,,,,0,0,0,0,28
Tracie Fountain,,,,,,,2,0,0,28
Rose Rosie Marie Davis,,,,,,,,1,0,28
Write-In,,,,,,,,,0,28
Total,90,0,59,14,7,6,6,4,0,28
