col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 179th District - Democrat,,Auditor General - Democrat,,,,,,,All
,Jason Dawkins,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,All
Jason Dawkins,276,0,"4,772",646,411,307,251,231,5,All
Write-In,,1,9,0,0,2,1,0,2,All
Nina Ahmad,,,735,0,0,0,0,0,0,All
Michael Lamb,,,,67,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,,225,0,0,0,0,All
Tracie Fountain,,,,,,135,0,0,0,All
H Scott Conklin,,,,,,,26,0,0,All
Christina M Hartman,,,,,,,,42,0,All
Write-In,,,,,,,,,1,All
Total,"6,899",15,"5,516",713,636,444,278,273,8,All
