col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Representative In The General Assembly 186th District - Democrat,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,All
,Jordan A Harris,Write-In,Ken Washington,Malcolm Kenyatta,Nina Tinari,Wynnetta Ward,Terry Gillen,Matthew Miller,Charlene Cooper,Cindy Bass,Anuj Gupta,Lindy Li,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Christina Borst,Joanne Beer,Carla Le'Coin,Bryan Mercer,Steve Paul,Anlin Wang,Daisy Confoy,Arielle Cohen,Sergio Cea,Jack Cahill,Paul Prescod,Daniel Laufer,Write-In,All
Jordan A Harris,36,0,333,342,313,306,307,299,302,292,295,288,255,124,109,107,107,101,102,98,95,96,90,87,87,87,84,0,All
Write-In,,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,All
Ken Washington,,,4,362,339,343,332,340,323,314,324,329,284,59,38,51,37,49,50,32,34,35,30,40,34,22,33,0,All
Malcolm Kenyatta,,,,0,333,353,327,349,323,321,321,334,279,63,44,59,40,53,56,34,28,34,34,41,44,22,35,0,All
Nina Tinari,,,,,0,320,334,314,332,327,324,296,289,70,54,44,48,39,32,44,38,45,20,28,21,33,19,0,All
Wynnetta Ward,,,,,,0,317,331,309,307,306,317,265,58,35,56,34,48,45,30,30,26,31,37,34,17,28,0,All
Terry Gillen,,,,,,,0,317,333,319,331,297,284,64,46,41,48,33,33,36,37,42,16,20,23,35,17,0,All
Matthew Miller,,,,,,,,0,308,292,309,315,273,55,32,54,33,49,50,25,25,27,27,37,40,17,25,0,All
Charlene Cooper,,,,,,,,,0,322,330,290,287,61,51,41,50,35,30,38,42,45,16,23,22,36,16,0,All
Cindy Bass,,,,,,,,,,2,313,279,285,59,48,32,46,24,24,41,43,37,18,21,20,32,16,0,All
Anuj Gupta,,,,,,,,,,,0,292,289,66,51,36,52,34,32,44,42,45,14,25,18,36,13,0,All
