col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,All
,Heather Heidelbaugh,Write-In,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,All
Heather Heidelbaugh,44,0,568,376,356,320,2,All
Write-In,,2,2,3,4,4,5,All
Pete Digiannantonio,,,37,324,272,267,4,All
William M Pirolli,,,,6,208,139,3,All
Christopher M Vogler,,,,,5,163,1,All
Gary Grisafi,,,,,,5,2,All
Write-In,,,,,,,0,All
Total,761,9,674,430,404,355,12,All
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,1
,Heather Heidelbaugh,Write-In,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,1
Heather Heidelbaugh,8,0,55,36,33,18,0,1
Write-In,,0,0,0,0,0,0,1
Pete Digiannantonio,,,7,35,29,16,0,1
William M Pirolli,,,,1,21,7,0,1
Christopher M Vogler,,,,,0,7,0,1
Gary Grisafi,,,,,,0,0,1
Write-In,,,,,,,0,1
Total,73,0,68,41,38,18,0,1
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Attorney General - Republican,,2
,Pete Digiannantonio,William M Pirolli,Gary Grisafi,Christopher M Vogler,Write-In,Heather Heidelbaugh,Write-In,2
Pete Digiannantonio,2,24,20,17,1,37,0,2
William M Pirolli,,1,9,10,1,25,0,2
Gary Grisafi,,,0,9,0,22,0,2
Christopher M Vogler,,,,1,0,19,0,2
Write-In,,,,,0,0,0,2
Heather Heidelbaugh,,,,,,2,0,2
Write-In,,,,,,,0,2
Total,46,30,24,23,1,45,0,2
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,3
,Heather Heidelbaugh,Write-In,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Gary Grisafi,Write-In,3
Heather Heidelbaugh,1,0,19,15,12,9,0,3
Write-In,,0,0,0,0,0,0,3
