col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 179th District - Democrat,,Auditor General - Democrat,,,,,,,All
,Jason Dawkins,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,All
Jason Dawkins,2,0,161,19,19,9,10,6,1,All
Write-In,,0,0,0,0,0,0,0,0,All
Nina Ahmad,,,28,0,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,8,0,0,0,0,0,All
Michael Lamb,,,,,0,0,0,0,0,All
Tracie Fountain,,,,,,6,0,0,0,All
Christina M Hartman,,,,,,,3,0,0,All
H Scott Conklin,,,,,,,,2,0,All
Write-In,,,,,,,,,0,All
Total,227,0,189,27,19,15,13,8,1,All
,Representative In The General Assembly 179th District - Democrat,,Auditor General - Democrat,,,,,,,1
,Jason Dawkins,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,1
Jason Dawkins,1,0,44,10,4,2,3,1,0,1
Write-In,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,12,0,0,0,0,0,0,1
Rose Rosie Marie Davis,,,,3,0,0,0,0,0,1
Michael Lamb,,,,,0,0,0,0,0,1
Tracie Fountain,,,,,,2,0,0,0,1
Christina M Hartman,,,,,,,0,0,0,1
H Scott Conklin,,,,,,,,1,0,1
Write-In,,,,,,,,,0,1
Total,65,0,56,13,4,4,3,2,0,1
,Representative In The General Assembly 179th District - Democrat,,Auditor General - Democrat,,,,,,,2
,Jason Dawkins,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Write-In,2
Jason Dawkins,1,0,64,6,7,4,2,3,1,2
Write-In,,0,0,0,0,0,0,0,0,2
Nina Ahmad,,,6,0,0,0,0,0,0,2
Rose Rosie Marie Davis,,,,4,0,0,0,0,0,2
Michael Lamb,,,,,0,0,0,0,0,2
Christina M Hartman,,,,,,2,0,0,0,2
Tracie Fountain,,,,,,,2,0,0,2
H Scott Conklin,,,,,,,,0,0,2
Write-In,,,,,,,,,0,2
Total,88,0,70,10,7,6,4,3,1,2
,Representative In The General Assembly 179th District - Democrat,,Auditor General - Democrat,,,,,,,3
,Jason Dawkins,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,3
Jason Dawkins,0,0,53,8,5,3,3,2,0,3
Write-In,,0,0,0,0,0,0,0,0,3
Nina Ahmad,,,10,0,0,0,0,0,0,3
Michael Lamb,,,,0,0,0,0,0,0,3
Tracie Fountain,,,,,2,0,0,0,0,3
Christina M Hartman,,,,,,1,0,0,0,3
Rose Rosie Marie Davis,,,,,,,1,0,0,3
H Scott Conklin,,,,,,,,1,0,3
Write-In,,,,,,,,,0,3
Total,74,0,63,8,7,4,4,3,0,3
