col_1,col_2,col_3,col_4,division
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,All
,Stacy L Garrity,Write-In,Write-In,All
Stacy L Garrity,23,0,0,All
Write-In,,0,0,All
Write-In,,,1,All
Total,23,0,1,All
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,1
,Stacy L Garrity,Write-In,Write-In,1
Stacy L Garrity,2,0,0,1
Write-In,,0,0,1
Write-In,,,0,1
Total,2,0,0,1
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,3
,Stacy L Garrity,Write-In,Write-In,3
Stacy L Garrity,3,0,0,3
Write-In,,0,0,3
Write-In,,,0,3
Total,3,0,0,3
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,4
,Stacy L Garrity,Write-In,Write-In,4
Stacy L Garrity,1,0,0,4
Write-In,,0,0,4
Write-In,,,0,4
Total,1,0,0,4
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,5
,Stacy L Garrity,Write-In,Write-In,5
Stacy L Garrity,1,0,0,5
Write-In,,0,0,5
Write-In,,,0,5
Total,1,0,0,5
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,6
,Stacy L Garrity,Write-In,Write-In,6
Stacy L Garrity,1,0,0,6
Write-In,,0,0,6
Write-In,,,0,6
Total,1,0,0,6
,Representative In The General Assembly 201st District - Republican,State Treasurer - Republican,,7
,Write-In,Stacy L Garrity,Write-In,7
Write-In,1,0,0,7
Stacy L Garrity,,0,0,7
Write-In,,,0,7
Total,1,0,0,7
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,8
,Stacy L Garrity,Write-In,Write-In,8
Stacy L Garrity,1,0,0,8
Write-In,,0,0,8
Write-In,,,0,8
Total,1,0,0,8
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,9
,Stacy L Garrity,Write-In,Write-In,9
Stacy L Garrity,2,0,0,9
Write-In,,0,0,9
Write-In,,,0,9
Total,2,0,0,9
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,10
,Stacy L Garrity,Write-In,Write-In,10
Stacy L Garrity,2,0,0,10
Write-In,,0,0,10
Write-In,,,0,10
Total,2,0,0,10
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,11
,Stacy L Garrity,Write-In,Write-In,11
Stacy L Garrity,5,0,0,11
Write-In,,0,0,11
Write-In,,,0,11
Total,5,0,0,11
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,12
,Stacy L Garrity,Write-In,Write-In,12
Stacy L Garrity,0,0,0,12
Write-In,,0,0,12
Write-In,,,0,12
Total,0,0,0,12
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,14
,Stacy L Garrity,Write-In,Write-In,14
Stacy L Garrity,1,0,0,14
Write-In,,0,0,14
Write-In,,,0,14
Total,1,0,0,14
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,15
,Stacy L Garrity,Write-In,Write-In,15
Stacy L Garrity,2,0,0,15
Write-In,,0,0,15
Write-In,,,0,15
Total,2,0,0,15
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,18
,Stacy L Garrity,Write-In,Write-In,18
Stacy L Garrity,1,0,0,18
Write-In,,0,0,18
Write-In,,,0,18
Total,1,0,0,18
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,20
,Stacy L Garrity,Write-In,Write-In,20
Stacy L Garrity,1,0,0,20
Write-In,,0,0,20
Write-In,,,0,20
Total,1,0,0,20
,State Treasurer - Republican,,Representative In The General Assembly 201st District - Republican,27
,Stacy L Garrity,Write-In,Write-In,27
Stacy L Garrity,0,0,0,27
Write-In,,0,0,27
Write-In,,,0,27
Total,0,0,0,27
