col_1,col_2,col_3,col_4,col_5,col_6,division
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,All
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,All
Joe Torsella,370,0,"4,830","3,919",0,All
Write-In,,3,8,12,2,All
Brian Sims,,,765,0,0,All
Marisa Shaaban,,,,479,0,All
Write-In,,,,,1,All
Total,"9,119",25,"5,603","4,410",3,All
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,1
,Joe Torsella,Write-In,Marisa Shaaban,Brian Sims,Write-In,1
Joe Torsella,8,0,157,126,0,1
Write-In,,0,0,1,0,1
Marisa Shaaban,,,18,0,0,1
Brian Sims,,,,21,0,1
Write-In,,,,,0,1
Total,291,1,175,148,0,1
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,2
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,2
Joe Torsella,15,0,130,131,0,2
Write-In,,0,0,0,1,2
Brian Sims,,,30,0,0,2
Marisa Shaaban,,,,16,0,2
Write-In,,,,,0,2
Total,276,1,160,147,1,2
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,3
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,3
Joe Torsella,13,0,201,141,0,3
Write-In,,0,0,0,0,3
Brian Sims,,,20,0,0,3
Marisa Shaaban,,,,14,0,3
Write-In,,,,,0,3
Total,355,0,221,155,0,3
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,4
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,4
Joe Torsella,12,0,140,119,0,4
Write-In,,0,0,0,0,4
Brian Sims,,,22,0,0,4
Marisa Shaaban,,,,28,0,4
Write-In,,,,,0,4
Total,271,0,162,147,0,4
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,5
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,5
Joe Torsella,4,0,83,78,0,5
Write-In,,0,0,0,0,5
Brian Sims,,,6,0,0,5
Marisa Shaaban,,,,11,0,5
Write-In,,,,,0,5
Total,165,0,89,89,0,5
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,6
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,6
Joe Torsella,10,0,134,115,0,6
Write-In,,0,0,1,0,6
Brian Sims,,,25,0,0,6
Marisa Shaaban,,,,10,0,6
Write-In,,,,,0,6
Total,259,1,159,126,0,6
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,7
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,7
Joe Torsella,8,0,196,97,0,7
Write-In,,0,0,2,0,7
Brian Sims,,,33,0,0,7
Marisa Shaaban,,,,11,0,7
Write-In,,,,,0,7
Total,301,2,229,110,0,7
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,8
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,8
Joe Torsella,15,0,167,121,0,8
Write-In,,0,0,0,0,8
Brian Sims,,,17,0,0,8
Marisa Shaaban,,,,17,0,8
Write-In,,,,,0,8
Total,303,0,184,138,0,8
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,9
,Joe Torsella,Write-In,Marisa Shaaban,Brian Sims,Write-In,9
Joe Torsella,12,0,173,163,0,9
Write-In,,0,0,0,0,9
Marisa Shaaban,,,30,0,0,9
Brian Sims,,,,32,0,9
Write-In,,,,,0,9
Total,348,0,203,195,0,9
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,10
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,10
Joe Torsella,22,0,191,190,0,10
Write-In,,0,0,1,0,10
Brian Sims,,,25,0,0,10
Marisa Shaaban,,,,19,0,10
Write-In,,,,,0,10
Total,403,1,216,210,0,10
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,11
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,11
Joe Torsella,11,0,114,106,0,11
Write-In,,0,0,0,0,11
Brian Sims,,,18,0,0,11
Marisa Shaaban,,,,14,0,11
Write-In,,,,,0,11
Total,231,0,132,120,0,11
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,12
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,12
Joe Torsella,9,0,126,110,0,12
Write-In,,0,0,0,0,12
Brian Sims,,,25,0,0,12
Marisa Shaaban,,,,13,0,12
Write-In,,,,,0,12
Total,245,0,151,123,0,12
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,13
,Joe Torsella,Write-In,Marisa Shaaban,Brian Sims,Write-In,13
Joe Torsella,4,0,156,73,0,13
Write-In,,0,0,0,0,13
Marisa Shaaban,,,11,0,0,13
Brian Sims,,,,8,0,13
Write-In,,,,,0,13
Total,233,0,167,81,0,13
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,14
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,14
Joe Torsella,7,0,116,91,0,14
Write-In,,0,0,1,0,14
Brian Sims,,,13,0,0,14
Marisa Shaaban,,,,12,0,14
Write-In,,,,,0,14
Total,214,1,129,104,0,14
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,15
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,15
Joe Torsella,4,0,103,91,0,15
Write-In,,0,2,0,0,15
Brian Sims,,,15,0,0,15
Marisa Shaaban,,,,11,0,15
Write-In,,,,,0,15
Total,198,2,120,102,0,15
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,16
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,16
Joe Torsella,15,0,180,79,0,16
Write-In,,1,0,0,0,16
Brian Sims,,,35,0,0,16
Marisa Shaaban,,,,13,0,16
Write-In,,,,,0,16
Total,274,1,215,92,0,16
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,17
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,17
Joe Torsella,4,0,112,102,0,17
Write-In,,0,0,0,0,17
Brian Sims,,,12,0,0,17
Marisa Shaaban,,,,8,0,17
Write-In,,,,,0,17
Total,218,0,124,110,0,17
,State Treasurer - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,18
,Joe Torsella,Write-In,Brian Sims,Marisa Shaaban,Write-In,18
Joe Torsella,14,0,211,126,0,18
Write-In,,0,2,0,0,18
Brian Sims,,,43,0,0,18
