col_1,col_2,col_3,col_4,division
,State Treasurer - Republican,,Representative In The General Assembly 173rd District - Republican,All
,Stacy L Garrity,Write-In,Write-In,All
Stacy L Garrity,111,0,3,All
Write-In,,1,0,All
Write-In,,,0,All
Total,114,1,3,All
,State Treasurer - Republican,,Representative In The General Assembly 173rd District - Republican,4
,Stacy L Garrity,Write-In,Write-In,4
Stacy L Garrity,15,0,0,4
Write-In,,0,0,4
Write-In,,,0,4
Total,15,0,0,4
,State Treasurer - Republican,,Representative In The General Assembly 173rd District - Republican,5
,Stacy L Garrity,Write-In,Write-In,5
Stacy L Garrity,15,0,1,5
Write-In,,0,0,5
Write-In,,,0,5
Total,16,0,1,5
,State Treasurer - Republican,,Representative In The General Assembly 173rd District - Republican,7
,Stacy L Garrity,Write-In,Write-In,7
Stacy L Garrity,29,0,0,7
Write-In,,0,0,7
Write-In,,,0,7
Total,29,0,0,7
,State Treasurer - Republican,,Representative In The General Assembly 173rd District - Republican,26
,Stacy L Garrity,Write-In,Write-In,26
Stacy L Garrity,20,0,1,26
Write-In,,1,0,26
Write-In,,,0,26
Total,21,1,1,26
,State Treasurer - Republican,,Representative In The General Assembly 173rd District - Republican,28
,Stacy L Garrity,Write-In,Write-In,28
Stacy L Garrity,32,0,1,28
Write-In,,0,0,28
Write-In,,,0,28
Total,33,0,1,28
