col_1,col_2,col_3,col_4,col_5,col_6,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,All
Joseph R Biden,"1,998",0,0,0,165,All
Bernie Sanders,,360,0,0,56,All
Tulsi Gabbard,,,127,0,18,All
Write-In,,,,38,6,All
Write-In,,,,,10,All
Total,"2,163",416,145,44,255,All
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,1
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,1
Joseph R Biden,74,0,0,0,15,1
Bernie Sanders,,21,0,0,3,1
Tulsi Gabbard,,,2,0,2,1
Write-In,,,,3,0,1
Write-In,,,,,2,1
Total,89,24,4,3,22,1
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,3
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,3
Joseph R Biden,48,0,0,0,6,3
Bernie Sanders,,5,0,0,0,3
Tulsi Gabbard,,,4,0,1,3
Write-In,,,,0,1,3
Write-In,,,,,0,3
Total,54,5,5,1,8,3
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,4
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,4
Joseph R Biden,63,0,0,0,4,4
Bernie Sanders,,8,0,0,3,4
Tulsi Gabbard,,,3,0,0,4
Write-In,,,,2,0,4
Write-In,,,,,0,4
Total,67,11,3,2,7,4
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,5
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,5
Joseph R Biden,88,0,0,0,14,5
Bernie Sanders,,11,0,0,6,5
Tulsi Gabbard,,,6,0,0,5
Write-In,,,,0,1,5
Write-In,,,,,1,5
Total,102,17,6,1,22,5
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,6
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,6
Joseph R Biden,61,0,0,0,7,6
Bernie Sanders,,12,0,0,2,6
Tulsi Gabbard,,,10,0,0,6
Write-In,,,,4,1,6
Write-In,,,,,1,6
Total,68,14,10,5,11,6
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,8
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,8
Joseph R Biden,166,0,0,0,3,8
Bernie Sanders,,30,0,0,1,8
Tulsi Gabbard,,,4,0,1,8
Write-In,,,,2,0,8
Write-In,,,,,0,8
Total,169,31,5,2,5,8
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,9
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,9
Joseph R Biden,56,0,0,0,2,9
Bernie Sanders,,13,0,0,5,9
Tulsi Gabbard,,,6,0,1,9
Write-In,,,,2,0,9
Write-In,,,,,2,9
Total,58,18,7,2,10,9
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,10
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,10
Joseph R Biden,109,0,0,0,5,10
Bernie Sanders,,21,0,0,2,10
Tulsi Gabbard,,,8,0,0,10
Write-In,,,,0,0,10
Write-In,,,,,0,10
Total,114,23,8,0,7,10
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,12
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,12
Joseph R Biden,83,0,0,0,10,12
Bernie Sanders,,17,0,0,3,12
Tulsi Gabbard,,,1,0,0,12
Write-In,,,,1,0,12
Write-In,,,,,0,12
Total,93,20,1,1,13,12
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,13
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,13
Joseph R Biden,43,0,0,0,4,13
Bernie Sanders,,13,0,0,1,13
Tulsi Gabbard,,,9,0,1,13
Write-In,,,,1,0,13
Write-In,,,,,0,13
Total,47,14,10,1,6,13
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,14
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,14
Joseph R Biden,70,0,0,0,15,14
Bernie Sanders,,11,0,0,3,14
Tulsi Gabbard,,,5,0,1,14
Write-In,,,,2,0,14
Write-In,,,,,0,14
Total,85,14,6,2,19,14
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,15
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,15
Joseph R Biden,112,0,0,0,3,15
Bernie Sanders,,19,0,0,1,15
Tulsi Gabbard,,,5,0,0,15
Write-In,,,,1,0,15
Write-In,,,,,0,15
Total,115,20,5,1,4,15
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,16
,Joseph R Biden,Tulsi Gabbard,Write-In,Bernie Sanders,Write-In,16
Joseph R Biden,48,0,0,0,6,16
Tulsi Gabbard,,2,0,0,1,16
Write-In,,,1,0,1,16
Bernie Sanders,,,,1,0,16
Write-In,,,,,2,16
Total,54,3,2,1,10,16
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,18
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Write-In,18
Joseph R Biden,84,0,0,0,5,18
Bernie Sanders,,13,0,0,2,18
Tulsi Gabbard,,,4,0,0,18
Write-In,,,,1,0,18
Write-In,,,,,0,18
Total,89,15,4,1,7,18
,President Of The United States - Democrat,,,,Representative In The General Assembly 170th District - Democrat,20
