col_1,col_2,col_3,col_4,col_5,col_6,division
,Auditor General - Republican,,Representative In Congress 5th District - Republican,,,All
,Timothy Defoor,Write-In,Rob Jordan,Dasha Pruett,Write-In,All
Timothy Defoor,13,0,593,165,1,All
Write-In,,0,0,0,3,All
Rob Jordan,,,171,0,0,All
Dasha Pruett,,,,28,0,All
Write-In,,,,,4,All
Total,772,3,764,193,8,All
,Representative In Congress 5th District - Republican,,,Auditor General - Republican,,1
,Rob Jordan,Dasha Pruett,Write-In,Timothy Defoor,Write-In,1
Rob Jordan,6,0,0,10,0,1
Dasha Pruett,,1,0,4,0,1
Write-In,,,0,0,0,1
Timothy Defoor,,,,0,0,1
Write-In,,,,,0,1
Total,16,5,0,14,0,1
,Representative In Congress 5th District - Republican,,,Auditor General - Republican,,2
,Rob Jordan,Dasha Pruett,Write-In,Timothy Defoor,Write-In,2
Rob Jordan,1,0,0,3,0,2
Dasha Pruett,,0,0,0,0,2
Write-In,,,0,0,0,2
Timothy Defoor,,,,0,0,2
Write-In,,,,,0,2
Total,4,0,0,3,0,2
,Representative In Congress 5th District - Republican,,,Auditor General - Republican,,3
,Rob Jordan,Dasha Pruett,Write-In,Timothy Defoor,Write-In,3
Rob Jordan,9,0,0,21,0,3
Dasha Pruett,,1,0,7,0,3
Write-In,,,0,0,0,3
Timothy Defoor,,,,0,0,3
Write-In,,,,,0,3
Total,30,8,0,28,0,3
,Auditor General - Republican,,Representative In Congress 5th District - Republican,,,4
,Timothy Defoor,Write-In,Rob Jordan,Dasha Pruett,Write-In,4
Timothy Defoor,1,0,11,3,0,4
Write-In,,0,0,0,0,4
Rob Jordan,,,3,0,0,4
Dasha Pruett,,,,0,0,4
Write-In,,,,,0,4
Total,15,0,14,3,0,4
,Representative In Congress 5th District - Republican,,,Auditor General - Republican,,5
,Rob Jordan,Dasha Pruett,Write-In,Timothy Defoor,Write-In,5
Rob Jordan,0,0,0,6,0,5
Dasha Pruett,,2,0,0,0,5
Write-In,,,0,0,1,5
Timothy Defoor,,,,0,0,5
Write-In,,,,,0,5
Total,6,2,1,6,1,5
,Representative In Congress 5th District - Republican,,,Auditor General - Republican,,6
,Rob Jordan,Dasha Pruett,Write-In,Timothy Defoor,Write-In,6
Rob Jordan,5,0,0,11,0,6
Dasha Pruett,,1,0,3,0,6
Write-In,,,0,0,0,6
Timothy Defoor,,,,0,0,6
Write-In,,,,,0,6
Total,16,4,0,14,0,6
,Representative In Congress 5th District - Republican,,,Auditor General - Republican,,7
,Rob Jordan,Dasha Pruett,Write-In,Timothy Defoor,Write-In,7
Rob Jordan,9,0,0,20,0,7
Dasha Pruett,,0,0,7,0,7
Write-In,,,0,0,0,7
Timothy Defoor,,,,1,0,7
Write-In,,,,,0,7
Total,29,7,0,28,0,7
,Representative In Congress 5th District - Republican,,,Auditor General - Republican,,8
,Rob Jordan,Dasha Pruett,Write-In,Timothy Defoor,Write-In,8
Rob Jordan,3,0,0,9,0,8
Dasha Pruett,,1,0,2,0,8
Write-In,,,0,0,0,8
Timothy Defoor,,,,0,0,8
Write-In,,,,,0,8
Total,12,3,0,11,0,8
,Auditor General - Republican,,Representative In Congress 5th District - Republican,,,9
,Timothy Defoor,Write-In,Rob Jordan,Dasha Pruett,Write-In,9
Timothy Defoor,0,0,6,2,0,9
Write-In,,0,0,0,0,9
Rob Jordan,,,1,0,0,9
Dasha Pruett,,,,0,0,9
Write-In,,,,,0,9
Total,8,0,7,2,0,9
,Representative In Congress 5th District - Republican,,,Auditor General - Republican,,10
,Rob Jordan,Dasha Pruett,Write-In,Timothy Defoor,Write-In,10
Rob Jordan,3,0,0,7,0,10
Dasha Pruett,,0,0,1,0,10
Write-In,,,0,0,0,10
Timothy Defoor,,,,0,0,10
Write-In,,,,,0,10
Total,10,1,0,8,0,10
,Representative In Congress 5th District - Republican,,,Auditor General - Republican,,11
