col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 185th District - Democrat,,,All
,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Regina Young,Maria P Donatucci,Write-In,All
Nina Ahmad,48,0,0,0,0,0,0,451,213,2,All
Rose Rosie Marie Davis,,4,0,0,0,0,0,54,15,0,All
Michael Lamb,,,3,0,0,0,0,20,37,0,All
Tracie Fountain,,,,1,0,0,0,35,11,0,All
Christina M Hartman,,,,,0,0,0,17,17,0,All
H Scott Conklin,,,,,,0,0,8,18,0,All
Write-In,,,,,,,0,0,0,0,All
Regina Young,,,,,,,,32,0,0,All
Maria P Donatucci,,,,,,,,,25,0,All
Write-In,,,,,,,,,,1,All
Total,714,73,60,47,34,26,0,617,336,3,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 185th District - Democrat,,,10
,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,Regina Young,Maria P Donatucci,Write-In,10
Nina Ahmad,18,0,0,0,0,0,0,120,52,1,10
Rose Rosie Marie Davis,,1,0,0,0,0,0,13,5,0,10
Tracie Fountain,,,1,0,0,0,0,11,4,0,10
Michael Lamb,,,,2,0,0,0,6,5,0,10
Christina M Hartman,,,,,0,0,0,7,5,0,10
H Scott Conklin,,,,,,0,0,1,4,0,10
Write-In,,,,,,,0,0,0,0,10
Regina Young,,,,,,,,7,0,0,10
Maria P Donatucci,,,,,,,,,10,0,10
Write-In,,,,,,,,,,0,10
Total,191,19,16,13,12,5,0,165,85,1,10
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 185th District - Democrat,,,11
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,Regina Young,Maria P Donatucci,Write-In,11
Nina Ahmad,10,0,0,0,0,0,0,81,58,1,11
Michael Lamb,,1,0,0,0,0,0,3,7,0,11
Rose Rosie Marie Davis,,,2,0,0,0,0,4,2,0,11
Tracie Fountain,,,,0,0,0,0,4,1,0,11
H Scott Conklin,,,,,0,0,0,0,4,0,11
Christina M Hartman,,,,,,0,0,2,1,0,11
Write-In,,,,,,,0,0,0,0,11
Regina Young,,,,,,,,4,0,0,11
Maria P Donatucci,,,,,,,,,5,0,11
Write-In,,,,,,,,,,0,11
Total,150,11,8,5,4,3,0,98,78,1,11
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 185th District - Democrat,,,12
,Nina Ahmad,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Regina Young,Maria P Donatucci,Write-In,12
Nina Ahmad,2,0,0,0,0,0,0,83,34,0,12
Tracie Fountain,,0,0,0,0,0,0,8,2,0,12
Michael Lamb,,,0,0,0,0,0,1,7,0,12
Christina M Hartman,,,,0,0,0,0,2,5,0,12
H Scott Conklin,,,,,0,0,0,2,4,0,12
Rose Rosie Marie Davis,,,,,,0,0,4,1,0,12
Write-In,,,,,,,0,0,0,0,12
Regina Young,,,,,,,,6,0,0,12
Maria P Donatucci,,,,,,,,,6,0,12
Write-In,,,,,,,,,,0,12
Total,119,10,8,7,6,5,0,106,59,0,12
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 185th District - Democrat,,,13
,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Regina Young,Maria P Donatucci,Write-In,13
Nina Ahmad,10,0,0,0,0,0,0,79,44,0,13
Rose Rosie Marie Davis,,0,0,0,0,0,0,12,4,0,13
Michael Lamb,,,0,0,0,0,0,5,4,0,13
Tracie Fountain,,,,0,0,0,0,6,3,0,13
Christina M Hartman,,,,,0,0,0,4,3,0,13
H Scott Conklin,,,,,,0,0,3,4,0,13
Write-In,,,,,,,0,0,0,0,13
Regina Young,,,,,,,,4,0,0,13
Maria P Donatucci,,,,,,,,,2,0,13
Write-In,,,,,,,,,,1,13
Total,133,16,9,9,7,7,0,113,64,1,13
,Representative In The General Assembly 185th District - Democrat,,,Auditor General - Democrat,,,,,,,15
,Regina Young,Maria P Donatucci,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,15
Regina Young,11,0,0,88,21,5,6,2,2,0,15
Maria P Donatucci,,2,0,25,3,14,1,3,2,0,15
Write-In,,,0,0,0,0,0,0,0,0,15
Nina Ahmad,,,,8,0,0,0,0,0,0,15
Rose Rosie Marie Davis,,,,,1,0,0,0,0,0,15
Michael Lamb,,,,,,0,0,0,0,0,15
Tracie Fountain,,,,,,,0,0,0,0,15
Christina M Hartman,,,,,,,,0,0,0,15
H Scott Conklin,,,,,,,,,0,0,15
Write-In,,,,,,,,,,0,15
Total,135,50,0,121,25,19,7,5,4,0,15
