col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 5th District - Democrat,,All
,Jordan A Harris,Write-In,Mary Gay Scanlon,Write-In,All
Jordan A Harris,151,0,543,1,All
Write-In,,1,2,1,All
Mary Gay Scanlon,,,27,0,All
Write-In,,,,1,All
Total,695,4,572,3,All
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 5th District - Democrat,,3
,Jordan A Harris,Write-In,Mary Gay Scanlon,Write-In,3
Jordan A Harris,21,0,99,1,3
Write-In,,0,1,0,3
Mary Gay Scanlon,,,4,0,3
Write-In,,,,1,3
Total,121,1,104,2,3
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 5th District - Democrat,,9
,Jordan A Harris,Write-In,Mary Gay Scanlon,Write-In,9
Jordan A Harris,19,0,72,0,9
Write-In,,0,0,0,9
Mary Gay Scanlon,,,5,0,9
Write-In,,,,0,9
Total,91,0,77,0,9
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 5th District - Democrat,,10
,Jordan A Harris,Write-In,Mary Gay Scanlon,Write-In,10
Jordan A Harris,26,0,75,0,10
Write-In,,0,1,0,10
Mary Gay Scanlon,,,5,0,10
Write-In,,,,0,10
Total,101,1,81,0,10
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 5th District - Democrat,,21
,Jordan A Harris,Write-In,Mary Gay Scanlon,Write-In,21
Jordan A Harris,30,0,78,0,21
Write-In,,1,0,0,21
Mary Gay Scanlon,,,7,0,21
Write-In,,,,0,21
Total,108,1,85,0,21
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 5th District - Democrat,,22
,Jordan A Harris,Write-In,Mary Gay Scanlon,Write-In,22
Jordan A Harris,34,0,119,0,22
Write-In,,0,0,1,22
Mary Gay Scanlon,,,4,0,22
Write-In,,,,0,22
Total,153,1,123,1,22
,Representative In The General Assembly 186th District - Democrat,,Representative In Congress 5th District - Democrat,,24
,Jordan A Harris,Write-In,Mary Gay Scanlon,Write-In,24
Jordan A Harris,21,0,100,0,24
Write-In,,0,0,0,24
Mary Gay Scanlon,,,2,0,24
Write-In,,,,0,24
Total,121,0,102,0,24
