col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,All
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,All
Nina Ahmad,167,0,0,0,0,0,0,770,824,204,167,4,All
Tracie Fountain,,14,0,0,0,0,0,144,87,44,17,1,All
Michael Lamb,,,8,0,0,0,0,62,98,19,12,2,All
Rose Rosie Marie Davis,,,,3,0,0,0,34,21,22,35,0,All
Christina M Hartman,,,,,6,0,0,22,32,7,14,0,All
H Scott Conklin,,,,,,1,0,34,23,7,3,0,All
Write-In,,,,,,,1,0,0,0,0,0,All
Amen Brown,,,,,,,,198,0,0,0,0,All
Roni Green,,,,,,,,,77,0,0,0,All
Danyl Patterson,,,,,,,,,,17,0,0,All
Van Stone,,,,,,,,,,,12,0,All
Write-In,,,,,,,,,,,,0,All
Total,"2,136",307,201,115,81,68,1,"1,264","1,162",320,260,7,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,4
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,4
Nina Ahmad,12,0,0,0,0,0,0,39,33,15,7,0,4
Tracie Fountain,,2,0,0,0,0,0,4,2,4,1,0,4
Michael Lamb,,,0,0,0,0,0,4,3,1,0,0,4
Rose Rosie Marie Davis,,,,0,0,0,0,0,3,2,1,0,4
Christina M Hartman,,,,,0,0,0,1,2,0,0,0,4
H Scott Conklin,,,,,,0,0,2,0,0,1,0,4
Write-In,,,,,,,0,0,0,0,0,0,4
Amen Brown,,,,,,,,8,0,0,0,0,4
Roni Green,,,,,,,,,2,0,0,0,4
Danyl Patterson,,,,,,,,,,3,0,0,4
Van Stone,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,0,4
Total,106,13,8,6,3,3,0,58,45,25,10,0,4
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,5
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,5
Nina Ahmad,9,0,0,0,0,0,0,46,52,9,10,1,5
Tracie Fountain,,0,0,0,0,0,0,8,4,4,2,0,5
Michael Lamb,,,1,0,0,0,0,3,4,1,1,0,5
Rose Rosie Marie Davis,,,,1,0,0,0,1,2,1,2,0,5
Christina M Hartman,,,,,0,0,0,1,3,1,0,0,5
H Scott Conklin,,,,,,0,0,3,0,0,0,0,5
Write-In,,,,,,,0,0,0,0,0,0,5
Amen Brown,,,,,,,,12,0,0,0,0,5
Roni Green,,,,,,,,,6,0,0,0,5
Danyl Patterson,,,,,,,,,,0,0,0,5
Van Stone,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,0,5
Total,127,18,10,7,5,3,0,74,71,16,15,1,5
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,6
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,Amen Brown,Roni Green,Van Stone,Danyl Patterson,Write-In,6
Nina Ahmad,3,0,0,0,0,0,0,39,35,14,9,1,6
Michael Lamb,,1,0,0,0,0,0,3,4,1,1,0,6
Rose Rosie Marie Davis,,,0,0,0,0,0,1,2,3,2,0,6
Tracie Fountain,,,,0,0,0,0,3,4,0,1,0,6
H Scott Conklin,,,,,0,0,0,2,2,0,0,0,6
Christina M Hartman,,,,,,0,0,0,0,1,0,0,6
Write-In,,,,,,,0,0,0,0,0,0,6
Amen Brown,,,,,,,,9,0,0,0,0,6
Roni Green,,,,,,,,,7,0,0,0,6
Van Stone,,,,,,,,,,1,0,0,6
Danyl Patterson,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,0,6
Total,101,10,8,8,4,1,0,57,54,20,13,1,6
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,8
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Roni Green,Amen Brown,Van Stone,Danyl Patterson,Write-In,8
Nina Ahmad,11,0,0,0,0,0,0,63,36,11,8,0,8
Michael Lamb,,2,0,0,0,0,0,9,4,0,0,0,8
Tracie Fountain,,,1,0,0,0,0,5,6,1,2,0,8
Christina M Hartman,,,,1,0,0,0,2,0,2,0,0,8
Rose Rosie Marie Davis,,,,,0,0,0,1,0,0,1,0,8
H Scott Conklin,,,,,,0,0,0,0,0,0,0,8
Write-In,,,,,,,0,0,0,0,0,0,8
Roni Green,,,,,,,,5,0,0,0,0,8
Amen Brown,,,,,,,,,6,0,0,0,8
Van Stone,,,,,,,,,,1,0,0,8
Danyl Patterson,,,,,,,,,,,2,0,8
Write-In,,,,,,,,,,,,0,8
Total,129,15,15,5,2,0,0,85,52,15,13,0,8
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,9
,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,9
Nina Ahmad,17,0,0,0,0,0,0,130,56,35,16,0,9
Michael Lamb,,3,0,0,0,0,0,22,6,4,1,2,9
Tracie Fountain,,,0,0,0,0,0,20,6,4,0,0,9
Christina M Hartman,,,,2,0,0,0,8,4,0,2,0,9
Rose Rosie Marie Davis,,,,,2,0,0,4,4,2,1,0,9
H Scott Conklin,,,,,,0,0,3,3,0,1,0,9
Write-In,,,,,,,0,0,0,0,0,0,9
Roni Green,,,,,,,,9,0,0,0,0,9
Amen Brown,,,,,,,,,10,0,0,0,9
Danyl Patterson,,,,,,,,,,0,0,0,9
Van Stone,,,,,,,,,,,1,0,9
Write-In,,,,,,,,,,,,0,9
Total,254,38,30,16,13,7,0,196,89,45,22,2,9
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,10
,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,10
Nina Ahmad,9,0,0,0,0,0,0,56,35,14,8,0,10
Michael Lamb,,0,0,0,0,0,0,4,5,1,0,0,10
Christina M Hartman,,,0,0,0,0,0,1,6,1,0,0,10
Tracie Fountain,,,,0,0,0,0,5,3,0,0,0,10
