col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 184th District - Republican,,State Treasurer - Republican,,All
,Lou Menna Iv,Write-In,Stacy L Garrity,Write-In,All
Lou Menna Iv,1,0,12,0,All
Write-In,,0,1,0,All
Stacy L Garrity,,,0,0,All
Write-In,,,,0,All
Total,13,1,13,0,All
,Representative In The General Assembly 184th District - Republican,,State Treasurer - Republican,,14
,Lou Menna Iv,Write-In,Stacy L Garrity,Write-In,14
Lou Menna Iv,1,0,5,0,14
Write-In,,0,0,0,14
Stacy L Garrity,,,0,0,14
Write-In,,,,0,14
Total,6,0,5,0,14
,State Treasurer - Republican,,Representative In The General Assembly 184th District - Republican,,20
,Stacy L Garrity,Write-In,Lou Menna Iv,Write-In,20
Stacy L Garrity,0,0,7,1,20
Write-In,,0,0,0,20
Lou Menna Iv,,,0,0,20
Write-In,,,,0,20
Total,8,0,7,1,20
