col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 179th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Jason Dawkins,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Lorraine Haw,Alvaro Quinones,Vayda Good,Kempis Ghani Songster,Adam Tennant,Ronald Raju Joseph,Write-In,All
Jason Dawkins,15,0,149,147,137,133,134,112,71,74,57,49,50,40,39,39,10,All
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Pamela Robinson,,,6,158,149,148,151,112,46,51,33,20,25,20,12,11,2,All
Michele Lockman,,,,0,157,156,156,115,46,53,29,19,23,19,13,15,2,All
Anthony Bellmon,,,,,1,154,154,109,37,42,22,18,14,16,10,9,2,All
Patrick Parkinson,,,,,,0,149,108,37,40,19,16,13,14,10,8,2,All
Theodore Kirsch,,,,,,,0,105,36,43,21,14,16,16,9,9,2,All
Mona Getzes Cohen,,,,,,,,3,25,22,28,23,24,14,16,13,2,All
Amy Roat,,,,,,,,,1,59,39,30,34,23,27,28,0,All
Lisa Powley,,,,,,,,,,0,34,28,31,25,28,29,0,All
Lorraine Haw,,,,,,,,,,,0,31,38,33,28,29,0,All
Alvaro Quinones,,,,,,,,,,,,1,35,27,31,34,0,All
Vayda Good,,,,,,,,,,,,,0,29,26,30,0,All
Kempis Ghani Songster,,,,,,,,,,,,,,0,23,29,0,All
Adam Tennant,,,,,,,,,,,,,,,0,30,0,All
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,227,0,184,182,171,168,165,140,83,81,64,54,54,45,43,42,10,All
,Representative In The General Assembly 179th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Jason Dawkins,Write-In,Michele Lockman,Pamela Robinson,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Lorraine Haw,Alvaro Quinones,Ronald Raju Joseph,Vayda Good,Adam Tennant,Kempis Ghani Songster,Write-In,1
Jason Dawkins,2,0,38,40,37,36,36,32,23,23,19,18,18,17,15,16,1,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Michele Lockman,,,0,45,46,46,46,34,8,10,6,3,3,5,3,4,1,1
Pamela Robinson,,,,2,44,43,43,33,10,11,8,5,5,5,4,4,1,1
Anthony Bellmon,,,,,0,46,45,33,6,8,5,4,2,3,3,3,1,1
Patrick Parkinson,,,,,,0,44,33,8,6,7,3,1,3,3,2,1,1
Theodore Kirsch,,,,,,,0,33,6,9,4,3,3,4,2,3,1,1
Mona Getzes Cohen,,,,,,,,0,6,4,6,6,5,5,5,3,1,1
Amy Roat,,,,,,,,,0,17,17,14,14,12,12,11,0,1
Lisa Powley,,,,,,,,,,0,12,13,15,13,13,12,0,1
Lorraine Haw,,,,,,,,,,,0,14,14,13,13,15,0,1
Alvaro Quinones,,,,,,,,,,,,0,16,13,13,13,0,1
Ronald Raju Joseph,,,,,,,,,,,,,0,14,15,14,0,1
Vayda Good,,,,,,,,,,,,,,0,12,14,0,1
Adam Tennant,,,,,,,,,,,,,,,0,12,0,1
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,65,0,51,51,50,49,47,40,26,25,21,19,19,18,17,17,1,1
,Representative In The General Assembly 179th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
,Jason Dawkins,Write-In,Michele Lockman,Pamela Robinson,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Lorraine Haw,Adam Tennant,Alvaro Quinones,Vayda Good,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,2
Jason Dawkins,10,0,56,55,51,51,51,43,26,22,17,14,13,14,10,11,9,2
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Michele Lockman,,,0,59,59,58,60,43,22,18,9,7,6,8,5,7,1,2
Pamela Robinson,,,,1,56,55,58,41,20,17,10,5,5,9,7,3,1,2
Anthony Bellmon,,,,,0,58,60,42,17,14,8,3,5,5,6,4,1,2
Patrick Parkinson,,,,,,0,58,41,18,14,4,5,5,3,3,3,1,2
Theodore Kirsch,,,,,,,0,42,18,15,7,4,4,7,6,3,1,2
Mona Getzes Cohen,,,,,,,,2,9,9,7,5,5,7,3,2,1,2
Lisa Powley,,,,,,,,,0,21,9,9,8,8,5,8,0,2
Amy Roat,,,,,,,,,,1,9,10,9,9,5,8,0,2
Lorraine Haw,,,,,,,,,,,0,7,7,10,8,7,0,2
Adam Tennant,,,,,,,,,,,,0,9,7,5,8,0,2
Alvaro Quinones,,,,,,,,,,,,,1,9,5,7,0,2
Vayda Good,,,,,,,,,,,,,,0,6,6,0,2
Kempis Ghani Songster,,,,,,,,,,,,,,,0,7,0,2
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,0,2
Total,88,0,68,67,64,64,64,53,29,28,18,15,15,15,11,11,9,2
,Representative In The General Assembly 179th District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,3
