col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In The General Assembly 184th District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,All
,Lou Menna Iv,Write-In,Paul Panepinto,Denise Furey,Calvin Tucker,Erin Elmore,John Paul Sutton,Write-In,All
Lou Menna Iv,16,0,186,159,150,105,79,3,All
Write-In,,0,1,1,2,1,2,0,All
Paul Panepinto,,,9,139,136,58,41,2,All
Denise Furey,,,,10,123,49,46,1,All
Calvin Tucker,,,,,5,58,37,0,All
Erin Elmore,,,,,,1,29,0,All
John Paul Sutton,,,,,,,0,0,All
Write-In,,,,,,,,0,All
Total,290,3,235,211,194,112,84,3,All
