col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General - Democrat,,Representative In The General Assembly 185th District - Democrat,,,All
,Josh Shapiro,Write-In,Regina Young,Maria P Donatucci,Write-In,All
Josh Shapiro,27,0,316,244,1,All
Write-In,,0,3,1,0,All
Regina Young,,,181,0,0,All
Maria P Donatucci,,,,70,0,All
Write-In,,,,,1,All
Total,588,4,500,315,2,All
,Attorney General - Democrat,,Representative In The General Assembly 185th District - Democrat,,,1
,Josh Shapiro,Write-In,Regina Young,Maria P Donatucci,Write-In,1
Josh Shapiro,1,0,70,62,0,1
Write-In,,0,0,0,0,1
Regina Young,,,38,0,0,1
Maria P Donatucci,,,,19,0,1
Write-In,,,,,0,1
Total,133,0,108,81,0,1
,Attorney General - Democrat,,Representative In The General Assembly 185th District - Democrat,,,2
,Josh Shapiro,Write-In,Regina Young,Maria P Donatucci,Write-In,2
Josh Shapiro,6,0,101,67,1,2
Write-In,,0,2,0,0,2
Regina Young,,,46,0,0,2
Maria P Donatucci,,,,17,0,2
Write-In,,,,,1,2
Total,175,2,149,84,2,2
,Attorney General - Democrat,,Representative In The General Assembly 185th District - Democrat,,,3
,Josh Shapiro,Write-In,Regina Young,Maria P Donatucci,Write-In,3
Josh Shapiro,19,0,87,53,0,3
Write-In,,0,0,0,0,3
Regina Young,,,68,0,0,3
Maria P Donatucci,,,,24,0,3
Write-In,,,,,0,3
Total,159,0,155,77,0,3
,Attorney General - Democrat,,Representative In The General Assembly 185th District - Democrat,,,13
,Josh Shapiro,Write-In,Regina Young,Maria P Donatucci,Write-In,13
Josh Shapiro,1,0,58,62,0,13
Write-In,,0,1,1,0,13
Regina Young,,,29,0,0,13
Maria P Donatucci,,,,10,0,13
Write-In,,,,,0,13
Total,121,2,88,73,0,13
