col_1,col_2,col_3,col_4,col_5,division
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,All
,Joe Torsella,Write-In,Sharif Street,Write-In,All
Joe Torsella,425,0,"2,924",38,All
Write-In,,1,1,5,All
Sharif Street,,,273,0,All
Write-In,,,,8,All
Total,"3,387",7,"3,198",51,All
,Senator In The General Assembly 3rd District - Democrat,,State Treasurer - Democrat,,3
,Sharif Street,Write-In,Joe Torsella,Write-In,3
Sharif Street,21,0,131,0,3
Write-In,,0,0,0,3
Joe Torsella,,,8,0,3
Write-In,,,,0,3
Total,152,0,139,0,3
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,23
,Joe Torsella,Write-In,Sharif Street,Write-In,23
Joe Torsella,33,0,281,3,23
Write-In,,0,1,0,23
Sharif Street,,,20,0,23
Write-In,,,,0,23
Total,317,1,302,3,23
,Senator In The General Assembly 3rd District - Democrat,,State Treasurer - Democrat,,24
,Sharif Street,Write-In,Joe Torsella,Write-In,24
Sharif Street,51,0,351,0,24
Write-In,,4,7,0,24
Joe Torsella,,,35,0,24
Write-In,,,,0,24
Total,402,11,393,0,24
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,25
,Joe Torsella,Write-In,Sharif Street,Write-In,25
Joe Torsella,30,0,169,3,25
Write-In,,0,0,0,25
Sharif Street,,,13,0,25
Write-In,,,,0,25
Total,202,0,182,3,25
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,26
,Joe Torsella,Write-In,Sharif Street,Write-In,26
Joe Torsella,18,0,141,4,26
Write-In,,1,0,1,26
Sharif Street,,,8,0,26
Write-In,,,,0,26
Total,163,2,149,5,26
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,27
,Joe Torsella,Write-In,Sharif Street,Write-In,27
Joe Torsella,16,0,156,1,27
Write-In,,0,0,1,27
Sharif Street,,,12,0,27
Write-In,,,,0,27
Total,173,1,168,2,27
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,28
,Joe Torsella,Write-In,Sharif Street,Write-In,28
Joe Torsella,28,0,135,2,28
Write-In,,0,0,0,28
Sharif Street,,,11,0,28
Write-In,,,,0,28
Total,165,0,146,2,28
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,30
,Joe Torsella,Write-In,Sharif Street,Write-In,30
Joe Torsella,31,0,219,5,30
Write-In,,0,0,2,30
Sharif Street,,,16,0,30
Write-In,,,,0,30
Total,255,2,235,7,30
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,31
,Joe Torsella,Write-In,Sharif Street,Write-In,31
Joe Torsella,24,0,127,1,31
Write-In,,0,0,0,31
Sharif Street,,,12,0,31
Write-In,,,,1,31
Total,152,0,139,2,31
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,32
,Joe Torsella,Write-In,Sharif Street,Write-In,32
Joe Torsella,21,0,95,0,32
Write-In,,0,0,0,32
Sharif Street,,,11,0,32
Write-In,,,,0,32
Total,116,0,106,0,32
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,37
,Joe Torsella,Write-In,Sharif Street,Write-In,37
Joe Torsella,22,0,140,0,37
Write-In,,0,0,0,37
Sharif Street,,,11,0,37
Write-In,,,,0,37
Total,162,0,151,0,37
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,38
,Joe Torsella,Write-In,Sharif Street,Write-In,38
Joe Torsella,24,0,135,3,38
Write-In,,0,0,0,38
Sharif Street,,,11,0,38
Write-In,,,,1,38
Total,162,0,146,4,38
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,39
,Joe Torsella,Write-In,Sharif Street,Write-In,39
Joe Torsella,13,0,204,1,39
Write-In,,0,0,0,39
Sharif Street,,,13,0,39
Write-In,,,,0,39
Total,218,0,217,1,39
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,40
,Joe Torsella,Write-In,Sharif Street,Write-In,40
Joe Torsella,40,0,182,3,40
Write-In,,0,0,0,40
Sharif Street,,,21,0,40
Write-In,,,,0,40
Total,225,0,203,3,40
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,41
,Joe Torsella,Write-In,Sharif Street,Write-In,41
Joe Torsella,20,0,148,0,41
Write-In,,0,0,1,41
Sharif Street,,,9,0,41
Write-In,,,,0,41
Total,168,1,157,1,41
,Senator In The General Assembly 3rd District - Democrat,,State Treasurer - Democrat,,42
,Sharif Street,Write-In,Joe Torsella,Write-In,42
Sharif Street,14,0,98,0,42
Write-In,,0,1,0,42
Joe Torsella,,,12,0,42
Write-In,,,,0,42
Total,112,1,111,0,42
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,43
,Joe Torsella,Write-In,Sharif Street,Write-In,43
Joe Torsella,16,0,104,1,43
Write-In,,0,0,0,43
Sharif Street,,,12,0,43
Write-In,,,,0,43
Total,121,0,116,1,43
,State Treasurer - Democrat,,Senator In The General Assembly 3rd District - Democrat,,44
,Joe Torsella,Write-In,Sharif Street,Write-In,44
Joe Torsella,34,0,108,3,44
Write-In,,0,0,0,44
Sharif Street,,,7,0,44
Write-In,,,,2,44
Total,145,0,115,5,44
