col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,,All
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Aaron Bashir,Write-In,All
Donald J Trump,78,0,0,0,305,7,All
Bill Weld,,5,0,0,18,0,All
Roque Rocky De La Fuente,,,1,0,5,2,All
Write-In,,,,6,1,0,All
Aaron Bashir,,,,,14,0,All
Write-In,,,,,,1,All
Total,390,23,8,7,343,10,All
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,,9
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Aaron Bashir,Write-In,9
Donald J Trump,16,0,0,0,61,2,9
Bill Weld,,0,0,0,3,0,9
Roque Rocky De La Fuente,,,0,0,0,1,9
Write-In,,,,0,0,0,9
Aaron Bashir,,,,,5,0,9
Write-In,,,,,,0,9
Total,79,3,1,0,69,3,9
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,,10
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Aaron Bashir,Write-In,10
Donald J Trump,10,0,0,0,37,1,10
Bill Weld,,0,0,0,2,0,10
Roque Rocky De La Fuente,,,0,0,1,0,10
Write-In,,,,0,0,0,10
Aaron Bashir,,,,,2,0,10
Write-In,,,,,,0,10
Total,48,2,1,0,42,1,10
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,,13
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Aaron Bashir,Write-In,13
Donald J Trump,4,0,0,0,42,0,13
Bill Weld,,0,0,0,3,0,13
Roque Rocky De La Fuente,,,1,0,0,0,13
Write-In,,,,0,0,0,13
Aaron Bashir,,,,,0,0,13
Write-In,,,,,,0,13
Total,46,3,1,0,45,0,13
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,,16
,Donald J Trump,Bill Weld,Roque Rocky De La Fuente,Write-In,Aaron Bashir,Write-In,16
Donald J Trump,13,0,0,0,51,3,16
Bill Weld,,1,0,0,2,0,16
Roque Rocky De La Fuente,,,0,0,2,0,16
Write-In,,,,0,0,0,16
Aaron Bashir,,,,,2,0,16
Write-In,,,,,,0,16
Total,67,3,2,0,57,3,16
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,,17
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Aaron Bashir,Write-In,17
Donald J Trump,8,0,0,0,39,0,17
Bill Weld,,0,0,0,1,0,17
Write-In,,,0,0,1,0,17
Roque Rocky De La Fuente,,,,0,0,0,17
Aaron Bashir,,,,,1,0,17
Write-In,,,,,,0,17
Total,47,1,1,0,42,0,17
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,,19
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Aaron Bashir,Write-In,19
Donald J Trump,17,0,0,0,49,0,19
Bill Weld,,2,0,0,1,0,19
Write-In,,,3,0,0,0,19
Roque Rocky De La Fuente,,,,0,1,0,19
Aaron Bashir,,,,,2,0,19
Write-In,,,,,,1,19
Total,66,3,3,1,53,1,19
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,,26
,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,Aaron Bashir,Write-In,26
Donald J Trump,10,0,0,0,26,1,26
Bill Weld,,2,0,0,6,0,26
Write-In,,,3,0,0,0,26
Roque Rocky De La Fuente,,,,0,1,1,26
Aaron Bashir,,,,,2,0,26
Write-In,,,,,,0,26
Total,37,8,3,2,35,2,26
