col_1,col_2,col_3,division
,Representative In Congress 5th District - Democrat,,All
,Mary Gay Scanlon,Write-In,All
Mary Gay Scanlon,"5,272",0,All
Write-In,,11,All
Total,"5,272",11,All
,Representative In Congress 5th District - Democrat,,1
,Mary Gay Scanlon,Write-In,1
Mary Gay Scanlon,84,0,1
Write-In,,0,1
Total,84,0,1
,Representative In Congress 5th District - Democrat,,2
,Mary Gay Scanlon,Write-In,2
Mary Gay Scanlon,96,0,2
Write-In,,0,2
Total,96,0,2
,Representative In Congress 5th District - Democrat,,3
,Mary Gay Scanlon,Write-In,3
Mary Gay Scanlon,166,0,3
Write-In,,0,3
Total,166,0,3
,Representative In Congress 5th District - Democrat,,4
,Mary Gay Scanlon,Write-In,4
Mary Gay Scanlon,119,0,4
Write-In,,1,4
Total,119,1,4
,Representative In Congress 5th District - Democrat,,5
,Mary Gay Scanlon,Write-In,5
Mary Gay Scanlon,119,0,5
Write-In,,1,5
Total,119,1,5
,Representative In Congress 5th District - Democrat,,6
,Mary Gay Scanlon,Write-In,6
Mary Gay Scanlon,67,0,6
Write-In,,0,6
Total,67,0,6
,Representative In Congress 5th District - Democrat,,7
,Mary Gay Scanlon,Write-In,7
Mary Gay Scanlon,118,0,7
Write-In,,0,7
Total,118,0,7
,Representative In Congress 5th District - Democrat,,8
,Mary Gay Scanlon,Write-In,8
Mary Gay Scanlon,65,0,8
Write-In,,0,8
Total,65,0,8
,Representative In Congress 5th District - Democrat,,9
,Mary Gay Scanlon,Write-In,9
Mary Gay Scanlon,100,0,9
Write-In,,0,9
Total,100,0,9
,Representative In Congress 5th District - Democrat,,10
,Mary Gay Scanlon,Write-In,10
Mary Gay Scanlon,54,0,10
Write-In,,0,10
Total,54,0,10
,Representative In Congress 5th District - Democrat,,11
,Mary Gay Scanlon,Write-In,11
Mary Gay Scanlon,67,0,11
Write-In,,0,11
Total,67,0,11
,Representative In Congress 5th District - Democrat,,12
,Mary Gay Scanlon,Write-In,12
Mary Gay Scanlon,69,0,12
Write-In,,0,12
Total,69,0,12
,Representative In Congress 5th District - Democrat,,13
,Mary Gay Scanlon,Write-In,13
Mary Gay Scanlon,109,0,13
Write-In,,0,13
Total,109,0,13
,Representative In Congress 5th District - Democrat,,14
,Mary Gay Scanlon,Write-In,14
Mary Gay Scanlon,84,0,14
Write-In,,1,14
Total,84,1,14
,Representative In Congress 5th District - Democrat,,15
,Mary Gay Scanlon,Write-In,15
Mary Gay Scanlon,59,0,15
Write-In,,0,15
Total,59,0,15
,Representative In Congress 5th District - Democrat,,16
,Mary Gay Scanlon,Write-In,16
Mary Gay Scanlon,95,0,16
Write-In,,0,16
Total,95,0,16
,Representative In Congress 5th District - Democrat,,17
,Mary Gay Scanlon,Write-In,17
Mary Gay Scanlon,87,0,17
Write-In,,1,17
Total,87,1,17
,Representative In Congress 5th District - Democrat,,18
,Mary Gay Scanlon,Write-In,18
Mary Gay Scanlon,76,0,18
Write-In,,0,18
Total,76,0,18
