col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,All
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Brian Sims,Marisa Shaaban,Write-In,All
Nina Ahmad,59,0,0,0,0,0,0,920,721,0,All
Christina M Hartman,,1,0,0,0,0,0,131,173,0,All
Michael Lamb,,,5,0,0,0,0,120,69,0,All
Tracie Fountain,,,,6,0,0,0,91,66,0,All
Rose Rosie Marie Davis,,,,,0,0,0,33,29,0,All
H Scott Conklin,,,,,,1,0,28,21,0,All
Write-In,,,,,,,0,1,0,0,All
Brian Sims,,,,,,,,83,0,0,All
Marisa Shaaban,,,,,,,,,42,0,All
Write-In,,,,,,,,,,1,All
Total,"1,700",305,194,163,62,50,1,"1,407","1,121",1,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,6
,Nina Ahmad,Christina M Hartman,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Brian Sims,Marisa Shaaban,Write-In,6
Nina Ahmad,5,0,0,0,0,0,0,100,109,0,6
Christina M Hartman,,0,0,0,0,0,0,23,23,0,6
Tracie Fountain,,,2,0,0,0,0,23,14,0,6
Michael Lamb,,,,2,0,0,0,16,12,0,6
Rose Rosie Marie Davis,,,,,0,0,0,3,4,0,6
H Scott Conklin,,,,,,1,0,3,1,0,6
Write-In,,,,,,,0,0,0,0,6
Brian Sims,,,,,,,,8,0,0,6
Marisa Shaaban,,,,,,,,,11,0,6
Write-In,,,,,,,,,,0,6
Total,214,46,39,30,7,5,0,176,174,0,6
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,7
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Brian Sims,Marisa Shaaban,Write-In,7
Nina Ahmad,7,0,0,0,0,0,0,130,78,0,7
Christina M Hartman,,0,0,0,0,0,0,14,20,0,7
Michael Lamb,,,0,0,0,0,0,14,4,0,7
Tracie Fountain,,,,0,0,0,0,11,6,0,7
Rose Rosie Marie Davis,,,,,0,0,0,5,3,0,7
H Scott Conklin,,,,,,0,0,0,2,0,7
Write-In,,,,,,,0,0,0,0,7
Brian Sims,,,,,,,,6,0,0,7
Marisa Shaaban,,,,,,,,,4,0,7
Write-In,,,,,,,,,,0,7
Total,215,34,18,17,8,2,0,180,117,0,7
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,8
,Nina Ahmad,Christina M Hartman,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Brian Sims,Marisa Shaaban,Write-In,8
Nina Ahmad,5,0,0,0,0,0,0,135,100,0,8
Christina M Hartman,,0,0,0,0,0,0,18,24,0,8
Tracie Fountain,,,0,0,0,0,0,13,10,0,8
Michael Lamb,,,,0,0,0,0,9,8,0,8
Rose Rosie Marie Davis,,,,,0,0,0,8,7,0,8
H Scott Conklin,,,,,,0,0,3,2,0,8
Write-In,,,,,,,0,0,0,0,8
Brian Sims,,,,,,,,25,0,0,8
Marisa Shaaban,,,,,,,,,6,0,8
Write-In,,,,,,,,,,0,8
Total,240,42,23,17,15,5,0,211,157,0,8
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,9
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Brian Sims,Marisa Shaaban,Write-In,9
Nina Ahmad,10,0,0,0,0,0,0,117,89,0,9
Christina M Hartman,,0,0,0,0,0,0,14,22,0,9
Michael Lamb,,,1,0,0,0,0,17,11,0,9
Tracie Fountain,,,,0,0,0,0,9,10,0,9
Rose Rosie Marie Davis,,,,,0,0,0,4,5,0,9
H Scott Conklin,,,,,,0,0,4,1,0,9
Write-In,,,,,,,0,1,0,0,9
Brian Sims,,,,,,,,6,0,0,9
Marisa Shaaban,,,,,,,,,2,0,9
Write-In,,,,,,,,,,0,9
Total,216,36,29,19,9,5,1,172,140,0,9
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,11
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Brian Sims,Marisa Shaaban,Write-In,11
Nina Ahmad,7,0,0,0,0,0,0,126,81,0,11
Christina M Hartman,,0,0,0,0,0,0,14,28,0,11
Michael Lamb,,,1,0,0,0,0,19,12,0,11
Tracie Fountain,,,,1,0,0,0,9,11,0,11
Rose Rosie Marie Davis,,,,,0,0,0,4,5,0,11
H Scott Conklin,,,,,,0,0,4,4,0,11
Write-In,,,,,,,0,0,0,0,11
Brian Sims,,,,,,,,15,0,0,11
Marisa Shaaban,,,,,,,,,7,0,11
Write-In,,,,,,,,,,0,11
Total,214,42,32,21,9,8,0,191,148,0,11
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,14
,Nina Ahmad,Christina M Hartman,Michael Lamb,H Scott Conklin,Tracie Fountain,Rose Rosie Marie Davis,Write-In,Brian Sims,Marisa Shaaban,Write-In,14
Nina Ahmad,3,0,0,0,0,0,0,108,60,0,14
Christina M Hartman,,0,0,0,0,0,0,11,13,0,14
Michael Lamb,,,0,0,0,0,0,15,5,0,14
H Scott Conklin,,,,0,0,0,0,6,4,0,14
Tracie Fountain,,,,,1,0,0,6,3,0,14
Rose Rosie Marie Davis,,,,,,0,0,4,2,0,14
Write-In,,,,,,,0,0,0,0,14
Brian Sims,,,,,,,,6,0,0,14
Marisa Shaaban,,,,,,,,,5,0,14
Write-In,,,,,,,,,,1,14
Total,171,24,20,10,10,6,0,156,92,1,14
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,22
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Brian Sims,Marisa Shaaban,Write-In,22
Nina Ahmad,8,0,0,0,0,0,0,74,82,0,22
Christina M Hartman,,1,0,0,0,0,0,14,13,0,22
Michael Lamb,,,1,0,0,0,0,5,6,0,22
Tracie Fountain,,,,1,0,0,0,4,2,0,22
H Scott Conklin,,,,,0,0,0,5,1,0,22
Rose Rosie Marie Davis,,,,,,0,0,1,2,0,22
Write-In,,,,,,,0,0,0,0,22
Brian Sims,,,,,,,,6,0,0,22
Marisa Shaaban,,,,,,,,,2,0,22
Write-In,,,,,,,,,,0,22
Total,164,28,12,7,6,3,0,109,108,0,22
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,28
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Brian Sims,Marisa Shaaban,Write-In,28
Nina Ahmad,12,0,0,0,0,0,0,94,105,0,28
Christina M Hartman,,0,0,0,0,0,0,19,22,0,28
Michael Lamb,,,0,0,0,0,0,20,11,0,28
Tracie Fountain,,,,1,0,0,0,13,8,0,28
H Scott Conklin,,,,,0,0,0,1,5,0,28
Rose Rosie Marie Davis,,,,,,0,0,3,1,0,28
Write-In,,,,,,,0,0,0,0,28
Brian Sims,,,,,,,,8,0,0,28
Marisa Shaaban,,,,,,,,,5,0,28
Write-In,,,,,,,,,,0,28
Total,211,41,31,22,6,4,0,158,157,0,28
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 182nd District - Democrat,,,29
,Nina Ahmad,Christina M Hartman,Michael Lamb,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,Brian Sims,Marisa Shaaban,Write-In,29
Nina Ahmad,2,0,0,0,0,0,0,36,17,0,29
Christina M Hartman,,0,0,0,0,0,0,4,8,0,29
Michael Lamb,,,0,0,0,0,0,5,0,0,29
Tracie Fountain,,,,0,0,0,0,3,2,0,29
H Scott Conklin,,,,,0,0,0,2,1,0,29
Rose Rosie Marie Davis,,,,,,0,0,1,0,0,29
Write-In,,,,,,,0,0,0,0,29
Brian Sims,,,,,,,,3,0,0,29
Marisa Shaaban,,,,,,,,,0,0,29
Write-In,,,,,,,,,,0,29
Total,55,12,5,5,3,1,0,54,28,0,29
