col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,President Of The United States - Democrat,,,,State Treasurer - Democrat,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Joe Torsella,Write-In,All
Joseph R Biden,"1,605",0,0,0,"2,524",2,All
Bernie Sanders,,104,0,0,330,1,All
Tulsi Gabbard,,,21,0,27,0,All
Write-In,,,,1,5,0,All
Joe Torsella,,,,,32,0,All
Write-In,,,,,,0,All
Total,"4,131",435,48,6,"2,918",3,All
,President Of The United States - Democrat,,,,State Treasurer - Democrat,,1
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Joe Torsella,Write-In,1
Joseph R Biden,74,0,0,0,92,0,1
Bernie Sanders,,10,0,0,16,0,1
Tulsi Gabbard,,,0,0,3,0,1
Write-In,,,,0,0,0,1
Joe Torsella,,,,,2,0,1
Write-In,,,,,,0,1
Total,166,26,3,0,113,0,1
,President Of The United States - Democrat,,,,State Treasurer - Democrat,,2
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Joe Torsella,Write-In,2
Joseph R Biden,91,0,0,0,133,0,2
Bernie Sanders,,7,0,0,18,0,2
Tulsi Gabbard,,,3,0,1,0,2
Write-In,,,,0,0,0,2
Joe Torsella,,,,,0,0,2
Write-In,,,,,,0,2
Total,224,25,4,0,152,0,2
,President Of The United States - Democrat,,,,State Treasurer - Democrat,,3
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Joe Torsella,Write-In,3
Joseph R Biden,71,0,0,0,137,0,3
Bernie Sanders,,2,0,0,19,0,3
Tulsi Gabbard,,,1,0,0,0,3
Write-In,,,,0,0,0,3
Joe Torsella,,,,,1,0,3
Write-In,,,,,,0,3
Total,208,21,1,0,157,0,3
,President Of The United States - Democrat,,,,State Treasurer - Democrat,,4
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Joe Torsella,Write-In,4
Joseph R Biden,51,0,0,0,92,0,4
Bernie Sanders,,4,0,0,14,0,4
Tulsi Gabbard,,,0,0,0,0,4
Write-In,,,,0,0,0,4
Joe Torsella,,,,,1,0,4
Write-In,,,,,,0,4
Total,143,18,0,0,107,0,4
,President Of The United States - Democrat,,,,State Treasurer - Democrat,,5
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Joe Torsella,Write-In,5
Joseph R Biden,68,0,0,0,111,0,5
Bernie Sanders,,4,0,0,17,0,5
Tulsi Gabbard,,,1,0,5,0,5
Write-In,,,,0,0,0,5
Joe Torsella,,,,,2,0,5
Write-In,,,,,,0,5
Total,179,21,6,0,135,0,5
,President Of The United States - Democrat,,,,State Treasurer - Democrat,,6
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Joe Torsella,Write-In,6
Joseph R Biden,63,0,0,0,142,0,6
Bernie Sanders,,2,0,0,15,0,6
Tulsi Gabbard,,,1,0,0,0,6
Write-In,,,,0,0,0,6
Joe Torsella,,,,,2,0,6
Write-In,,,,,,0,6
Total,205,17,1,0,159,0,6
,President Of The United States - Democrat,,,,State Treasurer - Democrat,,7
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Joe Torsella,Write-In,7
Joseph R Biden,67,0,0,0,95,1,7
Bernie Sanders,,5,0,0,11,0,7
Tulsi Gabbard,,,0,0,1,0,7
Write-In,,,,0,0,0,7
Joe Torsella,,,,,1,0,7
Write-In,,,,,,0,7
Total,163,16,1,0,108,1,7
,President Of The United States - Democrat,,,,State Treasurer - Democrat,,8
