col_1,col_2,col_3,col_4,col_5,col_6,division
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,All
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,All
Joe Torsella,74,0,"1,237",946,3,All
Write-In,,0,2,3,1,All
Larry Farnese,,,388,0,0,All
Nikil Saval,,,,205,0,All
Write-In,,,,,2,All
Total,"2,260",6,"1,627","1,154",6,All
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,1
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,1
Joe Torsella,4,0,56,16,0,1
Write-In,,0,0,0,0,1
Larry Farnese,,,19,0,0,1
Nikil Saval,,,,5,0,1
Write-In,,,,,0,1
Total,76,0,75,21,0,1
,Senator In The General Assembly 1st District - Democrat,,,State Treasurer - Democrat,,2
,Larry Farnese,Nikil Saval,Write-In,Joe Torsella,Write-In,2
Larry Farnese,27,0,0,66,0,2
Nikil Saval,,7,0,17,0,2
Write-In,,,0,0,0,2
Joe Torsella,,,,1,0,2
Write-In,,,,,0,2
Total,93,24,0,84,0,2
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,3
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,3
Joe Torsella,7,0,58,16,1,3
Write-In,,0,0,0,0,3
Larry Farnese,,,14,0,0,3
Nikil Saval,,,,7,0,3
Write-In,,,,,0,3
Total,82,0,72,23,1,3
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,4
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,4
Joe Torsella,5,0,35,17,0,4
Write-In,,0,0,0,0,4
Larry Farnese,,,13,0,0,4
Nikil Saval,,,,4,0,4
Write-In,,,,,0,4
Total,57,0,48,21,0,4
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,5
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,5
Joe Torsella,2,0,61,17,0,5
Write-In,,0,0,0,0,5
Larry Farnese,,,19,0,0,5
Nikil Saval,,,,3,0,5
Write-In,,,,,0,5
Total,80,0,80,20,0,5
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,6
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,6
Joe Torsella,1,0,75,25,0,6
Write-In,,0,0,0,0,6
Larry Farnese,,,20,0,0,6
Nikil Saval,,,,5,0,6
Write-In,,,,,0,6
Total,101,0,95,30,0,6
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,7
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,7
Joe Torsella,4,0,49,27,0,7
Write-In,,0,0,0,0,7
Larry Farnese,,,19,0,0,7
Nikil Saval,,,,5,0,7
Write-In,,,,,0,7
Total,80,0,68,32,0,7
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,8
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,8
Joe Torsella,0,0,56,38,0,8
Write-In,,0,1,1,0,8
Larry Farnese,,,17,0,0,8
Nikil Saval,,,,8,0,8
Write-In,,,,,0,8
Total,94,2,74,47,0,8
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,9
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,9
Joe Torsella,4,0,65,24,1,9
Write-In,,0,0,0,0,9
Larry Farnese,,,14,0,0,9
Nikil Saval,,,,8,0,9
Write-In,,,,,0,9
Total,94,0,79,32,1,9
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,10
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,10
Joe Torsella,4,0,35,46,0,10
Write-In,,0,0,0,0,10
Larry Farnese,,,14,0,0,10
Nikil Saval,,,,2,0,10
Write-In,,,,,0,10
Total,85,0,49,48,0,10
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,11
,Joe Torsella,Write-In,Larry Farnese,Nikil Saval,Write-In,11
Joe Torsella,1,0,48,50,0,11
Write-In,,0,0,0,0,11
Larry Farnese,,,27,0,0,11
Nikil Saval,,,,10,0,11
Write-In,,,,,0,11
Total,99,0,75,60,0,11
,State Treasurer - Democrat,,Senator In The General Assembly 1st District - Democrat,,,12
,Joe Torsella,Write-In,Nikil Saval,Larry Farnese,Write-In,12
Joe Torsella,3,0,64,49,0,12
Write-In,,0,0,1,0,12
Nikil Saval,,,13,0,0,12
