col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,All
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Marylouise Isaacson,Andre Del Valle,Vanessa Mcgrath,Jeff Dempsey,Write-In,All
Nina Ahmad,22,0,0,0,0,0,0,89,106,90,40,0,All
Michael Lamb,,3,0,0,0,0,0,35,13,10,19,0,All
Rose Rosie Marie Davis,,,3,0,0,0,0,11,21,14,1,0,All
Tracie Fountain,,,,6,0,0,0,6,12,8,6,0,All
Christina M Hartman,,,,,2,0,0,8,5,6,1,0,All
H Scott Conklin,,,,,,2,0,11,2,1,2,0,All
Write-In,,,,,,,1,0,0,0,0,0,All
Marylouise Isaacson,,,,,,,,16,0,0,0,0,All
Andre Del Valle,,,,,,,,,10,0,0,0,All
Vanessa Mcgrath,,,,,,,,,,5,0,0,All
Jeff Dempsey,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,0,All
Total,347,80,50,38,22,18,1,176,169,134,69,0,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,9
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Christina M Hartman,Write-In,Vanessa Mcgrath,Marylouise Isaacson,Andre Del Valle,Jeff Dempsey,Write-In,9
Nina Ahmad,2,0,0,0,0,0,0,11,8,7,4,0,9
Michael Lamb,,0,0,0,0,0,0,1,2,2,1,0,9
Rose Rosie Marie Davis,,,0,0,0,0,0,4,0,2,0,0,9
H Scott Conklin,,,,0,0,0,0,0,2,0,1,0,9
Tracie Fountain,,,,,1,0,0,1,0,1,0,0,9
Christina M Hartman,,,,,,0,0,0,2,0,0,0,9
Write-In,,,,,,,0,0,0,0,0,0,9
Vanessa Mcgrath,,,,,,,,0,0,0,0,0,9
Marylouise Isaacson,,,,,,,,,2,0,0,0,9
Andre Del Valle,,,,,,,,,,1,0,0,9
Jeff Dempsey,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,0,9
Total,32,6,6,3,3,2,0,17,16,13,6,0,9
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 175th District - Democrat,,,,,13
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Andre Del Valle,Marylouise Isaacson,Vanessa Mcgrath,Jeff Dempsey,Write-In,13
Nina Ahmad,4,0,0,0,0,0,0,9,10,6,5,0,13
Michael Lamb,,0,0,0,0,0,0,3,3,1,3,0,13
Rose Rosie Marie Davis,,,1,0,0,0,0,4,1,2,0,0,13
