col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 185th District - Democrat,,,All
,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,Regina Young,Maria P Donatucci,Write-In,All
Nina Ahmad,33,0,0,0,0,0,0,354,227,2,All
Rose Rosie Marie Davis,,5,0,0,0,0,0,57,12,0,All
Tracie Fountain,,,7,0,0,0,0,27,13,0,All
Michael Lamb,,,,3,0,0,0,16,22,0,All
Christina M Hartman,,,,,1,0,0,14,12,0,All
H Scott Conklin,,,,,,1,0,5,7,0,All
Write-In,,,,,,,0,0,1,0,All
Regina Young,,,,,,,,27,0,0,All
Maria P Donatucci,,,,,,,,,21,0,All
Write-In,,,,,,,,,,0,All
Total,616,74,47,41,27,13,1,500,315,2,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 185th District - Democrat,,,1
,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,Regina Young,Maria P Donatucci,Write-In,1
Nina Ahmad,1,0,0,0,0,0,0,68,53,0,1
Rose Rosie Marie Davis,,0,0,0,0,0,0,17,4,0,1
Tracie Fountain,,,2,0,0,0,0,8,7,0,1
Michael Lamb,,,,0,0,0,0,4,5,0,1
Christina M Hartman,,,,,0,0,0,3,1,0,1
H Scott Conklin,,,,,,0,0,2,2,0,1
Write-In,,,,,,,0,0,0,0,1
Regina Young,,,,,,,,6,0,0,1
Maria P Donatucci,,,,,,,,,9,0,1
Write-In,,,,,,,,,,0,1
Total,122,21,17,9,4,4,0,108,81,0,1
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 185th District - Democrat,,,2
,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,Regina Young,Maria P Donatucci,Write-In,2
Nina Ahmad,7,0,0,0,0,0,0,111,65,2,2
Rose Rosie Marie Davis,,1,0,0,0,0,0,15,3,0,2
Tracie Fountain,,,4,0,0,0,0,9,1,0,2
Michael Lamb,,,,1,0,0,0,4,8,0,2
Christina M Hartman,,,,,1,0,0,3,3,0,2
H Scott Conklin,,,,,,1,0,0,3,0,2
Write-In,,,,,,,0,0,0,0,2
Regina Young,,,,,,,,7,0,0,2
Maria P Donatucci,,,,,,,,,1,0,2
Write-In,,,,,,,,,,0,2
Total,185,19,14,13,7,4,0,149,84,2,2
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 185th District - Democrat,,,3
,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,Regina Young,Maria P Donatucci,Write-In,3
Nina Ahmad,21,0,0,0,0,0,0,111,62,0,3
Rose Rosie Marie Davis,,3,0,0,0,0,0,19,2,0,3
Tracie Fountain,,,1,0,0,0,0,8,2,0,3
Michael Lamb,,,,2,0,0,0,2,6,0,3
Christina M Hartman,,,,,0,0,0,3,1,0,3
H Scott Conklin,,,,,,0,0,2,0,0,3
Write-In,,,,,,,0,0,0,0,3
Regina Young,,,,,,,,10,0,0,3
Maria P Donatucci,,,,,,,,,4,0,3
Write-In,,,,,,,,,,0,3
Total,194,24,11,10,4,2,0,155,77,0,3
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 185th District - Democrat,,,13
,Nina Ahmad,Christina M Hartman,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,H Scott Conklin,Write-In,Regina Young,Maria P Donatucci,Write-In,13
Nina Ahmad,4,0,0,0,0,0,0,64,47,0,13
Christina M Hartman,,0,0,0,0,0,0,5,7,0,13
Rose Rosie Marie Davis,,,1,0,0,0,0,6,3,0,13
Michael Lamb,,,,0,0,0,0,6,3,0,13
Tracie Fountain,,,,,0,0,0,2,3,0,13
H Scott Conklin,,,,,,0,0,1,2,0,13
Write-In,,,,,,,0,0,1,0,13
Regina Young,,,,,,,,4,0,0,13
Maria P Donatucci,,,,,,,,,7,0,13
Write-In,,,,,,,,,,0,13
Total,115,12,10,9,5,3,1,88,73,0,13
