col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 185th District - Democrat,,,All
,Regina Young,Maria P Donatucci,Write-In,All
Regina Young,"3,795",0,0,All
Maria P Donatucci,,"1,494",0,All
Write-In,,,12,All
Total,"3,795","1,494",12,All
,Representative In The General Assembly 185th District - Democrat,,,1
,Regina Young,Maria P Donatucci,Write-In,1
Regina Young,72,0,0,1
Maria P Donatucci,,44,0,1
Write-In,,,0,1
Total,72,44,0,1
,Representative In The General Assembly 185th District - Democrat,,,15
,Regina Young,Maria P Donatucci,Write-In,15
Regina Young,64,0,0,15
Maria P Donatucci,,26,0,15
Write-In,,,0,15
Total,64,26,0,15
,Representative In The General Assembly 185th District - Democrat,,,16
,Regina Young,Maria P Donatucci,Write-In,16
Regina Young,108,0,0,16
Maria P Donatucci,,39,0,16
Write-In,,,2,16
Total,108,39,2,16
,Representative In The General Assembly 185th District - Democrat,,,17
,Regina Young,Maria P Donatucci,Write-In,17
Regina Young,82,0,0,17
Maria P Donatucci,,31,0,17
Write-In,,,1,17
Total,82,31,1,17
,Representative In The General Assembly 185th District - Democrat,,,18
,Regina Young,Maria P Donatucci,Write-In,18
Regina Young,85,0,0,18
Maria P Donatucci,,23,0,18
Write-In,,,0,18
Total,85,23,0,18
,Representative In The General Assembly 185th District - Democrat,,,22
,Regina Young,Maria P Donatucci,Write-In,22
Regina Young,93,0,0,22
Maria P Donatucci,,35,0,22
Write-In,,,0,22
Total,93,35,0,22
,Representative In The General Assembly 185th District - Democrat,,,27
,Regina Young,Maria P Donatucci,Write-In,27
Regina Young,81,0,0,27
Maria P Donatucci,,31,0,27
Write-In,,,2,27
Total,81,31,2,27
,Representative In The General Assembly 185th District - Democrat,,,28
,Regina Young,Maria P Donatucci,Write-In,28
Regina Young,152,0,0,28
Maria P Donatucci,,61,0,28
Write-In,,,0,28
Total,152,61,0,28
,Representative In The General Assembly 185th District - Democrat,,,29
,Regina Young,Maria P Donatucci,Write-In,29
Regina Young,135,0,0,29
Maria P Donatucci,,63,0,29
Write-In,,,0,29
Total,135,63,0,29
,Representative In The General Assembly 185th District - Democrat,,,30
,Regina Young,Maria P Donatucci,Write-In,30
Regina Young,166,0,0,30
Maria P Donatucci,,56,0,30
Write-In,,,0,30
Total,166,56,0,30
,Representative In The General Assembly 185th District - Democrat,,,31
,Regina Young,Maria P Donatucci,Write-In,31
Regina Young,130,0,0,31
Maria P Donatucci,,37,0,31
Write-In,,,0,31
Total,130,37,0,31
,Representative In The General Assembly 185th District - Democrat,,,32
,Regina Young,Maria P Donatucci,Write-In,32
Regina Young,139,0,0,32
Maria P Donatucci,,43,0,32
Write-In,,,1,32
Total,139,43,1,32
,Representative In The General Assembly 185th District - Democrat,,,35
,Regina Young,Maria P Donatucci,Write-In,35
Regina Young,149,0,0,35
Maria P Donatucci,,43,0,35
Write-In,,,0,35
Total,149,43,0,35
,Representative In The General Assembly 185th District - Democrat,,,36
,Regina Young,Maria P Donatucci,Write-In,36
Regina Young,154,0,0,36
Maria P Donatucci,,20,0,36
Write-In,,,0,36
Total,154,20,0,36
,Representative In The General Assembly 185th District - Democrat,,,37
,Regina Young,Maria P Donatucci,Write-In,37
Regina Young,181,0,0,37
Maria P Donatucci,,59,0,37
Write-In,,,0,37
Total,181,59,0,37
,Representative In The General Assembly 185th District - Democrat,,,38
,Regina Young,Maria P Donatucci,Write-In,38
Regina Young,215,0,0,38
Maria P Donatucci,,91,0,38
Write-In,,,2,38
Total,215,91,2,38
,Representative In The General Assembly 185th District - Democrat,,,39
,Regina Young,Maria P Donatucci,Write-In,39
Regina Young,90,0,0,39
Maria P Donatucci,,41,0,39
Write-In,,,1,39
Total,90,41,1,39
,Representative In The General Assembly 185th District - Democrat,,,40
,Regina Young,Maria P Donatucci,Write-In,40
Regina Young,228,0,0,40
Maria P Donatucci,,106,0,40
Write-In,,,1,40
Total,228,106,1,40
,Representative In The General Assembly 185th District - Democrat,,,41
,Regina Young,Maria P Donatucci,Write-In,41
Regina Young,110,0,0,41
Maria P Donatucci,,29,0,41
Write-In,,,0,41
Total,110,29,0,41
,Representative In The General Assembly 185th District - Democrat,,,42
,Regina Young,Maria P Donatucci,Write-In,42
Regina Young,176,0,0,42
Maria P Donatucci,,76,0,42
Write-In,,,0,42
