col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,All
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,All
Malcolm Kenyatta,214,0,"1,195",3,All
Write-In,,3,6,1,All
Brendan F Boyle,,,36,0,All
Write-In,,,,2,All
Total,"1,412",10,"1,237",6,All
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,1
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,1
Malcolm Kenyatta,8,0,43,0,1
Write-In,,0,0,0,1
Brendan F Boyle,,,1,0,1
Write-In,,,,0,1
Total,51,0,44,0,1
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,2
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,2
Malcolm Kenyatta,17,0,100,0,2
Write-In,,0,0,0,2
Brendan F Boyle,,,2,0,2
Write-In,,,,0,2
Total,117,0,102,0,2
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,3
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,3
Malcolm Kenyatta,10,0,59,0,3
Write-In,,0,0,0,3
Brendan F Boyle,,,2,0,3
Write-In,,,,0,3
Total,69,0,61,0,3
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,4
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,4
Malcolm Kenyatta,19,0,97,0,4
Write-In,,0,0,0,4
Brendan F Boyle,,,2,0,4
Write-In,,,,0,4
Total,116,0,99,0,4
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,5
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,5
Malcolm Kenyatta,11,0,46,0,5
Write-In,,1,1,0,5
Brendan F Boyle,,,3,0,5
Write-In,,,,0,5
Total,57,2,50,0,5
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,6
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,6
Malcolm Kenyatta,9,0,50,0,6
Write-In,,0,0,0,6
Brendan F Boyle,,,1,0,6
Write-In,,,,0,6
Total,59,0,51,0,6
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,7
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,7
Malcolm Kenyatta,18,0,80,0,7
Write-In,,0,1,0,7
Brendan F Boyle,,,5,0,7
Write-In,,,,2,7
Total,98,1,86,2,7
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,8
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,8
Malcolm Kenyatta,15,0,66,0,8
Write-In,,0,0,0,8
Brendan F Boyle,,,2,0,8
Write-In,,,,0,8
Total,81,0,68,0,8
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,9
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,9
Malcolm Kenyatta,24,0,92,1,9
Write-In,,0,0,0,9
Brendan F Boyle,,,2,0,9
Write-In,,,,0,9
Total,117,0,94,1,9
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,10
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,10
Malcolm Kenyatta,17,0,117,1,10
Write-In,,0,0,0,10
Brendan F Boyle,,,5,0,10
Write-In,,,,0,10
Total,135,0,122,1,10
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,11
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,11
Malcolm Kenyatta,18,0,103,0,11
Write-In,,1,1,0,11
Brendan F Boyle,,,3,0,11
Write-In,,,,0,11
Total,121,2,107,0,11
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,12
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,12
Malcolm Kenyatta,6,0,78,0,12
Write-In,,0,0,0,12
Brendan F Boyle,,,2,0,12
Write-In,,,,0,12
Total,84,0,80,0,12
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,13
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,13
Malcolm Kenyatta,8,0,50,1,13
Write-In,,1,0,0,13
Brendan F Boyle,,,3,0,13
Write-In,,,,0,13
Total,59,1,53,1,13
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,14
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,14
Malcolm Kenyatta,13,0,86,0,14
Write-In,,0,0,1,14
Brendan F Boyle,,,1,0,14
Write-In,,,,0,14
Total,99,1,87,1,14
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,17
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,17
Malcolm Kenyatta,8,0,37,0,17
Write-In,,0,0,0,17
Brendan F Boyle,,,2,0,17
Write-In,,,,0,17
Total,45,0,39,0,17
,Representative In The General Assembly 181st District - Democrat,,Representative In Congress 2nd District - Democrat,,21
,Malcolm Kenyatta,Write-In,Brendan F Boyle,Write-In,21
Malcolm Kenyatta,13,0,91,0,21
Write-In,,0,3,0,21
Brendan F Boyle,,,0,0,21
Write-In,,,,0,21
Total,104,3,94,0,21
