col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Joe Torsella,Write-In,Patrick Parkinson,Pamela Robinson,Michele Lockman,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Alvaro Quinones,Lorraine Haw,Vayda Good,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Write-In,All
Joe Torsella,139,0,"1,523","1,417","1,318","1,283","1,242","1,138",562,535,483,408,411,380,361,352,20,All
Write-In,,3,0,1,1,0,0,1,1,1,0,1,1,0,0,1,4,All
Patrick Parkinson,,,29,"1,605","1,606","1,601","1,581","1,338",366,292,207,162,117,136,132,104,14,All
Pamela Robinson,,,,49,"1,641","1,623","1,578","1,393",420,352,255,225,192,185,133,131,15,All
Michele Lockman,,,,,21,"1,606","1,594","1,352",377,309,226,182,172,148,134,123,7,All
Anthony Bellmon,,,,,,15,"1,591","1,326",348,295,203,178,135,153,123,81,7,All
Theodore Kirsch,,,,,,,0,"1,312",328,275,170,151,113,125,97,87,7,All
Mona Getzes Cohen,,,,,,,,12,237,188,246,196,191,156,140,134,7,All
Lisa Powley,,,,,,,,,3,484,328,291,302,287,276,281,0,All
Amy Roat,,,,,,,,,,8,311,311,296,264,277,281,0,All
Alvaro Quinones,,,,,,,,,,,0,331,381,323,334,339,1,All
Lorraine Haw,,,,,,,,,,,,4,326,309,290,289,0,All
Vayda Good,,,,,,,,,,,,,2,303,306,322,0,All
Kempis Ghani Songster,,,,,,,,,,,,,,1,288,282,0,All
Ronald Raju Joseph,,,,,,,,,,,,,,,2,304,0,All
Adam Tennant,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,"2,233",5,"2,029","1,977","1,832","1,783","1,707","1,590",698,664,586,507,497,464,446,432,28,All
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Joe Torsella,Write-In,Pamela Robinson,Patrick Parkinson,Michele Lockman,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Write-In,Amy Roat,Alvaro Quinones,Kempis Ghani Songster,Lorraine Haw,Vayda Good,Adam Tennant,Ronald Raju Joseph,1
Joe Torsella,8,0,32,35,29,26,27,21,11,14,10,9,8,6,7,5,4,1
Write-In,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pamela Robinson,,,4,32,34,31,33,23,12,7,9,5,5,6,6,5,2,1
Patrick Parkinson,,,,1,31,31,31,24,7,7,5,4,3,2,2,1,0,1
Michele Lockman,,,,,1,32,34,25,9,0,6,4,5,4,4,3,1,1
Anthony Bellmon,,,,,,1,31,23,7,0,5,3,3,2,2,1,0,1
Theodore Kirsch,,,,,,,0,23,8,0,5,5,4,4,4,3,1,1
Mona Getzes Cohen,,,,,,,,0,5,0,2,6,3,5,5,5,3,1
Lisa Powley,,,,,,,,,0,0,7,5,4,5,5,6,4,1
Write-In,,,,,,,,,,0,0,0,0,0,0,0,0,1
Amy Roat,,,,,,,,,,,0,4,4,4,3,3,2,1
Alvaro Quinones,,,,,,,,,,,,0,5,6,9,7,5,1
Kempis Ghani Songster,,,,,,,,,,,,,0,5,5,4,5,1
Lorraine Haw,,,,,,,,,,,,,,0,6,7,5,1
Vayda Good,,,,,,,,,,,,,,,0,8,5,1
Adam Tennant,,,,,,,,,,,,,,,,0,5,1
Ronald Raju Joseph,,,,,,,,,,,,,,,,,0,1
Total,60,1,48,44,40,36,36,32,15,14,13,12,10,10,10,9,6,1
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,State Treasurer - Democrat,,2
,Pamela Robinson,Michele Lockman,Theodore Kirsch,Patrick Parkinson,Anthony Bellmon,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Adam Tennant,Lorraine Haw,Vayda Good,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,Joe Torsella,Write-In,2
Pamela Robinson,2,51,49,47,45,37,16,17,11,5,7,6,5,4,0,39,0,2
Michele Lockman,,1,49,49,46,37,15,16,10,4,5,4,4,4,0,37,0,2
Theodore Kirsch,,,0,48,46,35,14,15,7,4,6,3,5,2,0,35,0,2
Patrick Parkinson,,,,0,46,35,15,16,8,5,5,2,3,2,0,35,0,2
Anthony Bellmon,,,,,0,33,13,14,7,4,4,2,3,1,0,32,0,2
Mona Getzes Cohen,,,,,,0,8,8,7,4,6,6,4,3,0,25,0,2
Amy Roat,,,,,,,0,20,13,11,12,9,7,8,0,21,0,2
Lisa Powley,,,,,,,,0,13,12,10,9,6,8,0,21,0,2
Alvaro Quinones,,,,,,,,,0,13,10,12,9,11,0,16,0,2
Adam Tennant,,,,,,,,,,0,9,9,7,9,0,12,0,2
Lorraine Haw,,,,,,,,,,,0,9,9,8,0,11,0,2
Vayda Good,,,,,,,,,,,,0,9,9,0,9,0,2
Kempis Ghani Songster,,,,,,,,,,,,,0,8,0,7,0,2
Ronald Raju Joseph,,,,,,,,,,,,,,0,0,9,0,2
Write-In,,,,,,,,,,,,,,,0,0,0,2
Joe Torsella,,,,,,,,,,,,,,,,5,0,2
Write-In,,,,,,,,,,,,,,,,,0,2
Total,57,54,51,50,47,39,25,25,20,15,15,13,12,12,0,51,0,2
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,State Treasurer - Democrat,,3
,Pamela Robinson,Anthony Bellmon,Mona Getzes Cohen,Michele Lockman,Theodore Kirsch,Patrick Parkinson,Alvaro Quinones,Amy Roat,Lisa Powley,Kempis Ghani Songster,Lorraine Haw,Vayda Good,Adam Tennant,Ronald Raju Joseph,Write-In,Joe Torsella,Write-In,3
Pamela Robinson,0,35,25,27,28,26,12,10,8,7,6,5,4,4,0,26,0,3
Anthony Bellmon,,1,25,28,28,27,9,8,8,6,4,3,2,2,0,24,0,3
Mona Getzes Cohen,,,0,22,19,18,13,6,5,8,7,6,5,5,0,20,0,3
Michele Lockman,,,,0,27,25,7,9,8,5,2,1,1,1,0,19,0,3
Theodore Kirsch,,,,,0,24,6,9,8,3,3,2,0,1,0,17,0,3
Patrick Parkinson,,,,,,0,5,7,6,3,1,0,2,2,0,15,0,3
Alvaro Quinones,,,,,,,0,6,7,11,10,9,8,8,0,13,0,3
Amy Roat,,,,,,,,0,13,6,6,4,5,5,0,8,0,3
Lisa Powley,,,,,,,,,0,7,6,4,5,5,0,9,0,3
Kempis Ghani Songster,,,,,,,,,,0,9,7,8,7,0,8,0,3
Lorraine Haw,,,,,,,,,,,0,9,7,7,0,8,0,3
Vayda Good,,,,,,,,,,,,0,7,7,0,7,0,3
Adam Tennant,,,,,,,,,,,,,0,8,0,5,0,3
Ronald Raju Joseph,,,,,,,,,,,,,,0,0,5,0,3
Write-In,,,,,,,,,,,,,,,0,0,0,3
Joe Torsella,,,,,,,,,,,,,,,,3,0,3
Write-In,,,,,,,,,,,,,,,,,0,3
Total,42,39,32,31,31,27,19,16,15,13,12,10,9,9,0,36,0,3
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,4
