col_1,col_2,col_3,division
,State Treasurer - Democrat,,All
,Joe Torsella,Write-In,All
Joe Torsella,"1,482",0,All
Write-In,,3,All
Total,"1,482",3,All
,State Treasurer - Democrat,,1
,Joe Torsella,Write-In,1
Joe Torsella,82,0,1
Write-In,,0,1
Total,82,0,1
,State Treasurer - Democrat,,2
,Joe Torsella,Write-In,2
Joe Torsella,59,0,2
Write-In,,0,2
Total,59,0,2
,State Treasurer - Democrat,,3
,Joe Torsella,Write-In,3
Joe Torsella,101,0,3
Write-In,,0,3
Total,101,0,3
,State Treasurer - Democrat,,4
,Joe Torsella,Write-In,4
Joe Torsella,101,0,4
Write-In,,0,4
Total,101,0,4
,State Treasurer - Democrat,,5
,Joe Torsella,Write-In,5
Joe Torsella,91,0,5
Write-In,,0,5
Total,91,0,5
,State Treasurer - Democrat,,6
,Joe Torsella,Write-In,6
Joe Torsella,74,0,6
Write-In,,0,6
Total,74,0,6
,State Treasurer - Democrat,,7
,Joe Torsella,Write-In,7
Joe Torsella,66,0,7
Write-In,,0,7
Total,66,0,7
,State Treasurer - Democrat,,8
,Joe Torsella,Write-In,8
Joe Torsella,80,0,8
Write-In,,1,8
Total,80,1,8
,State Treasurer - Democrat,,9
,Joe Torsella,Write-In,9
Joe Torsella,39,0,9
Write-In,,0,9
Total,39,0,9
,State Treasurer - Democrat,,10
,Joe Torsella,Write-In,10
Joe Torsella,79,0,10
Write-In,,1,10
Total,79,1,10
,State Treasurer - Democrat,,11
,Joe Torsella,Write-In,11
Joe Torsella,93,0,11
Write-In,,0,11
Total,93,0,11
,State Treasurer - Democrat,,12
,Joe Torsella,Write-In,12
Joe Torsella,72,0,12
Write-In,,0,12
Total,72,0,12
,State Treasurer - Democrat,,13
,Joe Torsella,Write-In,13
Joe Torsella,42,0,13
Write-In,,0,13
Total,42,0,13
,State Treasurer - Democrat,,14
,Joe Torsella,Write-In,14
Joe Torsella,34,0,14
Write-In,,0,14
Total,34,0,14
,State Treasurer - Democrat,,15
,Joe Torsella,Write-In,15
Joe Torsella,34,0,15
Write-In,,0,15
Total,34,0,15
,State Treasurer - Democrat,,16
,Joe Torsella,Write-In,16
Joe Torsella,23,0,16
Write-In,,0,16
Total,23,0,16
,State Treasurer - Democrat,,17
,Joe Torsella,Write-In,17
Joe Torsella,31,0,17
Write-In,,0,17
Total,31,0,17
,State Treasurer - Democrat,,18
,Joe Torsella,Write-In,18
Joe Torsella,46,0,18
Write-In,,0,18
Total,46,0,18
,State Treasurer - Democrat,,19
,Joe Torsella,Write-In,19
Joe Torsella,49,0,19
Write-In,,0,19
Total,49,0,19
,State Treasurer - Democrat,,20
,Joe Torsella,Write-In,20
Joe Torsella,41,0,20
Write-In,,0,20
Total,41,0,20
,State Treasurer - Democrat,,21
,Joe Torsella,Write-In,21
Joe Torsella,28,0,21
Write-In,,1,21
Total,28,1,21
,State Treasurer - Democrat,,22
,Joe Torsella,Write-In,22
Joe Torsella,74,0,22
Write-In,,0,22
Total,74,0,22
,State Treasurer - Democrat,,23
,Joe Torsella,Write-In,23
Joe Torsella,88,0,23
Write-In,,0,23
Total,88,0,23
,State Treasurer - Democrat,,24
,Joe Torsella,Write-In,24
Joe Torsella,55,0,24
Write-In,,0,24
Total,55,0,24
