col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Daisy Confoy,,,,,,,,,,,,,,0,516,431,478,432,419,383,463,375,369,447,378,4,217,288,78,30,0,All
Joanne Beer,,,,,,,,,,,,,,,0,414,476,423,392,378,460,378,363,453,363,4,213,294,75,29,0,All
Christina Borst,,,,,,,,,,,,,,,,0,384,447,484,462,365,411,411,338,425,3,224,281,83,24,0,All
Anlin Wang,,,,,,,,,,,,,,,,,0,418,397,367,477,390,371,440,374,2,208,286,79,27,0,All
Arielle Cohen,,,,,,,,,,,,,,,,,,0,456,412,402,439,411,368,413,4,218,274,75,22,0,All
Carla Le'Coin,,,,,,,,,,,,,,,,,,,0,452,379,416,428,356,427,3,201,274,77,25,0,All
Bryan Mercer,,,,,,,,,,,,,,,,,,,,1,377,397,420,356,420,4,192,269,69,31,0,All
Steve Paul,,,,,,,,,,,,,,,,,,,,,1,374,372,447,372,2,184,262,69,29,0,All
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,0,394,352,390,2,166,240,71,20,0,All
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,0,345,421,1,169,240,66,24,0,All
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,0,348,4,164,236,59,28,0,All
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,13,172,224,62,21,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,0,1,All
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,168,0,0,0,0,All
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,0,0,0,All
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0,All
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,797","1,778","1,726","1,691","1,678","1,666","1,650","1,556","1,531","1,514","1,447",790,743,651,649,643,638,629,605,596,587,535,534,523,514,63,"1,266","1,162",315,110,6,All
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,1
,Sherrie Cohen,Heather Pope,Anlin Wang,Daisy Confoy,Nina Tinari,Arielle Cohen,Christina Borst,Joanne Beer,Carla Le'Coin,Cindy Bass,Steve Paul,Wynnetta Ward,Terry Gillen,Bryan Mercer,Malcolm Kenyatta,Charlene Cooper,Lindy Li,Ken Washington,Anuj Gupta,Sergio Cea,Paul Prescod,Daniel Laufer,Owen Voutsinas-Klose,Jack Cahill,Matthew Miller,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,1
Sherrie Cohen,0,107,103,103,37,94,92,97,95,34,96,30,30,86,24,33,28,24,30,85,87,80,23,79,20,0,58,23,25,3,0,1
Heather Pope,,0,105,101,37,94,91,96,91,34,92,30,29,86,22,30,29,21,27,84,88,83,25,78,18,0,59,24,22,3,0,1
Anlin Wang,,,0,100,29,95,87,93,90,24,96,18,23,85,14,19,19,15,20,87,90,83,21,77,11,0,51,22,22,3,0,1
Daisy Confoy,,,,0,27,95,93,99,95,22,92,18,20,85,12,21,19,12,19,86,89,83,13,77,8,3,50,24,21,3,0,1
Nina Tinari,,,,,0,18,19,27,18,94,18,83,88,14,76,88,82,78,84,12,14,11,79,8,71,0,57,30,14,2,0,1
Arielle Cohen,,,,,,0,95,89,94,14,88,20,15,85,15,12,20,15,13,89,82,83,10,77,10,3,48,19,22,2,0,1
Christina Borst,,,,,,,0,87,97,14,80,22,14,87,16,16,23,17,14,86,81,82,7,78,14,3,47,21,22,2,0,1
Joanne Beer,,,,,,,,0,87,22,87,14,18,78,8,19,15,10,16,79,87,79,13,74,8,3,48,19,22,3,0,1
Carla Le'Coin,,,,,,,,,0,15,84,19,14,86,13,16,20,14,14,85,80,83,8,77,12,3,49,18,22,2,0,1
Cindy Bass,,,,,,,,,,0,17,84,87,9,78,91,79,81,82,8,11,9,79,6,73,0,57,25,13,2,0,1
Steve Paul,,,,,,,,,,,0,10,15,81,9,14,8,11,16,82,87,79,17,75,7,0,46,19,19,3,0,1
Wynnetta Ward,,,,,,,,,,,,0,82,15,85,83,88,86,82,12,5,9,69,8,81,0,58,25,13,1,0,1
Terry Gillen,,,,,,,,,,,,,0,13,81,89,79,78,84,7,12,7,80,2,73,3,55,26,13,2,0,1
Bryan Mercer,,,,,,,,,,,,,,0,16,10,18,15,15,83,77,78,10,77,10,3,45,20,21,1,0,1
Malcolm Kenyatta,,,,,,,,,,,,,,,1,78,83,86,79,12,3,8,71,7,77,0,52,26,14,1,0,1
Charlene Cooper,,,,,,,,,,,,,,,,0,79,78,85,5,9,8,76,5,73,3,54,24,13,2,0,1
Lindy Li,,,,,,,,,,,,,,,,,0,80,79,14,4,11,69,10,77,0,55,22,15,1,0,1
Ken Washington,,,,,,,,,,,,,,,,,,0,78,13,4,9,70,10,79,0,50,24,15,1,0,1
Anuj Gupta,,,,,,,,,,,,,,,,,,,0,7,10,8,76,6,72,3,53,26,10,2,0,1
Sergio Cea,,,,,,,,,,,,,,,,,,,,0,79,78,8,76,9,0,40,18,20,2,0,1
Paul Prescod,,,,,,,,,,,,,,,,,,,,,0,76,12,72,4,3,41,20,16,3,0,1
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,0,9,79,6,3,37,16,21,2,0,1
Owen Voutsinas-Klose,,,,,,,,,,,,,,,,,,,,,,,0,4,67,0,45,25,10,2,0,1
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,34,13,21,2,0,1
Matthew Miller,,,,,,,,,,,,,,,,,,,,,,,,,0,0,47,22,11,1,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,1
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,1
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,1
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,122,121,112,111,108,105,104,104,103,101,101,101,100,99,99,97,97,96,95,93,92,90,86,85,84,3,116,58,41,4,0,1
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,2
,Nina Tinari,Cindy Bass,Ken Washington,Charlene Cooper,Malcolm Kenyatta,Wynnetta Ward,Terry Gillen,Lindy Li,Anuj Gupta,Matthew Miller,Owen Voutsinas-Klose,Heather Pope,Sherrie Cohen,Arielle Cohen,Daisy Confoy,Anlin Wang,Bryan Mercer,Joanne Beer,Steve Paul,Carla Le'Coin,Christina Borst,Jack Cahill,Paul Prescod,Daniel Laufer,Sergio Cea,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,2
Nina Tinari,0,95,90,90,89,89,90,83,85,82,86,17,17,10,14,14,12,12,10,7,7,7,9,6,7,1,54,28,8,4,2,2
Cindy Bass,,0,88,94,86,86,90,81,83,80,84,15,14,12,15,10,10,10,9,7,4,6,9,2,5,1,46,27,5,5,2,2
Ken Washington,,,1,84,88,91,86,82,79,80,77,12,12,11,12,7,8,6,6,7,4,5,6,2,6,0,43,29,7,4,2,2
Charlene Cooper,,,,0,84,84,88,78,81,78,85,15,16,10,13,11,9,10,9,8,4,7,9,3,4,1,44,26,6,5,2,2
Malcolm Kenyatta,,,,,1,90,85,83,78,85,78,13,13,11,11,9,10,7,7,7,4,8,8,6,8,1,41,30,6,3,2,2
Wynnetta Ward,,,,,,0,83,86,78,81,74,13,11,13,11,8,12,6,6,8,6,9,5,6,9,1,45,29,5,4,2,2
Terry Gillen,,,,,,,0,78,83,81,83,10,13,9,9,9,6,7,6,4,3,4,8,1,4,1,41,28,6,4,2,2
Lindy Li,,,,,,,,1,78,80,72,11,9,10,7,7,9,3,5,6,5,8,1,7,7,0,37,25,7,4,2,2
Anuj Gupta,,,,,,,,,0,77,77,13,11,8,8,10,6,9,5,3,2,4,6,5,5,0,40,23,5,4,2,2
Matthew Miller,,,,,,,,,,0,73,10,11,9,8,5,8,4,3,7,4,8,4,5,5,1,37,28,6,3,2,2
Owen Voutsinas-Klose,,,,,,,,,,,0,11,10,4,7,7,3,6,6,2,0,3,5,1,1,1,42,24,4,3,2,2
Heather Pope,,,,,,,,,,,,0,22,16,20,18,17,16,18,13,13,13,14,13,10,0,22,8,2,0,0,2
Sherrie Cohen,,,,,,,,,,,,,0,12,17,20,14,17,17,12,12,12,16,12,9,0,14,8,3,0,0,2
Arielle Cohen,,,,,,,,,,,,,,0,17,13,14,12,13,12,14,12,12,12,14,0,16,6,2,1,0,2
Daisy Confoy,,,,,,,,,,,,,,,0,14,16,16,15,13,12,13,15,10,10,0,17,6,1,1,0,2
Anlin Wang,,,,,,,,,,,,,,,,0,12,18,18,10,11,11,16,14,12,0,14,3,3,1,0,2
Bryan Mercer,,,,,,,,,,,,,,,,,0,13,12,16,14,16,12,12,10,0,14,5,2,1,0,2
Joanne Beer,,,,,,,,,,,,,,,,,,0,14,11,11,9,16,11,11,0,12,5,3,1,0,2
Steve Paul,,,,,,,,,,,,,,,,,,,0,10,11,10,15,12,10,0,11,4,2,1,0,2
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,0,13,16,9,12,8,0,10,7,1,1,0,2
Christina Borst,,,,,,,,,,,,,,,,,,,,,0,12,10,12,10,0,11,4,3,1,0,2
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,0,9,14,9,0,11,6,1,1,0,2
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,9,5,2,1,0,2
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,9,4,2,1,0,2
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,5,2,1,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,2
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,2
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,113,103,103,101,100,100,96,92,91,91,91,35,28,27,26,25,22,22,21,20,19,19,19,17,17,1,85,47,12,5,2,2
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,3
,Heather Pope,Anlin Wang,Sherrie Cohen,Malcolm Kenyatta,Steve Paul,Arielle Cohen,Christina Borst,Cindy Bass,Daisy Confoy,Wynnetta Ward,Anuj Gupta,Carla Le'Coin,Joanne Beer,Lindy Li,Nina Tinari,Bryan Mercer,Sergio Cea,Daniel Laufer,Ken Washington,Jack Cahill,Paul Prescod,Charlene Cooper,Terry Gillen,Matthew Miller,Owen Voutsinas-Klose,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,3
Heather Pope,0,107,108,24,100,99,98,28,102,24,25,93,99,22,27,92,94,95,15,90,91,21,18,16,16,0,82,22,12,5,0,3
Anlin Wang,,0,106,22,98,96,93,21,99,18,26,93,93,20,24,90,94,92,15,91,90,19,16,14,17,0,73,21,14,6,0,3
Sherrie Cohen,,,0,17,98,97,95,21,98,17,22,92,92,16,24,90,91,94,11,91,91,19,15,11,15,0,75,20,12,5,0,3
Malcolm Kenyatta,,,,1,13,14,12,86,13,91,87,12,12,88,86,13,13,10,90,8,4,80,82,84,74,0,51,28,17,2,0,3
Steve Paul,,,,,0,89,88,17,94,14,14,85,88,11,19,88,89,90,11,88,90,12,11,8,15,0,67,21,10,6,0,3
Arielle Cohen,,,,,,0,92,13,91,16,12,92,87,14,11,87,90,91,11,89,84,7,5,6,7,0,70,17,11,5,0,3
Christina Borst,,,,,,,0,12,94,12,12,96,91,14,11,90,92,93,7,91,84,10,8,6,4,0,67,18,12,5,0,3
Cindy Bass,,,,,,,,0,17,87,90,9,16,88,91,9,8,9,84,8,9,83,85,78,78,0,50,30,12,2,0,3
Daisy Confoy,,,,,,,,,0,11,17,90,93,13,17,88,89,89,7,87,88,11,11,10,10,0,70,18,10,4,0,3
Wynnetta Ward,,,,,,,,,,0,84,12,9,89,86,14,12,11,89,8,4,81,81,82,76,0,49,27,15,2,0,3
Anuj Gupta,,,,,,,,,,,0,12,16,90,91,10,9,8,81,8,9,87,85,81,77,0,49,29,13,1,0,3
Carla Le'Coin,,,,,,,,,,,,0,86,12,10,89,89,90,8,88,84,8,7,4,3,0,67,14,13,5,0,3
Joanne Beer,,,,,,,,,,,,,0,13,15,86,87,85,5,83,88,10,10,6,6,0,68,16,10,4,0,3
Lindy Li,,,,,,,,,,,,,,0,88,12,9,8,86,7,5,83,82,83,78,0,46,28,15,3,0,3
Nina Tinari,,,,,,,,,,,,,,,0,11,10,7,83,6,10,85,87,80,82,0,47,29,13,3,0,3
Bryan Mercer,,,,,,,,,,,,,,,,0,92,91,9,89,87,12,9,10,6,0,65,15,12,5,0,3
Sergio Cea,,,,,,,,,,,,,,,,,0,91,10,89,87,7,5,8,6,0,62,17,12,6,0,3
Daniel Laufer,,,,,,,,,,,,,,,,,,0,9,93,87,7,5,6,6,0,64,18,11,4,0,3
Ken Washington,,,,,,,,,,,,,,,,,,,0,7,3,81,82,82,78,0,44,28,15,3,0,3
Jack Cahill,,,,,,,,,,,,,,,,,,,,0,84,7,3,4,5,0,64,15,10,5,0,3
Paul Prescod,,,,,,,,,,,,,,,,,,,,,0,6,6,4,5,0,61,17,10,4,0,3
Charlene Cooper,,,,,,,,,,,,,,,,,,,,,,0,86,77,77,0,42,29,13,2,0,3
Terry Gillen,,,,,,,,,,,,,,,,,,,,,,,0,79,77,0,41,28,12,2,0,3
Matthew Miller,,,,,,,,,,,,,,,,,,,,,,,,0,75,0,38,26,11,2,0,3
Owen Voutsinas-Klose,,,,,,,,,,,,,,,,,,,,,,,,,0,0,37,28,8,3,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,3
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,3
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,125,119,116,109,108,107,106,106,106,104,103,103,103,103,103,102,102,101,101,98,97,95,93,88,87,0,123,54,29,8,0,3
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,4
,Ken Washington,Nina Tinari,Wynnetta Ward,Malcolm Kenyatta,Cindy Bass,Anuj Gupta,Charlene Cooper,Terry Gillen,Lindy Li,Matthew Miller,Owen Voutsinas-Klose,Sherrie Cohen,Daisy Confoy,Heather Pope,Christina Borst,Carla Le'Coin,Steve Paul,Anlin Wang,Bryan Mercer,Joanne Beer,Arielle Cohen,Paul Prescod,Sergio Cea,Jack Cahill,Daniel Laufer,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,4
Ken Washington,0,119,131,128,114,115,117,118,120,121,108,25,15,11,14,15,11,7,14,9,10,7,9,9,6,3,61,60,12,2,0,4
Nina Tinari,,0,121,118,121,121,123,120,112,111,117,27,19,15,12,11,15,13,8,13,6,10,5,4,1,3,64,58,9,3,0,4
Wynnetta Ward,,,0,131,119,118,122,123,127,123,111,24,14,11,16,15,12,8,11,7,12,8,8,7,5,3,61,57,12,2,0,4
Malcolm Kenyatta,,,,1,114,114,119,119,123,120,108,22,16,11,17,16,11,6,13,8,11,5,7,8,6,3,57,60,10,2,0,4
Cindy Bass,,,,,2,122,121,119,108,108,118,23,16,15,10,8,12,12,6,8,5,9,3,3,1,3,57,55,9,2,0,4
Anuj Gupta,,,,,,0,125,121,107,108,116,27,16,17,10,12,13,13,8,11,8,10,5,3,0,3,60,56,7,3,0,4
Charlene Cooper,,,,,,,0,125,110,112,114,27,19,17,12,13,14,12,10,12,8,11,4,2,2,3,57,56,9,3,0,4
Terry Gillen,,,,,,,,0,114,114,114,24,18,13,13,12,14,10,10,11,9,10,5,4,3,3,58,52,10,3,0,4
Lindy Li,,,,,,,,,0,116,105,20,12,10,13,15,10,8,10,6,14,8,9,6,4,3,55,52,11,2,0,4
Matthew Miller,,,,,,,,,,0,104,19,13,6,16,14,8,4,12,5,9,6,5,6,6,3,54,52,8,2,0,4
Owen Voutsinas-Klose,,,,,,,,,,,0,21,14,14,8,9,13,12,6,8,7,8,4,2,0,3,57,49,7,2,0,4
Sherrie Cohen,,,,,,,,,,,,0,25,23,21,23,25,23,19,23,16,20,18,16,14,0,17,24,1,3,0,4
Daisy Confoy,,,,,,,,,,,,,0,21,19,16,23,20,15,22,14,18,14,13,14,0,11,17,3,3,0,4
Heather Pope,,,,,,,,,,,,,,0,13,18,21,23,14,18,15,17,15,13,12,0,10,21,1,2,0,4
Christina Borst,,,,,,,,,,,,,,,0,20,13,12,20,13,17,12,15,15,17,0,13,15,0,1,0,4
Carla Le'Coin,,,,,,,,,,,,,,,,0,17,15,20,14,18,16,18,16,16,0,11,15,1,2,0,4
Steve Paul,,,,,,,,,,,,,,,,,0,21,16,21,14,18,16,14,13,0,9,15,3,2,0,4
Anlin Wang,,,,,,,,,,,,,,,,,,0,13,18,15,18,17,12,12,0,8,15,2,2,0,4
Bryan Mercer,,,,,,,,,,,,,,,,,,,0,16,16,13,16,16,17,0,8,15,0,2,0,4
Joanne Beer,,,,,,,,,,,,,,,,,,,,0,13,18,15,13,13,0,9,13,1,3,0,4
Arielle Cohen,,,,,,,,,,,,,,,,,,,,,0,14,18,14,15,0,10,12,1,1,0,4
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,0,15,11,12,0,9,11,1,3,0,4
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,0,17,15,0,8,12,1,0,0,4
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,0,16,0,8,9,1,1,0,4
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,10,0,1,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,4
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,4
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,146,143,143,141,135,134,134,134,131,127,125,47,35,34,31,30,30,27,26,26,25,24,23,21,18,3,89,89,13,4,0,4
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,5
,Nina Tinari,Malcolm Kenyatta,Ken Washington,Charlene Cooper,Terry Gillen,Wynnetta Ward,Cindy Bass,Matthew Miller,Anuj Gupta,Lindy Li,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Arielle Cohen,Daisy Confoy,Joanne Beer,Anlin Wang,Bryan Mercer,Sergio Cea,Carla Le'Coin,Christina Borst,Daniel Laufer,Steve Paul,Paul Prescod,Jack Cahill,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,5
Nina Tinari,1,60,60,63,63,61,61,58,57,55,54,20,14,13,18,16,16,8,11,11,8,8,8,9,4,0,32,22,10,9,0,5
Malcolm Kenyatta,,1,65,58,62,65,54,60,54,58,46,17,14,12,11,12,13,12,11,10,9,9,8,6,7,0,34,21,9,9,0,5
Ken Washington,,,0,59,60,60,51,57,52,53,47,15,10,9,9,9,12,9,10,8,8,8,9,6,6,0,33,20,6,9,0,5
Charlene Cooper,,,,0,61,57,57,54,53,51,51,17,13,8,12,12,14,8,10,11,9,8,8,8,4,0,28,21,7,9,0,5
Terry Gillen,,,,,1,59,54,56,55,52,51,15,10,7,10,9,12,7,8,8,5,7,9,7,5,0,29,19,9,9,0,5
Wynnetta Ward,,,,,,0,51,58,51,57,45,17,8,13,13,12,12,12,12,13,10,9,6,7,7,0,30,20,8,10,0,5
Cindy Bass,,,,,,,0,50,49,50,50,18,14,10,14,13,16,3,10,7,5,5,6,9,3,0,29,20,7,6,0,5
Matthew Miller,,,,,,,,0,50,54,46,11,7,6,7,6,8,5,10,10,7,5,3,4,4,0,30,18,8,7,0,5
Anuj Gupta,,,,,,,,,1,50,49,13,10,7,11,10,12,8,8,9,6,9,5,6,5,0,25,19,8,7,0,5
Lindy Li,,,,,,,,,,0,44,12,9,11,11,8,11,8,10,10,9,7,3,4,3,0,29,18,7,7,0,5
Owen Voutsinas-Klose,,,,,,,,,,,1,10,7,8,8,8,10,4,7,6,3,5,5,7,4,0,26,14,8,5,0,5
Sherrie Cohen,,,,,,,,,,,,0,27,26,30,31,29,21,23,19,18,19,25,23,19,8,11,18,6,3,0,5
Heather Pope,,,,,,,,,,,,,0,24,22,27,26,19,21,16,17,18,22,18,17,0,12,14,4,2,0,5
Arielle Cohen,,,,,,,,,,,,,,0,23,24,20,22,22,19,19,18,18,16,20,0,12,13,4,2,0,5
Daisy Confoy,,,,,,,,,,,,,,,0,27,25,20,18,18,17,18,20,21,16,0,10,16,5,2,0,5
Joanne Beer,,,,,,,,,,,,,,,,0,26,21,21,19,19,19,23,22,19,0,10,15,5,3,0,5
Anlin Wang,,,,,,,,,,,,,,,,,0,17,21,17,17,17,21,21,16,0,11,15,5,2,0,5
Bryan Mercer,,,,,,,,,,,,,,,,,,0,18,19,21,20,18,16,19,0,8,8,5,6,0,5
Sergio Cea,,,,,,,,,,,,,,,,,,,0,19,19,16,17,16,18,0,9,11,6,1,0,5
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,0,20,16,14,14,16,0,8,12,4,3,0,5
Christina Borst,,,,,,,,,,,,,,,,,,,,,0,16,14,13,17,0,8,9,4,3,0,5
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,0,17,14,16,8,9,9,3,3,0,5
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,0,19,17,0,8,10,3,3,0,5
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,0,14,0,7,9,5,3,0,5
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,9,3,1,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Amen Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,5
Roni Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,5
Danyl Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,5
Van Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,79,78,71,70,70,70,65,65,64,63,58,41,35,34,34,34,33,30,29,27,26,26,26,24,23,8,53,35,14,12,0,5
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,6
,Wynnetta Ward,Cindy Bass,Ken Washington,Charlene Cooper,Terry Gillen,Malcolm Kenyatta,Nina Tinari,Anuj Gupta,Lindy Li,Matthew Miller,Owen Voutsinas-Klose,Bryan Mercer,Daisy Confoy,Sherrie Cohen,Carla Le'Coin,Christina Borst,Heather Pope,Arielle Cohen,Joanne Beer,Daniel Laufer,Steve Paul,Paul Prescod,Anlin Wang,Jack Cahill,Sergio Cea,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,6
Wynnetta Ward,0,114,118,112,113,113,105,105,107,103,95,13,8,10,11,12,10,10,6,7,3,3,3,4,3,3,50,46,22,6,0,6
Cindy Bass,,0,108,115,114,105,108,104,97,97,101,13,13,12,13,11,14,8,10,7,6,9,7,6,3,2,47,41,23,8,0,6
