col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 191st District - Democrat,,Representative In Congress 5th District - Democrat,,All
,Joanna E Mcclinton,Write-In,Mary Gay Scanlon,Write-In,All
Joanna E Mcclinton,75,0,206,0,All
Write-In,,0,1,0,All
Mary Gay Scanlon,,,6,0,All
Write-In,,,,0,All
Total,281,1,213,0,All
,Representative In The General Assembly 191st District - Democrat,,Representative In Congress 5th District - Democrat,,25
,Joanna E Mcclinton,Write-In,Mary Gay Scanlon,Write-In,25
Joanna E Mcclinton,43,0,131,0,25
Write-In,,0,1,0,25
Mary Gay Scanlon,,,4,0,25
Write-In,,,,0,25
Total,174,1,136,0,25
,Representative In The General Assembly 191st District - Democrat,,Representative In Congress 5th District - Democrat,,27
,Joanna E Mcclinton,Write-In,Mary Gay Scanlon,Write-In,27
Joanna E Mcclinton,32,0,75,0,27
Write-In,,0,0,0,27
Mary Gay Scanlon,,,2,0,27
Write-In,,,,0,27
Total,107,0,77,0,27
