col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,State Treasurer - Democrat,,Representative In The General Assembly 188th District - Democrat,,,,,All
,Joe Torsella,Write-In,Rick Krajewski,James R Roebuck,Gregory R Benjamin,Karen Dunn,Write-In,All
Joe Torsella,201,0,"4,616","2,573","1,077","1,301",8,All
Write-In,,3,33,12,4,5,2,All
Rick Krajewski,,,"1,626",0,0,0,0,All
James R Roebuck,,,,"1,064",0,0,0,All
Gregory R Benjamin,,,,,724,0,0,All
Karen Dunn,,,,,,459,0,All
Write-In,,,,,,,8,All
Total,"9,776",59,"6,275","3,649","1,805","1,765",18,All
