col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Joe Torsella,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Alvaro Quinones,Lorraine Haw,Vayda Good,Kempis Ghani Songster,Adam Tennant,Ronald Raju Joseph,Write-In,All
Joe Torsella,142,0,"1,718","1,631","1,584","1,537","1,513","1,391",797,783,575,550,539,506,488,485,13,All
Write-In,,1,3,4,3,4,4,3,3,2,5,1,3,2,0,0,1,All
Pamela Robinson,,,44,"1,917","1,886","1,823","1,806","1,596",526,464,253,255,217,203,166,145,11,All
Michele Lockman,,,,13,"1,877","1,850","1,830","1,581",503,452,240,223,197,172,157,145,12,All
Anthony Bellmon,,,,,12,"1,832","1,840","1,556",458,408,210,200,160,165,120,137,10,All
Patrick Parkinson,,,,,,6,"1,803","1,510",459,399,181,184,132,149,128,118,11,All
Theodore Kirsch,,,,,,,5,"1,509",439,384,177,174,130,151,115,113,12,All
Mona Getzes Cohen,,,,,,,,12,316,296,257,234,214,145,157,159,16,All
Lisa Powley,,,,,,,,,6,695,423,408,445,421,402,406,2,All
Amy Roat,,,,,,,,,,13,437,429,452,413,430,418,1,All
Alvaro Quinones,,,,,,,,,,,4,415,475,385,417,417,5,All
Lorraine Haw,,,,,,,,,,,,4,438,422,396,386,0,All
Vayda Good,,,,,,,,,,,,,1,402,427,418,4,All
Kempis Ghani Songster,,,,,,,,,,,,,,3,378,399,1,All
Adam Tennant,,,,,,,,,,,,,,,2,416,2,All
Ronald Raju Joseph,,,,,,,,,,,,,,,,3,2,All
Write-In,,,,,,,,,,,,,,,,,2,All
Total,"2,431",9,"2,225","2,106","2,046","1,963","1,943","1,792",938,921,682,644,632,596,571,571,21,All
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Joe Torsella,Write-In,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Mona Getzes Cohen,Theodore Kirsch,Amy Roat,Lisa Powley,Lorraine Haw,Vayda Good,Alvaro Quinones,Kempis Ghani Songster,Adam Tennant,Ronald Raju Joseph,Write-In,1
Joe Torsella,9,0,70,68,62,61,60,56,33,31,25,24,22,19,19,20,0,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pamela Robinson,,,3,83,81,77,70,76,24,21,13,12,16,11,7,6,0,1
Michele Lockman,,,,0,77,79,72,77,21,20,11,9,11,9,7,6,0,1
Anthony Bellmon,,,,,0,75,69,75,18,20,9,8,12,8,5,3,0,1
Patrick Parkinson,,,,,,0,64,74,19,19,8,8,10,8,7,4,0,1
Mona Getzes Cohen,,,,,,,1,64,16,15,11,10,15,9,7,8,0,1
Theodore Kirsch,,,,,,,,1,17,20,9,8,9,9,5,3,0,1
Amy Roat,,,,,,,,,0,29,18,18,16,17,16,19,0,1
Lisa Powley,,,,,,,,,,0,17,20,14,14,16,18,0,1
Lorraine Haw,,,,,,,,,,,0,18,16,18,18,19,0,1
Vayda Good,,,,,,,,,,,,0,16,17,19,18,0,1
Alvaro Quinones,,,,,,,,,,,,,0,13,15,15,0,1
Kempis Ghani Songster,,,,,,,,,,,,,,0,16,16,0,1
Adam Tennant,,,,,,,,,,,,,,,0,17,0,1
Ronald Raju Joseph,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,1,1
Total,103,0,98,95,87,84,81,81,41,38,29,28,27,25,24,23,1,1
,State Treasurer - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,2
