col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 201st District - Democrat,,State Treasurer - Democrat,,All
,Stephen Kinsey,Write-In,Joe Torsella,Write-In,All
Stephen Kinsey,575,0,"3,373",4,All
Write-In,,8,5,3,All
Joe Torsella,,,139,0,All
Write-In,,,,1,All
Total,"3,952",16,"3,517",8,All
,Representative In The General Assembly 201st District - Democrat,,State Treasurer - Democrat,,2
,Stephen Kinsey,Write-In,Joe Torsella,Write-In,2
Stephen Kinsey,27,0,191,0,2
Write-In,,0,1,0,2
Joe Torsella,,,1,0,2
Write-In,,,,0,2
Total,218,1,193,0,2
,Representative In The General Assembly 201st District - Democrat,,State Treasurer - Democrat,,3
,Stephen Kinsey,Write-In,Joe Torsella,Write-In,3
Stephen Kinsey,44,0,224,0,3
Write-In,,0,0,0,3
Joe Torsella,,,7,0,3
Write-In,,,,1,3
Total,268,0,231,1,3
,Representative In The General Assembly 201st District - Democrat,,State Treasurer - Democrat,,4
,Stephen Kinsey,Write-In,Joe Torsella,Write-In,4
Stephen Kinsey,27,0,130,0,4
Write-In,,0,0,0,4
Joe Torsella,,,5,0,4
Write-In,,,,0,4
Total,157,0,135,0,4
,Representative In The General Assembly 201st District - Democrat,,State Treasurer - Democrat,,5
,Stephen Kinsey,Write-In,Joe Torsella,Write-In,5
Stephen Kinsey,21,0,163,0,5
Write-In,,0,0,0,5
Joe Torsella,,,8,0,5
Write-In,,,,0,5
Total,184,0,171,0,5
,Representative In The General Assembly 201st District - Democrat,,State Treasurer - Democrat,,6
,Stephen Kinsey,Write-In,Joe Torsella,Write-In,6
Stephen Kinsey,25,0,184,0,6
Write-In,,0,0,0,6
Joe Torsella,,,7,0,6
Write-In,,,,0,6
Total,209,0,191,0,6
,Representative In The General Assembly 201st District - Democrat,,State Treasurer - Democrat,,7
,Stephen Kinsey,Write-In,Joe Torsella,Write-In,7
Stephen Kinsey,24,0,171,0,7
Write-In,,0,0,0,7
Joe Torsella,,,9,0,7
Write-In,,,,0,7
Total,195,0,180,0,7
,Representative In The General Assembly 201st District - Democrat,,State Treasurer - Democrat,,8
