col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 172nd District - Republican,,President Of The United States - Republican,,,,All
,Aaron Bashir,Write-In,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,All
Aaron Bashir,3,0,121,11,6,2,All
Write-In,,0,0,0,2,0,All
Donald J Trump,,,14,0,0,0,All
Bill Weld,,,,2,0,0,All
Write-In,,,,,1,0,All
Roque Rocky De La Fuente,,,,,,1,All
Total,143,2,135,13,9,3,All
,Representative In The General Assembly 172nd District - Republican,,President Of The United States - Republican,,,,13
,Aaron Bashir,Write-In,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,13
Aaron Bashir,2,0,63,5,3,1,13
Write-In,,0,0,0,1,0,13
Donald J Trump,,,8,0,0,0,13
Bill Weld,,,,1,0,0,13
Write-In,,,,,0,0,13
Roque Rocky De La Fuente,,,,,,1,13
Total,74,1,71,6,4,2,13
,Representative In The General Assembly 172nd District - Republican,,President Of The United States - Republican,,,,14
,Aaron Bashir,Write-In,Donald J Trump,Bill Weld,Write-In,Roque Rocky De La Fuente,14
Aaron Bashir,1,0,58,6,3,1,14
Write-In,,0,0,0,1,0,14
Donald J Trump,,,6,0,0,0,14
Bill Weld,,,,1,0,0,14
Write-In,,,,,1,0,14
Roque Rocky De La Fuente,,,,,,0,14
Total,69,1,64,7,5,1,14
