col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In Congress 5th District - Democrat,,Auditor General - Democrat,,,,,,,All
,Mary Gay Scanlon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,All
Mary Gay Scanlon,28,0,574,122,58,52,44,41,0,All
Write-In,,0,2,0,1,0,0,0,1,All
Nina Ahmad,,,312,0,0,0,0,0,0,All
Michael Lamb,,,,12,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,,64,0,0,0,0,All
Tracie Fountain,,,,,,37,0,0,0,All
Christina M Hartman,,,,,,,12,0,0,All
H Scott Conklin,,,,,,,,11,0,All
Write-In,,,,,,,,,0,All
Total,919,4,888,134,123,89,56,52,1,All
,Representative In Congress 5th District - Democrat,,Auditor General - Democrat,,,,,,,3
,Mary Gay Scanlon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,3
Mary Gay Scanlon,4,0,63,14,6,6,6,5,0,3
Write-In,,0,1,0,1,0,0,0,0,3
Nina Ahmad,,,26,0,0,0,0,0,0,3
Michael Lamb,,,,1,0,0,0,0,0,3
Rose Rosie Marie Davis,,,,,8,0,0,0,0,3
Tracie Fountain,,,,,,4,0,0,0,3
Christina M Hartman,,,,,,,3,0,0,3
H Scott Conklin,,,,,,,,0,0,3
Write-In,,,,,,,,,0,3
Total,104,2,90,15,15,10,9,5,0,3
,Auditor General - Democrat,,,,,,,Representative In Congress 5th District - Democrat,,4
,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,Mary Gay Scanlon,Write-In,4
Nina Ahmad,53,0,0,0,0,0,0,87,1,4
Michael Lamb,,5,0,0,0,0,0,25,0,4
Rose Rosie Marie Davis,,,11,0,0,0,0,5,0,4
Tracie Fountain,,,,7,0,0,0,2,0,4
Christina M Hartman,,,,,3,0,0,5,0,4
H Scott Conklin,,,,,,1,0,5,0,4
Write-In,,,,,,,0,0,0,4
Mary Gay Scanlon,,,,,,,,5,0,4
Write-In,,,,,,,,,0,4
Total,141,30,16,9,8,6,0,134,1,4
,Representative In Congress 5th District - Democrat,,Auditor General - Democrat,,,,,,,9
