col_1,col_2,col_3,col_4,col_5,col_6,division
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,All
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,All
Stacy L Garrity,21,0,518,231,1,All
Write-In,,1,0,1,2,All
Rob Jordan,,,115,0,0,All
Dasha Pruett,,,,11,0,All
Write-In,,,,,7,All
Total,771,4,633,243,10,All
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,1
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,1
Stacy L Garrity,2,0,20,14,0,1
Write-In,,0,0,0,0,1
Rob Jordan,,,5,0,0,1
Dasha Pruett,,,,1,0,1
Write-In,,,,,0,1
Total,36,0,25,15,0,1
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,2
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,2
Stacy L Garrity,0,0,37,22,1,2
Write-In,,0,0,0,0,2
Rob Jordan,,,7,0,0,2
Dasha Pruett,,,,0,0,2
Write-In,,,,,2,2
Total,60,0,44,22,3,2
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,3
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,3
Stacy L Garrity,0,0,29,11,0,3
Write-In,,0,0,0,0,3
Rob Jordan,,,6,0,0,3
Dasha Pruett,,,,0,0,3
Write-In,,,,,0,3
Total,40,0,35,11,0,3
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,4
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,4
Stacy L Garrity,3,0,22,19,0,4
Write-In,,0,0,0,0,4
Rob Jordan,,,9,0,0,4
Dasha Pruett,,,,1,0,4
Write-In,,,,,0,4
Total,44,0,31,20,0,4
,Representative In Congress 5th District - Republican,,,State Treasurer - Republican,,5
,Rob Jordan,Dasha Pruett,Write-In,Stacy L Garrity,Write-In,5
Rob Jordan,7,0,0,40,0,5
Dasha Pruett,,0,0,4,0,5
Write-In,,,1,0,0,5
Stacy L Garrity,,,,1,0,5
Write-In,,,,,0,5
Total,47,4,1,45,0,5
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,6
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,6
Stacy L Garrity,3,0,26,20,0,6
Write-In,,0,0,0,0,6
Rob Jordan,,,7,0,0,6
Dasha Pruett,,,,2,0,6
Write-In,,,,,0,6
Total,49,0,33,22,0,6
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,7
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,7
Stacy L Garrity,1,0,21,7,0,7
Write-In,,1,0,0,0,7
Rob Jordan,,,6,0,0,7
Dasha Pruett,,,,0,0,7
Write-In,,,,,1,7
Total,29,1,27,7,1,7
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,8
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,8
Stacy L Garrity,0,0,36,12,0,8
Write-In,,0,0,0,1,8
Rob Jordan,,,7,0,0,8
Dasha Pruett,,,,2,0,8
Write-In,,,,,0,8
Total,48,1,43,14,1,8
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,9
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,9
Stacy L Garrity,0,0,22,15,0,9
Write-In,,0,0,0,0,9
Rob Jordan,,,6,0,0,9
Dasha Pruett,,,,0,0,9
Write-In,,,,,1,9
Total,37,0,28,15,1,9
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,10
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,10
Stacy L Garrity,2,0,15,5,0,10
Write-In,,0,0,0,0,10
Rob Jordan,,,4,0,0,10
Dasha Pruett,,,,0,0,10
Write-In,,,,,0,10
Total,22,0,19,5,0,10
,Representative In Congress 5th District - Republican,,,State Treasurer - Republican,,11
,Rob Jordan,Dasha Pruett,Write-In,Stacy L Garrity,Write-In,11
Rob Jordan,6,0,0,18,0,11
Dasha Pruett,,0,0,1,0,11
Write-In,,,0,0,0,11
Stacy L Garrity,,,,1,0,11
Write-In,,,,,0,11
Total,24,1,0,20,0,11
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,12
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,12
Stacy L Garrity,0,0,29,11,0,12
Write-In,,0,0,0,0,12
Rob Jordan,,,9,0,0,12
Dasha Pruett,,,,1,0,12
Write-In,,,,,0,12
Total,40,0,38,12,0,12
,State Treasurer - Republican,,Representative In Congress 5th District - Republican,,,13
,Stacy L Garrity,Write-In,Rob Jordan,Dasha Pruett,Write-In,13
Stacy L Garrity,1,0,15,8,0,13
Write-In,,0,0,0,0,13
