col_1,col_2,col_3,col_4,division
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,All
,Stacy L Garrity,Write-In,Write-In,All
Stacy L Garrity,129,0,6,All
Write-In,,1,2,All
Write-In,,,2,All
Total,135,3,10,All
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,1
,Stacy L Garrity,Write-In,Write-In,1
Stacy L Garrity,2,0,0,1
Write-In,,0,0,1
Write-In,,,0,1
Total,2,0,0,1
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,2
,Stacy L Garrity,Write-In,Write-In,2
Stacy L Garrity,0,0,0,2
Write-In,,0,0,2
Write-In,,,0,2
Total,0,0,0,2
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,3
,Stacy L Garrity,Write-In,Write-In,3
Stacy L Garrity,3,0,0,3
Write-In,,0,0,3
Write-In,,,0,3
Total,3,0,0,3
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,5
,Stacy L Garrity,Write-In,Write-In,5
Stacy L Garrity,1,0,0,5
Write-In,,0,0,5
Write-In,,,0,5
Total,1,0,0,5
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,6
,Stacy L Garrity,Write-In,Write-In,6
Stacy L Garrity,1,0,0,6
Write-In,,0,0,6
Write-In,,,0,6
Total,1,0,0,6
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,7
,Stacy L Garrity,Write-In,Write-In,7
Stacy L Garrity,1,0,0,7
Write-In,,0,0,7
Write-In,,,0,7
Total,1,0,0,7
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,8
,Stacy L Garrity,Write-In,Write-In,8
Stacy L Garrity,1,0,0,8
Write-In,,0,0,8
Write-In,,,0,8
Total,1,0,0,8
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,9
,Stacy L Garrity,Write-In,Write-In,9
Stacy L Garrity,2,0,0,9
Write-In,,0,0,9
Write-In,,,0,9
Total,2,0,0,9
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,11
,Stacy L Garrity,Write-In,Write-In,11
Stacy L Garrity,2,0,1,11
Write-In,,0,0,11
Write-In,,,0,11
Total,3,0,1,11
,State Treasurer - Republican,,Representative In The General Assembly 192nd District - Republican,12
,Stacy L Garrity,Write-In,Write-In,12
Stacy L Garrity,1,0,0,12
Write-In,,0,0,12
Write-In,,,0,12
Total,1,0,0,12
