col_1,col_2,col_3,col_4,division
,Attorney General - Republican,,Senator In The General Assembly 1st District - Republican,All
,Heather Heidelbaugh,Write-In,Write-In,All
Heather Heidelbaugh,32,0,1,All
Write-In,,0,1,All
Write-In,,,0,All
Total,33,1,2,All
,Attorney General - Republican,,Senator In The General Assembly 1st District - Republican,1
,Heather Heidelbaugh,Write-In,Write-In,1
Heather Heidelbaugh,5,0,0,1
Write-In,,0,0,1
Write-In,,,0,1
Total,5,0,0,1
,Attorney General - Republican,,Senator In The General Assembly 1st District - Republican,2
,Heather Heidelbaugh,Write-In,Write-In,2
Heather Heidelbaugh,1,0,0,2
Write-In,,0,0,2
Write-In,,,0,2
Total,1,0,0,2
,Attorney General - Republican,,Senator In The General Assembly 1st District - Republican,5
,Heather Heidelbaugh,Write-In,Write-In,5
Heather Heidelbaugh,3,0,0,5
Write-In,,0,1,5
Write-In,,,0,5
Total,3,1,1,5
,Attorney General - Republican,,Senator In The General Assembly 1st District - Republican,13
,Heather Heidelbaugh,Write-In,Write-In,13
Heather Heidelbaugh,4,0,0,13
Write-In,,0,0,13
Write-In,,,0,13
Total,4,0,0,13
,Attorney General - Republican,,Senator In The General Assembly 1st District - Republican,14
,Heather Heidelbaugh,Write-In,Write-In,14
Heather Heidelbaugh,4,0,1,14
Write-In,,0,0,14
Write-In,,,0,14
Total,5,0,1,14
,Attorney General - Republican,,Senator In The General Assembly 1st District - Republican,18
,Heather Heidelbaugh,Write-In,Write-In,18
Heather Heidelbaugh,7,0,0,18
Write-In,,0,0,18
Write-In,,,0,18
Total,7,0,0,18
,Attorney General - Republican,,Senator In The General Assembly 1st District - Republican,20
,Heather Heidelbaugh,Write-In,Write-In,20
Heather Heidelbaugh,8,0,0,20
Write-In,,0,0,20
Write-In,,,0,20
Total,8,0,0,20
