col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In Congress 5th District - Democrat,,Auditor General - Democrat,,,,,,,All
,Mary Gay Scanlon,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,All
Mary Gay Scanlon,157,0,"3,608",311,514,311,173,197,1,All
Write-In,,2,4,0,3,0,1,0,1,All
Nina Ahmad,,,"1,469",0,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,491,0,0,0,0,0,All
Michael Lamb,,,,,112,0,0,0,0,All
Tracie Fountain,,,,,,249,0,0,0,All
Christina M Hartman,,,,,,,65,0,0,All
H Scott Conklin,,,,,,,,28,0,All
Write-In,,,,,,,,,0,All
Total,"5,272",11,"5,081",802,629,560,239,225,2,All
,Representative In Congress 5th District - Democrat,,Auditor General - Democrat,,,,,,,1
,Mary Gay Scanlon,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,1
Mary Gay Scanlon,1,0,62,7,6,5,2,1,0,1
Write-In,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,20,0,0,0,0,0,0,1
Rose Rosie Marie Davis,,,,7,0,0,0,0,0,1
Michael Lamb,,,,,1,0,0,0,0,1
Tracie Fountain,,,,,,1,0,0,0,1
Christina M Hartman,,,,,,,0,0,0,1
H Scott Conklin,,,,,,,,0,0,1
Write-In,,,,,,,,,0,1
Total,84,0,82,14,7,6,2,1,0,1
,Auditor General - Democrat,,,,,,,Representative In Congress 5th District - Democrat,,2
,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,Michael Lamb,Christina M Hartman,H Scott Conklin,Write-In,Mary Gay Scanlon,Write-In,2
Nina Ahmad,36,0,0,0,0,0,0,63,0,2
Tracie Fountain,,4,0,0,0,0,0,8,0,2
Rose Rosie Marie Davis,,,4,0,0,0,0,7,0,2
Michael Lamb,,,,0,0,0,0,9,0,2
Christina M Hartman,,,,,2,0,0,6,0,2
H Scott Conklin,,,,,,1,0,1,0,2
Write-In,,,,,,,0,0,0,2
Mary Gay Scanlon,,,,,,,,2,0,2
Write-In,,,,,,,,,0,2
Total,99,12,11,9,8,2,0,96,0,2
,Representative In Congress 5th District - Democrat,,Auditor General - Democrat,,,,,,,3
,Mary Gay Scanlon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,3
Mary Gay Scanlon,7,0,108,24,6,12,4,5,0,3
Write-In,,0,0,0,0,0,0,0,0,3
Nina Ahmad,,,45,0,0,0,0,0,0,3
Michael Lamb,,,,3,0,0,0,0,0,3
Rose Rosie Marie Davis,,,,,11,0,0,0,0,3
Tracie Fountain,,,,,,5,0,0,0,3
Christina M Hartman,,,,,,,2,0,0,3
H Scott Conklin,,,,,,,,1,0,3
Write-In,,,,,,,,,0,3
Total,166,0,153,27,17,17,6,6,0,3
,Representative In Congress 5th District - Democrat,,Auditor General - Democrat,,,,,,,4
,Mary Gay Scanlon,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Christina M Hartman,Write-In,4
Mary Gay Scanlon,3,0,60,19,11,12,7,7,0,4
Write-In,,1,0,0,0,0,0,0,0,4
Nina Ahmad,,,29,0,0,0,0,0,0,4
Michael Lamb,,,,8,0,0,0,0,0,4
Rose Rosie Marie Davis,,,,,10,0,0,0,0,4
H Scott Conklin,,,,,,2,0,0,0,4
Tracie Fountain,,,,,,,3,0,0,4
Christina M Hartman,,,,,,,,2,0,4
Write-In,,,,,,,,,0,4
Total,119,1,89,27,21,14,10,9,0,4
,Auditor General - Democrat,,,,,,,Representative In Congress 5th District - Democrat,,5
,Nina Ahmad,Michael Lamb,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Mary Gay Scanlon,Write-In,5
Nina Ahmad,56,0,0,0,0,0,0,82,0,5
Michael Lamb,,2,0,0,0,0,0,15,1,5
Tracie Fountain,,,5,0,0,0,0,6,0,5
Rose Rosie Marie Davis,,,,5,0,0,0,5,0,5
H Scott Conklin,,,,,0,0,0,5,0,5
Christina M Hartman,,,,,,2,0,1,0,5
Write-In,,,,,,,0,0,0,5
Mary Gay Scanlon,,,,,,,,5,0,5
Write-In,,,,,,,,,0,5
Total,138,18,11,10,5,3,0,119,1,5
,Auditor General - Democrat,,,,,,,Representative In Congress 5th District - Democrat,,6
,Nina Ahmad,Rose Rosie Marie Davis,Tracie Fountain,Christina M Hartman,Michael Lamb,H Scott Conklin,Write-In,Mary Gay Scanlon,Write-In,6
Nina Ahmad,22,0,0,0,0,0,0,50,0,6
Rose Rosie Marie Davis,,4,0,0,0,0,0,5,0,6
Tracie Fountain,,,3,0,0,0,0,2,0,6
Christina M Hartman,,,,0,0,0,0,4,0,6
Michael Lamb,,,,,0,0,0,3,0,6
H Scott Conklin,,,,,,1,0,1,0,6
Write-In,,,,,,,0,0,0,6
Mary Gay Scanlon,,,,,,,,2,0,6
Write-In,,,,,,,,,0,6
Total,72,9,5,4,3,2,0,67,0,6
