col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Attorney General - Democrat,,All
,Pamela Robinson,Michele Lockman,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Lisa Powley,Amy Roat,Lorraine Haw,Vayda Good,Alvaro Quinones,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Write-In,Josh Shapiro,Write-In,All
Pamela Robinson,101,"3,261","3,205","3,106","3,079","2,677",816,710,490,418,388,360,285,223,27,"2,695",4,All
Michele Lockman,,20,"3,181","3,128","3,098","2,610",787,684,418,368,365,307,262,218,18,"2,562",1,All
Anthony Bellmon,,,11,"3,079","3,113","2,569",697,625,376,310,292,284,232,148,15,"2,476",3,All
Patrick Parkinson,,,,18,"3,051","2,501",701,595,354,270,302,268,223,176,11,"2,403",3,All
Theodore Kirsch,,,,,9,"2,495",672,580,321,271,259,266,201,159,16,"2,378",3,All
Mona Getzes Cohen,,,,,,18,453,382,410,396,356,249,270,225,11,"2,124",1,All
Lisa Powley,,,,,,,4,841,478,476,438,459,431,400,3,946,1,All
Amy Roat,,,,,,,,15,491,466,433,428,421,390,1,912,1,All
Lorraine Haw,,,,,,,,,1,536,473,488,432,421,1,715,1,All
Vayda Good,,,,,,,,,,2,525,457,453,435,1,669,1,All
Alvaro Quinones,,,,,,,,,,,7,432,455,438,1,648,0,All
Kempis Ghani Songster,,,,,,,,,,,,3,440,403,0,597,1,All
Ronald Raju Joseph,,,,,,,,,,,,,3,440,0,556,0,All
Adam Tennant,,,,,,,,,,,,,,1,0,492,0,All
Write-In,,,,,,,,,,,,,,,0,10,0,All
Josh Shapiro,,,,,,,,,,,,,,,,203,0,All
Write-In,,,,,,,,,,,,,,,,,1,All
Total,"3,816","3,573","3,442","3,337","3,299","2,963","1,228","1,172",892,855,818,774,714,639,43,"3,531",5,All
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Attorney General - Democrat,,1
,Michele Lockman,Anthony Bellmon,Pamela Robinson,Patrick Parkinson,Mona Getzes Cohen,Theodore Kirsch,Lisa Powley,Alvaro Quinones,Lorraine Haw,Amy Roat,Vayda Good,Adam Tennant,Kempis Ghani Songster,Ronald Raju Joseph,Write-In,Josh Shapiro,Write-In,1
Michele Lockman,1,80,74,75,65,73,24,11,13,15,12,8,4,2,2,51,0,1
Anthony Bellmon,,0,75,74,67,72,22,10,13,16,12,5,3,3,2,52,0,1
Pamela Robinson,,,3,72,62,69,22,12,14,15,12,8,5,3,1,50,0,1
Patrick Parkinson,,,,0,60,72,20,9,12,14,8,6,3,2,2,47,0,1
Mona Getzes Cohen,,,,,0,59,16,14,18,13,16,11,11,8,1,50,0,1
Theodore Kirsch,,,,,,0,19,8,10,12,9,6,2,1,2,44,0,1
Lisa Powley,,,,,,,0,15,16,22,16,16,14,12,1,26,0,1
Alvaro Quinones,,,,,,,,1,23,17,24,21,21,18,0,26,0,1
Lorraine Haw,,,,,,,,,0,18,24,20,23,19,0,27,0,1
Amy Roat,,,,,,,,,,0,17,14,16,15,0,22,0,1
Vayda Good,,,,,,,,,,,0,21,21,20,0,24,0,1
Adam Tennant,,,,,,,,,,,,0,21,19,0,17,0,1
Kempis Ghani Songster,,,,,,,,,,,,,0,21,0,18,0,1
Ronald Raju Joseph,,,,,,,,,,,,,,0,0,15,0,1
Write-In,,,,,,,,,,,,,,,0,1,0,1
Josh Shapiro,,,,,,,,,,,,,,,,2,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,85,84,83,77,76,74,37,36,34,33,32,27,27,23,5,77,0,1
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Attorney General - Democrat,,2
,Pamela Robinson,Michele Lockman,Anthony Bellmon,Theodore Kirsch,Patrick Parkinson,Mona Getzes Cohen,Lisa Powley,Amy Roat,Lorraine Haw,Vayda Good,Ronald Raju Joseph,Alvaro Quinones,Kempis Ghani Songster,Adam Tennant,Write-In,Josh Shapiro,Write-In,2
Pamela Robinson,4,170,164,157,155,128,54,45,28,26,19,18,17,9,4,141,0,2
Michele Lockman,,1,166,160,161,125,53,41,24,20,14,16,15,9,4,132,0,2
Anthony Bellmon,,,1,157,156,122,43,38,24,19,13,13,12,8,2,122,0,2
Theodore Kirsch,,,,0,156,121,46,36,21,18,12,11,13,6,2,123,0,2
Patrick Parkinson,,,,,1,116,42,33,20,15,13,12,13,6,2,119,0,2
Mona Getzes Cohen,,,,,,2,29,21,24,25,16,15,14,11,2,97,0,2
Lisa Powley,,,,,,,0,54,29,25,26,21,22,21,1,60,0,2
Amy Roat,,,,,,,,1,30,29,28,20,22,21,0,55,0,2
Lorraine Haw,,,,,,,,,0,31,28,27,31,23,0,39,0,2
Vayda Good,,,,,,,,,,0,29,28,24,23,0,40,0,2
Ronald Raju Joseph,,,,,,,,,,,1,28,26,26,0,35,0,2
Alvaro Quinones,,,,,,,,,,,,0,23,23,0,30,0,2
Kempis Ghani Songster,,,,,,,,,,,,,0,22,0,33,0,2
Adam Tennant,,,,,,,,,,,,,,0,0,25,0,2
Write-In,,,,,,,,,,,,,,,0,0,0,2
Josh Shapiro,,,,,,,,,,,,,,,,11,0,2
Write-In,,,,,,,,,,,,,,,,,0,2
Total,206,187,176,168,167,148,76,69,52,50,45,39,39,32,5,185,0,2
,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,Attorney General - Democrat,,3
,Pamela Robinson,Michele Lockman,Patrick Parkinson,Anthony Bellmon,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Vayda Good,Alvaro Quinones,Lorraine Haw,Kempis Ghani Songster,Ronald Raju Joseph,Adam Tennant,Write-In,Josh Shapiro,Write-In,3
Pamela Robinson,5,220,214,210,205,184,44,38,32,32,31,24,24,14,1,188,0,3
Michele Lockman,,0,211,206,201,173,40,38,25,25,25,16,22,14,1,175,0,3
Patrick Parkinson,,,1,203,204,170,38,35,22,21,18,17,16,12,1,171,0,3
Anthony Bellmon,,,,0,203,175,38,30,22,20,20,15,12,7,1,170,0,3
Theodore Kirsch,,,,,1,167,41,36,21,23,22,17,15,9,1,169,0,3
