col_1,col_2,col_3,division
,Attorney General - Democrat,,All
,Josh Shapiro,Write-In,All
Josh Shapiro,"5,848",0,All
Write-In,,43,All
Total,"5,848",43,All
,Attorney General - Democrat,,1
,Josh Shapiro,Write-In,1
Josh Shapiro,152,0,1
Write-In,,0,1
Total,152,0,1
,Attorney General - Democrat,,2
,Josh Shapiro,Write-In,2
Josh Shapiro,153,0,2
Write-In,,2,2
Total,153,2,2
,Attorney General - Democrat,,3
,Josh Shapiro,Write-In,3
Josh Shapiro,152,0,3
Write-In,,0,3
Total,152,0,3
,Attorney General - Democrat,,4
,Josh Shapiro,Write-In,4
Josh Shapiro,107,0,4
Write-In,,0,4
Total,107,0,4
,Attorney General - Democrat,,5
,Josh Shapiro,Write-In,5
Josh Shapiro,175,0,5
Write-In,,0,5
Total,175,0,5
,Attorney General - Democrat,,6
,Josh Shapiro,Write-In,6
Josh Shapiro,197,0,6
Write-In,,0,6
Total,197,0,6
,Attorney General - Democrat,,7
,Josh Shapiro,Write-In,7
Josh Shapiro,184,0,7
Write-In,,0,7
Total,184,0,7
,Attorney General - Democrat,,8
,Josh Shapiro,Write-In,8
Josh Shapiro,170,0,8
Write-In,,5,8
Total,170,5,8
,Attorney General - Democrat,,9
,Josh Shapiro,Write-In,9
Josh Shapiro,159,0,9
Write-In,,1,9
Total,159,1,9
,Attorney General - Democrat,,10
,Josh Shapiro,Write-In,10
Josh Shapiro,192,0,10
Write-In,,6,10
Total,192,6,10
,Attorney General - Democrat,,11
,Josh Shapiro,Write-In,11
Josh Shapiro,149,0,11
Write-In,,2,11
Total,149,2,11
,Attorney General - Democrat,,12
,Josh Shapiro,Write-In,12
Josh Shapiro,132,0,12
Write-In,,1,12
Total,132,1,12
,Attorney General - Democrat,,13
,Josh Shapiro,Write-In,13
Josh Shapiro,141,0,13
Write-In,,1,13
Total,141,1,13
,Attorney General - Democrat,,14
,Josh Shapiro,Write-In,14
Josh Shapiro,76,0,14
Write-In,,1,14
Total,76,1,14
,Attorney General - Democrat,,15
,Josh Shapiro,Write-In,15
Josh Shapiro,110,0,15
Write-In,,0,15
Total,110,0,15
,Attorney General - Democrat,,16
,Josh Shapiro,Write-In,16
Josh Shapiro,104,0,16
Write-In,,1,16
Total,104,1,16
,Attorney General - Democrat,,17
,Josh Shapiro,Write-In,17
Josh Shapiro,116,0,17
Write-In,,0,17
Total,116,0,17
,Attorney General - Democrat,,18
,Josh Shapiro,Write-In,18
Josh Shapiro,133,0,18
Write-In,,0,18
Total,133,0,18
,Attorney General - Democrat,,19
,Josh Shapiro,Write-In,19
Josh Shapiro,122,0,19
Write-In,,2,19
Total,122,2,19
,Attorney General - Democrat,,20
,Josh Shapiro,Write-In,20
Josh Shapiro,168,0,20
Write-In,,1,20
Total,168,1,20
,Attorney General - Democrat,,21
,Josh Shapiro,Write-In,21
Josh Shapiro,108,0,21
Write-In,,0,21
Total,108,0,21
,Attorney General - Democrat,,22
,Josh Shapiro,Write-In,22
Josh Shapiro,102,0,22
Write-In,,0,22
Total,102,0,22
,Attorney General - Democrat,,23
,Josh Shapiro,Write-In,23
Josh Shapiro,118,0,23
Write-In,,2,23
Total,118,2,23
,Attorney General - Democrat,,24
,Josh Shapiro,Write-In,24
Josh Shapiro,98,0,24
Write-In,,1,24
Total,98,1,24
,Attorney General - Democrat,,25
,Josh Shapiro,Write-In,25
Josh Shapiro,130,0,25
Write-In,,0,25
Total,130,0,25
,Attorney General - Democrat,,26
,Josh Shapiro,Write-In,26
Josh Shapiro,62,0,26
Write-In,,1,26
Total,62,1,26
,Attorney General - Democrat,,27
,Josh Shapiro,Write-In,27
Josh Shapiro,89,0,27
Write-In,,3,27
Total,89,3,27
,Attorney General - Democrat,,28
,Josh Shapiro,Write-In,28
Josh Shapiro,99,0,28
Write-In,,0,28
Total,99,0,28
,Attorney General - Democrat,,29
,Josh Shapiro,Write-In,29
Josh Shapiro,148,0,29
Write-In,,1,29
Total,148,1,29
,Attorney General - Democrat,,30
,Josh Shapiro,Write-In,30
Josh Shapiro,76,0,30
Write-In,,1,30
Total,76,1,30
,Attorney General - Democrat,,31
,Josh Shapiro,Write-In,31
Josh Shapiro,161,0,31
Write-In,,1,31
Total,161,1,31
,Attorney General - Democrat,,32
,Josh Shapiro,Write-In,32
Josh Shapiro,115,0,32
Write-In,,1,32
Total,115,1,32
,Attorney General - Democrat,,33
,Josh Shapiro,Write-In,33
Josh Shapiro,99,0,33
Write-In,,0,33
Total,99,0,33
,Attorney General - Democrat,,34
,Josh Shapiro,Write-In,34
Josh Shapiro,133,0,34
Write-In,,0,34
Total,133,0,34
,Attorney General - Democrat,,35
,Josh Shapiro,Write-In,35
Josh Shapiro,214,0,35
Write-In,,1,35
Total,214,1,35
,Attorney General - Democrat,,36
,Josh Shapiro,Write-In,36
Josh Shapiro,217,0,36
Write-In,,1,36
Total,217,1,36
,Attorney General - Democrat,,37
,Josh Shapiro,Write-In,37
Josh Shapiro,220,0,37
Write-In,,2,37
Total,220,2,37
,Attorney General - Democrat,,38
,Josh Shapiro,Write-In,38
Josh Shapiro,194,0,38
Write-In,,2,38
Total,194,2,38
,Attorney General - Democrat,,39
,Josh Shapiro,Write-In,39
Josh Shapiro,220,0,39
Write-In,,1,39
Total,220,1,39
,Attorney General - Democrat,,40
,Josh Shapiro,Write-In,40
Josh Shapiro,241,0,40
Write-In,,2,40
Total,241,2,40
,Attorney General - Democrat,,41
,Josh Shapiro,Write-In,41
Josh Shapiro,112,0,41
Write-In,,0,41
Total,112,0,41
