col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Senator In The General Assembly 3rd District - Democrat,,Auditor General - Democrat,,,,,,,All
,Sharif Street,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,H Scott Conklin,Christina M Hartman,Write-In,All
Sharif Street,109,0,"1,896",239,263,148,127,84,1,All
Write-In,,4,5,1,0,2,0,0,0,All
Nina Ahmad,,,267,0,0,0,0,0,0,All
Rose Rosie Marie Davis,,,,103,0,0,0,0,0,All
Michael Lamb,,,,,29,0,0,0,0,All
Tracie Fountain,,,,,,55,0,0,0,All
H Scott Conklin,,,,,,,12,0,0,All
Christina M Hartman,,,,,,,,22,0,All
Write-In,,,,,,,,,1,All
Total,"2,867",12,"2,168",343,292,205,139,106,2,All
,Senator In The General Assembly 3rd District - Democrat,,Auditor General - Democrat,,,,,,,1
,Sharif Street,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,H Scott Conklin,Christina M Hartman,Tracie Fountain,Write-In,1
Sharif Street,6,0,66,7,9,7,3,2,0,1
Write-In,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,5,0,0,0,0,0,0,1
Rose Rosie Marie Davis,,,,5,0,0,0,0,0,1
Michael Lamb,,,,,1,0,0,0,0,1
H Scott Conklin,,,,,,1,0,0,0,1
Christina M Hartman,,,,,,,0,0,0,1
Tracie Fountain,,,,,,,,1,0,1
Write-In,,,,,,,,,0,1
Total,100,0,71,12,10,8,3,3,0,1
,Senator In The General Assembly 3rd District - Democrat,,Auditor General - Democrat,,,,,,,2
,Sharif Street,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Michael Lamb,Tracie Fountain,Write-In,2
Sharif Street,2,0,59,5,4,5,5,2,0,2
Write-In,,0,0,1,0,0,0,0,0,2
Nina Ahmad,,,9,0,0,0,0,0,0,2
Rose Rosie Marie Davis,,,,3,0,0,0,0,0,2
Christina M Hartman,,,,,2,0,0,0,0,2
H Scott Conklin,,,,,,1,0,0,0,2
Michael Lamb,,,,,,,0,0,0,2
Tracie Fountain,,,,,,,,1,0,2
Write-In,,,,,,,,,0,2
Total,82,1,68,9,6,6,5,3,0,2
,Senator In The General Assembly 3rd District - Democrat,,Auditor General - Democrat,,,,,,,3
,Sharif Street,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Christina M Hartman,Write-In,3
Sharif Street,1,0,47,7,4,4,4,2,0,3
Write-In,,1,0,0,0,0,0,0,0,3
Nina Ahmad,,,17,0,0,0,0,0,0,3
Michael Lamb,,,,2,0,0,0,0,0,3
Rose Rosie Marie Davis,,,,,3,0,0,0,0,3
H Scott Conklin,,,,,,1,0,0,0,3
Tracie Fountain,,,,,,,0,0,0,3
Christina M Hartman,,,,,,,,1,0,3
Write-In,,,,,,,,,0,3
Total,69,1,64,9,7,5,4,3,0,3
,Senator In The General Assembly 3rd District - Democrat,,Auditor General - Democrat,,,,,,,4
,Sharif Street,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,Tracie Fountain,H Scott Conklin,Write-In,4
Sharif Street,1,0,43,11,5,3,4,5,0,4
Write-In,,0,0,0,0,0,0,0,0,4
Nina Ahmad,,,5,0,0,0,0,0,0,4
Michael Lamb,,,,1,0,0,0,0,0,4
Rose Rosie Marie Davis,,,,,4,0,0,0,0,4
Christina M Hartman,,,,,,4,0,0,0,4
Tracie Fountain,,,,,,,2,0,0,4
H Scott Conklin,,,,,,,,0,0,4
Write-In,,,,,,,,,0,4
Total,72,0,48,12,9,7,6,5,0,4
,Senator In The General Assembly 3rd District - Democrat,,Auditor General - Democrat,,,,,,,5
,Sharif Street,Write-In,Nina Ahmad,Rose Rosie Marie Davis,Michael Lamb,Tracie Fountain,Christina M Hartman,H Scott Conklin,Write-In,5
Sharif Street,5,0,81,8,6,1,4,3,0,5
Write-In,,0,0,0,0,1,0,0,0,5
Nina Ahmad,,,11,0,0,0,0,0,0,5
Rose Rosie Marie Davis,,,,4,0,0,0,0,0,5
Michael Lamb,,,,,3,0,0,0,0,5
Tracie Fountain,,,,,,3,0,0,0,5
