col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,All
,Nina Ahmad,Tracie Fountain,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,All
Nina Ahmad,12,0,0,0,0,0,0,178,62,0,All
Tracie Fountain,,0,0,0,0,0,0,21,6,0,All
Michael Lamb,,,0,0,0,0,0,16,10,0,All
Christina M Hartman,,,,1,0,0,0,8,7,0,All
Rose Rosie Marie Davis,,,,,0,0,0,8,5,0,All
H Scott Conklin,,,,,,0,0,7,0,0,All
Write-In,,,,,,,0,0,0,0,All
Nikil Saval,,,,,,,,7,0,0,All
Larry Farnese,,,,,,,,,1,0,All
Write-In,,,,,,,,,,0,All
Total,252,27,26,16,13,7,0,245,91,0,All
,Auditor General - Democrat,,,,,,,Senator In The General Assembly 1st District - Democrat,,,10
,Nina Ahmad,Tracie Fountain,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,Nikil Saval,Larry Farnese,Write-In,10
Nina Ahmad,12,0,0,0,0,0,0,178,62,0,10
Tracie Fountain,,0,0,0,0,0,0,21,6,0,10
Michael Lamb,,,0,0,0,0,0,16,10,0,10
Christina M Hartman,,,,1,0,0,0,8,7,0,10
Rose Rosie Marie Davis,,,,,0,0,0,8,5,0,10
H Scott Conklin,,,,,,0,0,7,0,0,10
Write-In,,,,,,,0,0,0,0,10
Nikil Saval,,,,,,,,7,0,0,10
Larry Farnese,,,,,,,,,1,0,10
Write-In,,,,,,,,,,0,10
Total,252,27,26,16,13,7,0,245,91,0,10
