col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,All
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,All
Josh Shapiro,129,0,"1,508",223,130,100,96,89,0,All
Write-In,,0,9,1,0,0,0,0,1,All
Nina Ahmad,,,255,0,0,0,0,0,0,All
Michael Lamb,,,,46,0,0,0,0,0,All
Christina M Hartman,,,,,32,0,0,0,0,All
Tracie Fountain,,,,,,26,0,0,0,All
H Scott Conklin,,,,,,,20,0,0,All
Rose Rosie Marie Davis,,,,,,,,27,0,All
Write-In,,,,,,,,,0,All
Total,"2,275",11,"1,772",270,162,126,116,116,1,All
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,1
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,Write-In,1
Josh Shapiro,7,0,35,8,6,6,3,4,0,1
Write-In,,0,0,0,0,0,0,0,0,1
Nina Ahmad,,,10,0,0,0,0,0,0,1
Michael Lamb,,,,3,0,0,0,0,0,1
H Scott Conklin,,,,,1,0,0,0,0,1
Christina M Hartman,,,,,,0,0,0,0,1
Rose Rosie Marie Davis,,,,,,,2,0,0,1
Tracie Fountain,,,,,,,,0,0,1
Write-In,,,,,,,,,0,1
Total,69,0,45,11,7,6,5,4,0,1
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,2
,Josh Shapiro,Write-In,Nina Ahmad,Christina M Hartman,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Write-In,2
Josh Shapiro,7,0,54,4,5,2,4,3,0,2
Write-In,,0,0,0,0,0,0,0,0,2
Nina Ahmad,,,13,0,0,0,0,0,0,2
Christina M Hartman,,,,4,0,0,0,0,0,2
Michael Lamb,,,,,3,0,0,0,0,2
Rose Rosie Marie Davis,,,,,,3,0,0,0,2
H Scott Conklin,,,,,,,0,0,0,2
Tracie Fountain,,,,,,,,1,0,2
Write-In,,,,,,,,,0,2
Total,79,0,67,8,8,5,4,4,0,2
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,3
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,Write-In,3
Josh Shapiro,11,0,53,8,3,2,3,3,0,3
Write-In,,0,0,1,0,0,0,0,0,3
Nina Ahmad,,,3,0,0,0,0,0,0,3
Michael Lamb,,,,6,0,0,0,0,0,3
H Scott Conklin,,,,,2,0,0,0,0,3
Christina M Hartman,,,,,,2,0,0,0,3
Rose Rosie Marie Davis,,,,,,,1,0,0,3
Tracie Fountain,,,,,,,,0,0,3
Write-In,,,,,,,,,0,3
Total,83,1,56,15,5,4,4,3,0,3
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,4
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Rose Rosie Marie Davis,Tracie Fountain,Write-In,4
Josh Shapiro,5,0,38,6,4,3,1,1,0,4
Write-In,,0,0,0,0,0,0,0,0,4
Nina Ahmad,,,8,0,0,0,0,0,0,4
Michael Lamb,,,,0,0,0,0,0,0,4
Christina M Hartman,,,,,0,0,0,0,0,4
H Scott Conklin,,,,,,0,0,0,0,4
Rose Rosie Marie Davis,,,,,,,1,0,0,4
Tracie Fountain,,,,,,,,1,0,4
Write-In,,,,,,,,,0,4
Total,58,0,46,6,4,3,2,2,0,4
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,5
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,5
Josh Shapiro,5,0,49,8,7,5,1,1,0,5
Write-In,,0,0,0,0,0,0,0,0,5
Nina Ahmad,,,10,0,0,0,0,0,0,5
Michael Lamb,,,,3,0,0,0,0,0,5
Christina M Hartman,,,,,0,0,0,0,0,5
Tracie Fountain,,,,,,0,0,0,0,5
H Scott Conklin,,,,,,,3,0,0,5
Rose Rosie Marie Davis,,,,,,,,1,0,5
Write-In,,,,,,,,,0,5
Total,76,0,59,11,7,5,4,2,0,5
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,6
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,6
Josh Shapiro,4,0,64,13,5,5,3,2,0,6
Write-In,,0,0,0,0,0,0,0,0,6
Nina Ahmad,,,15,0,0,0,0,0,0,6
Michael Lamb,,,,0,0,0,0,0,0,6
Christina M Hartman,,,,,5,0,0,0,0,6
Rose Rosie Marie Davis,,,,,,0,0,0,0,6
Tracie Fountain,,,,,,,2,0,0,6
H Scott Conklin,,,,,,,,1,0,6
Write-In,,,,,,,,,0,6
Total,96,0,79,13,10,5,5,3,0,6
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,7
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Write-In,7
Josh Shapiro,4,0,60,5,4,4,3,3,0,7
Write-In,,0,0,0,0,0,0,0,0,7
Nina Ahmad,,,14,0,0,0,0,0,0,7
Michael Lamb,,,,1,0,0,0,0,0,7
Christina M Hartman,,,,,1,0,0,0,0,7
Rose Rosie Marie Davis,,,,,,1,0,0,0,7
H Scott Conklin,,,,,,,0,0,0,7
Tracie Fountain,,,,,,,,0,0,7
Write-In,,,,,,,,,0,7
Total,83,0,74,6,5,5,3,3,0,7
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,8
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,H Scott Conklin,Tracie Fountain,Rose Rosie Marie Davis,Write-In,8
Josh Shapiro,4,0,60,12,5,7,7,3,0,8
Write-In,,0,1,0,0,0,0,0,0,8
Nina Ahmad,,,12,0,0,0,0,0,0,8
Michael Lamb,,,,1,0,0,0,0,0,8
Christina M Hartman,,,,,2,0,0,0,0,8
H Scott Conklin,,,,,,0,0,0,0,8
Tracie Fountain,,,,,,,0,0,0,8
Rose Rosie Marie Davis,,,,,,,,0,0,8
Write-In,,,,,,,,,0,8
Total,98,1,73,13,7,7,7,3,0,8
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,9
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,Write-In,9
Josh Shapiro,9,0,61,8,9,6,5,2,0,9
Write-In,,0,0,0,0,0,0,0,0,9
Nina Ahmad,,,6,0,0,0,0,0,0,9
Michael Lamb,,,,5,0,0,0,0,0,9
H Scott Conklin,,,,,0,0,0,0,0,9
Christina M Hartman,,,,,,1,0,0,0,9
Rose Rosie Marie Davis,,,,,,,0,0,0,9
Tracie Fountain,,,,,,,,1,0,9
Write-In,,,,,,,,,0,9
Total,100,0,67,13,9,7,5,3,0,9
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,10
,Josh Shapiro,Write-In,Nina Ahmad,Christina M Hartman,H Scott Conklin,Michael Lamb,Rose Rosie Marie Davis,Tracie Fountain,Write-In,10
Josh Shapiro,4,0,57,6,4,5,0,5,0,10
Write-In,,0,0,0,0,0,0,0,0,10
Nina Ahmad,,,15,0,0,0,0,0,0,10
Christina M Hartman,,,,0,0,0,0,0,0,10
H Scott Conklin,,,,,1,0,0,0,0,10
Michael Lamb,,,,,,0,0,0,0,10
Rose Rosie Marie Davis,,,,,,,5,0,0,10
Tracie Fountain,,,,,,,,0,0,10
Write-In,,,,,,,,,0,10
Total,81,0,72,6,5,5,5,5,0,10
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,11
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,11
Josh Shapiro,9,0,73,8,8,4,3,2,0,11
Write-In,,0,0,0,0,0,0,0,0,11
Nina Ahmad,,,8,0,0,0,0,0,0,11
Michael Lamb,,,,3,0,0,0,0,0,11
Christina M Hartman,,,,,2,0,0,0,0,11
Rose Rosie Marie Davis,,,,,,1,0,0,0,11
Tracie Fountain,,,,,,,2,0,0,11
H Scott Conklin,,,,,,,,0,0,11
Write-In,,,,,,,,,0,11
Total,107,0,81,11,10,5,5,2,0,11
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,12
,Josh Shapiro,Write-In,Nina Ahmad,H Scott Conklin,Christina M Hartman,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,Write-In,12
Josh Shapiro,3,0,78,11,10,4,7,4,0,12
Write-In,,0,3,0,0,0,0,0,0,12
Nina Ahmad,,,10,0,0,0,0,0,0,12
H Scott Conklin,,,,0,0,0,0,0,0,12
Christina M Hartman,,,,,0,0,0,0,0,12
Tracie Fountain,,,,,,4,0,0,0,12
Michael Lamb,,,,,,,0,0,0,12
Rose Rosie Marie Davis,,,,,,,,2,0,12
Write-In,,,,,,,,,0,12
Total,117,3,91,11,10,8,7,6,0,12
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,13
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Tracie Fountain,H Scott Conklin,Rose Rosie Marie Davis,Write-In,13
Josh Shapiro,7,0,53,15,10,5,4,4,0,13
Write-In,,0,0,0,0,0,0,0,0,13
Nina Ahmad,,,10,0,0,0,0,0,0,13
Michael Lamb,,,,1,0,0,0,0,0,13
Christina M Hartman,,,,,2,0,0,0,0,13
Tracie Fountain,,,,,,2,0,0,0,13
H Scott Conklin,,,,,,,0,0,0,13
Rose Rosie Marie Davis,,,,,,,,0,0,13
Write-In,,,,,,,,,0,13
Total,98,0,63,16,12,7,4,4,0,13
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,14
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,H Scott Conklin,Christina M Hartman,Tracie Fountain,Rose Rosie Marie Davis,Write-In,14
Josh Shapiro,7,0,70,10,7,4,5,3,0,14
Write-In,,0,0,0,0,0,0,0,0,14
Nina Ahmad,,,15,0,0,0,0,0,0,14
Michael Lamb,,,,2,0,0,0,0,0,14
H Scott Conklin,,,,,4,0,0,0,0,14
Christina M Hartman,,,,,,1,0,0,0,14
Tracie Fountain,,,,,,,0,0,0,14
Rose Rosie Marie Davis,,,,,,,,0,0,14
Write-In,,,,,,,,,0,14
Total,106,0,85,12,11,5,5,3,0,14
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,15
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Tracie Fountain,Write-In,15
Josh Shapiro,1,0,63,14,7,7,1,1,0,15
Write-In,,0,1,0,0,0,0,0,0,15
Nina Ahmad,,,7,0,0,0,0,0,0,15
Michael Lamb,,,,1,0,0,0,0,0,15
Christina M Hartman,,,,,1,0,0,0,0,15
Rose Rosie Marie Davis,,,,,,0,0,0,0,15
H Scott Conklin,,,,,,,2,0,0,15
Tracie Fountain,,,,,,,,2,0,15
Write-In,,,,,,,,,0,15
Total,94,1,71,15,8,7,3,3,0,15
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,16
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,16
Josh Shapiro,2,0,107,10,9,7,6,2,0,16
Write-In,,0,2,0,0,0,0,0,0,16
Nina Ahmad,,,18,0,0,0,0,0,0,16
Michael Lamb,,,,2,0,0,0,0,0,16
Tracie Fountain,,,,,2,0,0,0,0,16
Christina M Hartman,,,,,,1,0,0,0,16
Rose Rosie Marie Davis,,,,,,,2,0,0,16
H Scott Conklin,,,,,,,,0,0,16
Write-In,,,,,,,,,0,16
Total,143,2,127,12,11,8,8,2,0,16
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,17
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Tracie Fountain,Christina M Hartman,Rose Rosie Marie Davis,H Scott Conklin,Write-In,17
Josh Shapiro,3,0,71,15,10,6,5,1,0,17
Write-In,,0,2,0,0,0,0,0,0,17
Nina Ahmad,,,10,0,0,0,0,0,0,17
Michael Lamb,,,,0,0,0,0,0,0,17
Tracie Fountain,,,,,3,0,0,0,0,17
Christina M Hartman,,,,,,4,0,0,0,17
Rose Rosie Marie Davis,,,,,,,0,0,0,17
H Scott Conklin,,,,,,,,1,0,17
Write-In,,,,,,,,,0,17
Total,111,2,83,15,13,10,5,2,0,17
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,18
,Josh Shapiro,Write-In,Nina Ahmad,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Tracie Fountain,Write-In,18
Josh Shapiro,4,0,77,9,9,3,2,2,0,18
Write-In,,0,0,0,0,0,0,0,0,18
Nina Ahmad,,,8,0,0,0,0,0,0,18
Michael Lamb,,,,5,0,0,0,0,0,18
Rose Rosie Marie Davis,,,,,2,0,0,0,0,18
H Scott Conklin,,,,,,2,0,0,0,18
Christina M Hartman,,,,,,,1,0,0,18
Tracie Fountain,,,,,,,,0,0,18
Write-In,,,,,,,,,0,18
Total,106,0,85,14,11,5,3,2,0,18
,Attorney General - Democrat,,Auditor General - Democrat,,,,,,,19
