col_1,col_2,col_3,division
,Representative In Congress 5th District - Democrat,,All
,Mary Gay Scanlon,Write-In,All
Mary Gay Scanlon,"2,237",0,All
Write-In,,13,All
Total,"2,237",13,All
,Representative In Congress 5th District - Democrat,,1
,Mary Gay Scanlon,Write-In,1
Mary Gay Scanlon,71,0,1
Write-In,,0,1
Total,71,0,1
,Representative In Congress 5th District - Democrat,,2
,Mary Gay Scanlon,Write-In,2
Mary Gay Scanlon,87,0,2
Write-In,,0,2
Total,87,0,2
,Representative In Congress 5th District - Democrat,,3
,Mary Gay Scanlon,Write-In,3
Mary Gay Scanlon,67,0,3
Write-In,,0,3
Total,67,0,3
,Representative In Congress 5th District - Democrat,,4
,Mary Gay Scanlon,Write-In,4
Mary Gay Scanlon,55,0,4
Write-In,,2,4
Total,55,2,4
,Representative In Congress 5th District - Democrat,,5
,Mary Gay Scanlon,Write-In,5
Mary Gay Scanlon,78,0,5
Write-In,,0,5
Total,78,0,5
,Representative In Congress 5th District - Democrat,,6
,Mary Gay Scanlon,Write-In,6
Mary Gay Scanlon,94,0,6
Write-In,,0,6
Total,94,0,6
,Representative In Congress 5th District - Democrat,,7
,Mary Gay Scanlon,Write-In,7
Mary Gay Scanlon,76,0,7
Write-In,,0,7
Total,76,0,7
,Representative In Congress 5th District - Democrat,,8
,Mary Gay Scanlon,Write-In,8
Mary Gay Scanlon,100,0,8
Write-In,,0,8
Total,100,0,8
,Representative In Congress 5th District - Democrat,,9
,Mary Gay Scanlon,Write-In,9
Mary Gay Scanlon,95,0,9
Write-In,,0,9
Total,95,0,9
,Representative In Congress 5th District - Democrat,,10
,Mary Gay Scanlon,Write-In,10
Mary Gay Scanlon,86,0,10
Write-In,,0,10
Total,86,0,10
,Representative In Congress 5th District - Democrat,,11
,Mary Gay Scanlon,Write-In,11
Mary Gay Scanlon,100,0,11
Write-In,,0,11
Total,100,0,11
,Representative In Congress 5th District - Democrat,,12
,Mary Gay Scanlon,Write-In,12
Mary Gay Scanlon,112,0,12
Write-In,,1,12
Total,112,1,12
,Representative In Congress 5th District - Democrat,,13
,Mary Gay Scanlon,Write-In,13
Mary Gay Scanlon,96,0,13
Write-In,,2,13
Total,96,2,13
,Representative In Congress 5th District - Democrat,,14
,Mary Gay Scanlon,Write-In,14
Mary Gay Scanlon,109,0,14
Write-In,,1,14
Total,109,1,14
,Representative In Congress 5th District - Democrat,,15
,Mary Gay Scanlon,Write-In,15
Mary Gay Scanlon,96,0,15
Write-In,,1,15
Total,96,1,15
,Representative In Congress 5th District - Democrat,,16
,Mary Gay Scanlon,Write-In,16
Mary Gay Scanlon,155,0,16
Write-In,,0,16
Total,155,0,16
,Representative In Congress 5th District - Democrat,,17
,Mary Gay Scanlon,Write-In,17
Mary Gay Scanlon,111,0,17
Write-In,,0,17
Total,111,0,17
,Representative In Congress 5th District - Democrat,,18
,Mary Gay Scanlon,Write-In,18
Mary Gay Scanlon,112,0,18
Write-In,,0,18
Total,112,0,18
,Representative In Congress 5th District - Democrat,,19
,Mary Gay Scanlon,Write-In,19
Mary Gay Scanlon,112,0,19
Write-In,,0,19
Total,112,0,19
,Representative In Congress 5th District - Democrat,,20
,Mary Gay Scanlon,Write-In,20
Mary Gay Scanlon,33,0,20
Write-In,,1,20
Total,33,1,20
,Representative In Congress 5th District - Democrat,,21
,Mary Gay Scanlon,Write-In,21
Mary Gay Scanlon,73,0,21
Write-In,,0,21
Total,73,0,21
,Representative In Congress 5th District - Democrat,,22
,Mary Gay Scanlon,Write-In,22
Mary Gay Scanlon,124,0,22
Write-In,,1,22
Total,124,1,22
,Representative In Congress 5th District - Democrat,,23
,Mary Gay Scanlon,Write-In,23
Mary Gay Scanlon,195,0,23
Write-In,,4,23
Total,195,4,23
