col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Representative In The General Assembly 194th District - Democrat,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,All
,Pamela A Delissio,Write-In,Nina Tinari,Cindy Bass,Anuj Gupta,Charlene Cooper,Lindy Li,Malcolm Kenyatta,Terry Gillen,Wynnetta Ward,Ken Washington,Matthew Miller,Owen Voutsinas-Klose,Heather Pope,Sherrie Cohen,Anlin Wang,Joanne Beer,Daisy Confoy,Arielle Cohen,Christina Borst,Carla Le'Coin,Steve Paul,Sergio Cea,Jack Cahill,Paul Prescod,Bryan Mercer,Daniel Laufer,Write-In,All
Pamela A Delissio,685,0,"6,945","6,709","6,516","6,461","6,453","6,386","6,363","6,333","6,203","5,954","5,856","4,130","4,103","3,796","3,770","3,701","3,615","3,491","3,415","3,235","3,146","3,081","3,010","2,885","2,813",148,All
Write-In,,12,46,42,36,39,38,37,43,35,47,41,39,44,42,36,40,35,36,40,33,40,34,39,33,36,37,61,All
Nina Tinari,,,20,"6,665","6,517","6,557","6,439","6,269","6,390","6,343","6,267","6,063","6,054","1,339","1,458","1,132","1,137","1,071",952,920,845,654,624,517,539,419,337,120,All
Cindy Bass,,,,14,"6,297","6,439","6,212","6,151","6,274","6,218","6,094","5,939","5,917","1,305","1,373","1,034","1,097",993,932,830,742,595,537,505,501,377,330,121,All
Anuj Gupta,,,,,6,"6,321","6,234","6,152","6,221","6,099","6,071","5,883","5,856","1,190","1,267","1,079","1,005",954,832,772,724,587,584,414,502,382,285,119,All
Charlene Cooper,,,,,,4,"6,230","6,104","6,289","6,204","6,139","5,970","5,859","1,179","1,260",940,982,922,799,761,697,545,488,426,464,356,252,133,All
Lindy Li,,,,,,,0,"6,158","6,096","6,252","6,071","5,967","5,754","1,162","1,191",991,933,884,913,827,794,474,612,477,368,390,330,122,All
Malcolm Kenyatta,,,,,,,,11,"6,074","6,167","6,191","6,014","5,718",993,"1,068",810,782,700,733,709,649,472,570,478,391,432,305,127,All
Terry Gillen,,,,,,,,,1,"6,061","6,132","5,988","5,845","1,018","1,112",827,838,742,679,667,585,546,441,457,469,372,321,116,All
Wynnetta Ward,,,,,,,,,,1,"6,067","5,894","5,619","1,125","1,191",906,910,856,865,834,763,471,552,470,369,395,332,123,All
Ken Washington,,,,,,,,,,,9,"6,046","5,782",837,963,717,692,598,560,600,537,443,456,468,381,376,292,126,All
Matthew Miller,,,,,,,,,,,,2,"5,673",755,832,596,588,495,521,545,453,348,402,427,322,344,248,120,All
Owen Voutsinas-Klose,,,,,,,,,,,,,2,878,890,750,673,569,517,471,425,455,384,386,387,287,222,107,All
Heather Pope,,,,,,,,,,,,,,10,"3,866","3,661","3,622","3,607","3,509","3,320","3,268","3,287","3,120","3,028","3,073","2,866","2,880",17,All
Sherrie Cohen,,,,,,,,,,,,,,,2,"3,647","3,633","3,627","3,519","3,328","3,262","3,271","3,051","2,942","3,070","2,851","2,862",23,All
Anlin Wang,,,,,,,,,,,,,,,,3,"3,448","3,463","3,357","3,147","3,181","3,227","3,118","2,927","3,058","2,844","2,849",20,All
Joanne Beer,,,,,,,,,,,,,,,,,1,"3,614","3,367","3,253","3,146","3,170","3,042","2,874","3,142","2,834","2,820",16,All
Daisy Confoy,,,,,,,,,,,,,,,,,,2,"3,384","3,294","3,257","3,160","3,069","2,872","3,104","2,787","2,834",15,All
Arielle Cohen,,,,,,,,,,,,,,,,,,,1,"3,234","3,186","3,073","3,095","2,918","2,930","2,833","2,873",14,All
Christina Borst,,,,,,,,,,,,,,,,,,,,2,"3,379","2,902","2,932","2,934","2,776","2,941","2,905",20,All
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,0,"2,866","2,938","2,895","2,793","2,880","2,852",20,All
Steve Paul,,,,,,,,,,,,,,,,,,,,,,1,"2,926","2,879","3,044","2,800","2,825",19,All
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,0,"2,810","2,854","2,768","2,752",9,All
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,0,"2,746","2,827","2,903",16,All
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,"2,727","2,734",8,All
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,2,"2,816",12,All
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"11,301",114,"7,557","7,280","7,061","7,011","6,991","6,958","6,892","6,887","6,787","6,492","6,360","4,603","4,573","4,230","4,206","4,122","4,051","3,906","3,818","3,647","3,549","3,478","3,402","3,271","3,200",263,All
