col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,President Of The United States - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,All
Joseph R Biden,22,0,0,0,172,71,23,10,0,All
Bernie Sanders,,7,0,0,50,19,12,4,0,All
Tulsi Gabbard,,,0,0,2,1,0,2,0,All
Write-In,,,,1,4,0,0,0,0,All
Roni Green,,,,,1,0,0,0,0,All
Amen Brown,,,,,,1,0,0,0,All
Danyl Patterson,,,,,,,0,0,0,All
Van Stone,,,,,,,,0,0,All
Write-In,,,,,,,,,0,All
Total,298,92,5,5,229,92,35,16,0,All
,President Of The United States - Democrat,,,,Representative In The General Assembly 190th District - Democrat,,,,,9
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,9
Joseph R Biden,22,0,0,0,172,71,23,10,0,9
Bernie Sanders,,7,0,0,50,19,12,4,0,9
Tulsi Gabbard,,,0,0,2,1,0,2,0,9
Write-In,,,,1,4,0,0,0,0,9
Roni Green,,,,,1,0,0,0,0,9
Amen Brown,,,,,,1,0,0,0,9
Danyl Patterson,,,,,,,0,0,0,9
Van Stone,,,,,,,,0,0,9
Write-In,,,,,,,,,0,9
Total,298,92,5,5,229,92,35,16,0,9
