col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,All
,Michael Harvey,Write-In,Calvin Tucker,Denise Furey,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,All
Michael Harvey,6,0,61,56,45,38,33,1,All
Write-In,,0,0,0,0,0,0,3,All
Calvin Tucker,,,8,42,38,21,18,1,All
Denise Furey,,,,0,33,18,16,0,All
Paul Panepinto,,,,,4,14,14,1,All
Erin Elmore,,,,,,0,14,0,All
John Paul Sutton,,,,,,,3,1,All
Write-In,,,,,,,,0,All
Total,102,1,79,65,58,40,38,8,All
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Representative In Congress 3rd District - Republican,,1
,Calvin Tucker,Denise Furey,Paul Panepinto,John Paul Sutton,Write-In,Erin Elmore,Michael Harvey,Write-In,1
Calvin Tucker,5,1,1,0,0,0,3,0,1
Denise Furey,,0,2,1,0,0,4,0,1
Paul Panepinto,,,0,2,0,1,3,0,1
John Paul Sutton,,,,0,0,1,3,0,1
Write-In,,,,,0,0,0,0,1
Erin Elmore,,,,,,0,1,0,1
Michael Harvey,,,,,,,0,0,1
Write-In,,,,,,,,0,1
Total,9,4,4,3,3,1,8,0,1
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,2
,Michael Harvey,Write-In,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,2
Michael Harvey,0,0,5,5,4,2,0,0,2
Write-In,,0,0,0,0,0,0,0,2
Calvin Tucker,,,1,5,4,1,0,0,2
Denise Furey,,,,0,3,0,0,0,2
Erin Elmore,,,,,0,1,0,0,2
Paul Panepinto,,,,,,0,0,0,2
John Paul Sutton,,,,,,,0,0,2
Write-In,,,,,,,,0,2
Total,8,0,7,6,5,2,0,0,2
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Representative In Congress 3rd District - Republican,,3
,Calvin Tucker,Denise Furey,John Paul Sutton,Erin Elmore,Paul Panepinto,Write-In,Michael Harvey,Write-In,3
Calvin Tucker,0,2,2,1,1,0,2,0,3
Denise Furey,,0,1,0,1,0,2,0,3
John Paul Sutton,,,0,1,0,0,1,0,3
Erin Elmore,,,,0,0,0,0,0,3
Paul Panepinto,,,,,0,0,1,0,3
Write-In,,,,,,0,0,0,3
Michael Harvey,,,,,,,0,0,3
Write-In,,,,,,,,0,3
Total,3,2,2,1,1,0,2,0,3
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Representative In Congress 3rd District - Republican,,4
,Denise Furey,Calvin Tucker,Erin Elmore,John Paul Sutton,Paul Panepinto,Write-In,Michael Harvey,Write-In,4
Denise Furey,0,0,1,1,0,0,2,0,4
Calvin Tucker,,1,0,0,0,0,0,0,4
Erin Elmore,,,0,1,0,0,1,0,4
John Paul Sutton,,,,0,0,0,1,0,4
Paul Panepinto,,,,,0,0,0,0,4
Write-In,,,,,,0,0,0,4
Michael Harvey,,,,,,,0,0,4
Write-In,,,,,,,,0,4
Total,2,1,1,1,0,0,2,0,4
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,5
,Michael Harvey,Write-In,Denise Furey,Erin Elmore,John Paul Sutton,Paul Panepinto,Calvin Tucker,Write-In,5
Michael Harvey,0,0,6,3,3,3,2,0,5
Write-In,,0,0,0,0,0,0,0,5
Denise Furey,,,0,2,2,2,2,0,5
Erin Elmore,,,,0,3,1,0,0,5
John Paul Sutton,,,,,0,1,0,0,5
Paul Panepinto,,,,,,0,2,0,5
Calvin Tucker,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,7,0,6,3,3,3,2,0,5
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,6
,Michael Harvey,Write-In,Calvin Tucker,Paul Panepinto,Denise Furey,John Paul Sutton,Erin Elmore,Write-In,6
Michael Harvey,1,0,5,5,4,3,2,0,6
Write-In,,0,0,0,0,0,0,0,6
Calvin Tucker,,,0,5,4,2,1,0,6
Paul Panepinto,,,,0,5,1,1,0,6
Denise Furey,,,,,0,0,1,0,6
John Paul Sutton,,,,,,0,1,0,6
Erin Elmore,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,8,0,6,6,5,3,2,0,6
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,7
,Michael Harvey,Write-In,Paul Panepinto,Calvin Tucker,Erin Elmore,Denise Furey,John Paul Sutton,Write-In,7
Michael Harvey,0,0,3,4,4,2,2,0,7
Write-In,,0,0,0,0,0,0,0,7
Paul Panepinto,,,2,3,2,1,0,0,7
Calvin Tucker,,,,0,3,1,1,0,7
Erin Elmore,,,,,0,1,2,0,7
Denise Furey,,,,,,0,1,0,7
John Paul Sutton,,,,,,,0,0,7
Write-In,,,,,,,,0,7
Total,5,0,5,4,4,2,2,0,7
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Representative In Congress 3rd District - Republican,,8
,John Paul Sutton,Calvin Tucker,Paul Panepinto,Denise Furey,Erin Elmore,Write-In,Michael Harvey,Write-In,8
John Paul Sutton,1,1,1,0,0,0,1,0,8
Calvin Tucker,,0,1,0,0,0,1,0,8
