col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,All
,Michael Harvey,Write-In,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,All
Michael Harvey,11,0,160,148,128,95,83,2,All
Write-In,,3,0,0,0,0,0,4,All
Denise Furey,,,2,120,108,58,43,0,All
Calvin Tucker,,,,3,97,49,40,2,All
Paul Panepinto,,,,,10,35,30,0,All
Erin Elmore,,,,,,0,42,2,All
John Paul Sutton,,,,,,,0,1,All
Write-In,,,,,,,,0,All
Total,239,5,182,169,153,104,86,7,All
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,1
,Michael Harvey,Write-In,Calvin Tucker,Denise Furey,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,1
Michael Harvey,1,0,7,7,5,2,0,0,1
Write-In,,0,0,0,0,0,0,0,1
Calvin Tucker,,,0,6,4,2,0,0,1
Denise Furey,,,,0,5,2,0,0,1
Paul Panepinto,,,,,0,0,0,0,1
Erin Elmore,,,,,,0,0,0,1
John Paul Sutton,,,,,,,0,0,1
Write-In,,,,,,,,0,1
Total,9,0,7,7,5,2,0,0,1
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,2
,Michael Harvey,Write-In,Calvin Tucker,Paul Panepinto,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,2
Michael Harvey,0,0,4,4,3,3,3,0,2
Write-In,,0,0,0,0,0,0,0,2
Calvin Tucker,,,0,2,2,2,1,0,2
Paul Panepinto,,,,0,3,1,2,0,2
Denise Furey,,,,,0,0,1,0,2
Erin Elmore,,,,,,0,2,0,2
John Paul Sutton,,,,,,,0,0,2
Write-In,,,,,,,,0,2
Total,6,0,4,4,3,3,3,0,2
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,3
,Michael Harvey,Write-In,Denise Furey,Calvin Tucker,John Paul Sutton,Erin Elmore,Paul Panepinto,Write-In,3
Michael Harvey,0,0,7,6,4,3,3,0,3
Write-In,,1,0,0,0,0,0,0,3
Denise Furey,,,0,5,2,2,2,0,3
Calvin Tucker,,,,0,1,2,1,0,3
John Paul Sutton,,,,,0,1,2,0,3
Erin Elmore,,,,,,0,1,0,3
Paul Panepinto,,,,,,,0,0,3
Write-In,,,,,,,,0,3
Total,10,1,7,6,4,3,3,0,3
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,4
,Michael Harvey,Write-In,Calvin Tucker,Paul Panepinto,Denise Furey,Erin Elmore,John Paul Sutton,Write-In,4
Michael Harvey,0,0,9,9,6,4,4,0,4
Write-In,,0,0,0,0,0,0,0,4
Calvin Tucker,,,0,8,6,3,3,0,4
Paul Panepinto,,,,1,6,3,3,0,4
Denise Furey,,,,,0,3,2,0,4
Erin Elmore,,,,,,0,0,0,4
John Paul Sutton,,,,,,,0,0,4
Write-In,,,,,,,,0,4
Total,12,0,11,11,9,6,4,0,4
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,5
,Michael Harvey,Write-In,Denise Furey,Calvin Tucker,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,5
Michael Harvey,3,0,9,7,8,6,3,0,5
Write-In,,0,0,0,0,0,0,3,5
Denise Furey,,,0,5,7,6,1,0,5
Calvin Tucker,,,,2,5,3,3,0,5
Erin Elmore,,,,,0,2,4,0,5
Paul Panepinto,,,,,,3,0,0,5
John Paul Sutton,,,,,,,0,0,5
Write-In,,,,,,,,0,5
Total,15,1,11,10,10,9,4,3,5
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,6
,Michael Harvey,Write-In,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,6
Michael Harvey,2,0,19,15,13,8,5,0,6
Write-In,,0,0,0,0,0,0,0,6
Denise Furey,,,0,16,15,7,5,0,6
Calvin Tucker,,,,0,14,3,1,0,6
Paul Panepinto,,,,,2,2,1,0,6
Erin Elmore,,,,,,0,3,0,6
John Paul Sutton,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,23,0,22,18,18,8,5,0,6
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,7
,Michael Harvey,Write-In,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,7
Michael Harvey,1,0,13,10,10,10,7,1,7
Write-In,,0,0,0,0,0,0,0,7
Denise Furey,,,1,11,11,6,5,0,7
Calvin Tucker,,,,0,8,6,2,1,7
Paul Panepinto,,,,,0,3,3,0,7
Erin Elmore,,,,,,0,4,1,7
John Paul Sutton,,,,,,,0,0,7
Write-In,,,,,,,,0,7
Total,19,0,18,14,13,11,7,1,7
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,8
,Michael Harvey,Write-In,Paul Panepinto,Erin Elmore,John Paul Sutton,Denise Furey,Calvin Tucker,Write-In,8
Michael Harvey,0,0,10,10,8,6,4,0,8
Write-In,,0,0,0,0,0,0,0,8
Paul Panepinto,,,1,6,5,6,4,0,8
Erin Elmore,,,,0,5,6,2,0,8
John Paul Sutton,,,,,0,1,3,0,8
Denise Furey,,,,,,0,2,0,8
Calvin Tucker,,,,,,,0,0,8
Write-In,,,,,,,,0,8
Total,15,0,14,10,9,8,6,0,8
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,9
,Michael Harvey,Write-In,Denise Furey,Calvin Tucker,Paul Panepinto,John Paul Sutton,Erin Elmore,Write-In,9
Michael Harvey,0,0,21,20,17,9,8,0,9
Write-In,,1,0,0,0,0,0,0,9
Denise Furey,,,0,17,15,6,4,0,9
Calvin Tucker,,,,0,13,6,4,0,9
Paul Panepinto,,,,,2,2,3,0,9
John Paul Sutton,,,,,,0,4,0,9
Erin Elmore,,,,,,,0,0,9
Write-In,,,,,,,,0,9
Total,27,1,22,21,20,9,8,0,9
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,10
,Michael Harvey,Write-In,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,10
Michael Harvey,4,0,22,21,16,10,10,1,10
Write-In,,0,0,0,0,0,0,0,10
Denise Furey,,,0,18,12,6,5,0,10
Calvin Tucker,,,,0,13,4,5,1,10
Paul Panepinto,,,,,0,3,3,0,10
Erin Elmore,,,,,,0,5,0,10
John Paul Sutton,,,,,,,0,1,10
Write-In,,,,,,,,0,10
Total,33,0,23,21,16,12,11,1,10
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,11
,Michael Harvey,Write-In,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,11
Michael Harvey,0,0,16,13,10,12,12,0,11
Write-In,,0,0,0,0,0,0,0,11
Denise Furey,,,0,11,9,7,7,0,11
Calvin Tucker,,,,1,9,6,4,0,11
Paul Panepinto,,,,,1,4,2,0,11
Erin Elmore,,,,,,0,7,0,11
John Paul Sutton,,,,,,,0,0,11
Write-In,,,,,,,,0,11
Total,24,0,19,17,14,12,12,0,11
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,12
,Michael Harvey,Write-In,Denise Furey,Calvin Tucker,John Paul Sutton,Erin Elmore,Paul Panepinto,Write-In,12
Michael Harvey,0,0,12,7,8,6,6,0,12
Write-In,,0,0,0,0,0,0,0,12
Denise Furey,,,0,4,6,4,6,0,12
Calvin Tucker,,,,0,3,2,2,0,12
John Paul Sutton,,,,,0,3,3,0,12
Erin Elmore,,,,,,0,2,1,12
Paul Panepinto,,,,,,,0,0,12
Write-In,,,,,,,,0,12
Total,15,0,12,8,8,7,7,1,12
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,13
,Michael Harvey,Write-In,Calvin Tucker,John Paul Sutton,Paul Panepinto,Denise Furey,Erin Elmore,Write-In,13
Michael Harvey,0,0,5,4,4,3,3,0,13
Write-In,,0,0,0,0,0,0,0,13
Calvin Tucker,,,0,3,3,2,1,0,13
John Paul Sutton,,,,0,1,0,2,0,13
Paul Panepinto,,,,,0,3,1,0,13
Denise Furey,,,,,,0,1,0,13
Erin Elmore,,,,,,,0,0,13
Write-In,,,,,,,,0,13
Total,7,0,5,4,4,3,3,0,13
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,14
,Michael Harvey,Write-In,Paul Panepinto,Calvin Tucker,Erin Elmore,John Paul Sutton,Denise Furey,Write-In,14
Michael Harvey,0,0,2,1,1,1,0,0,14
Write-In,,0,0,0,0,0,0,0,14
Paul Panepinto,,,0,1,1,1,0,0,14
Calvin Tucker,,,,0,0,1,0,0,14
Erin Elmore,,,,,0,0,0,0,14
John Paul Sutton,,,,,,0,0,0,14
Denise Furey,,,,,,,0,0,14
Write-In,,,,,,,,0,14
Total,2,0,2,1,1,1,0,0,14
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Representative In Congress 3rd District - Republican,,15
,Denise Furey,Calvin Tucker,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,Michael Harvey,Write-In,15
Denise Furey,1,6,4,2,0,0,5,0,15
Calvin Tucker,,0,4,2,0,0,5,0,15
Paul Panepinto,,,0,1,1,0,5,0,15
Erin Elmore,,,,0,1,0,2,0,15
John Paul Sutton,,,,,0,0,1,0,15
Write-In,,,,,,0,0,0,15
Michael Harvey,,,,,,,0,0,15
Write-In,,,,,,,,0,15
Total,7,6,5,3,1,0,6,0,15
,Representative In Congress 3rd District - Republican,,Delegate To The Republican National Convention 3rd District - Republican,,,,,,16
,Michael Harvey,Write-In,Calvin Tucker,Denise Furey,Erin Elmore,Paul Panepinto,John Paul Sutton,Write-In,16
Michael Harvey,0,0,11,8,5,5,4,0,16
Write-In,,1,0,0,0,0,0,1,16
Calvin Tucker,,,0,6,5,5,4,0,16
Denise Furey,,,,0,1,2,2,0,16
Erin Elmore,,,,,0,2,1,0,16
Paul Panepinto,,,,,,0,1,0,16
John Paul Sutton,,,,,,,0,0,16
Write-In,,,,,,,,0,16
Total,13,2,11,8,5,5,4,1,16
,Delegate To The Republican National Convention 3rd District - Republican,,,,,,Representative In Congress 3rd District - Republican,,17
,Calvin Tucker,Denise Furey,Paul Panepinto,Erin Elmore,John Paul Sutton,Write-In,Michael Harvey,Write-In,17
Calvin Tucker,0,3,3,0,0,0,3,0,17
Denise Furey,,0,3,0,0,0,3,0,17
Paul Panepinto,,,0,0,0,0,3,0,17
Erin Elmore,,,,0,0,0,0,0,17
John Paul Sutton,,,,,0,0,0,0,17
Write-In,,,,,,0,0,0,17
Michael Harvey,,,,,,,0,0,17
Write-In,,,,,,,,0,17
Total,3,3,3,0,0,0,3,0,17
