col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,All
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,All
Mike Driscoll,186,0,"2,535",9,All
Write-In,,1,4,5,All
Brendan F Boyle,,,84,0,All
Write-In,,,,1,All
Total,"2,730",10,"2,623",15,All
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,1
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,1
Mike Driscoll,16,0,118,0,1
Write-In,,0,0,0,1
Brendan F Boyle,,,3,0,1
Write-In,,,,0,1
Total,134,0,121,0,1
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,2
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,2
Mike Driscoll,6,0,108,0,2
Write-In,,0,0,0,2
Brendan F Boyle,,,0,0,2
Write-In,,,,0,2
Total,114,0,108,0,2
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,3
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,3
Mike Driscoll,5,0,77,0,3
Write-In,,0,0,1,3
Brendan F Boyle,,,4,0,3
Write-In,,,,0,3
Total,82,1,81,1,3
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,4
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,4
Mike Driscoll,15,0,221,1,4
Write-In,,0,0,0,4
Brendan F Boyle,,,6,0,4
Write-In,,,,0,4
Total,237,0,227,1,4
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 173rd District - Democrat,,5
,Brendan F Boyle,Write-In,Mike Driscoll,Write-In,5
Brendan F Boyle,4,0,72,0,5
Write-In,,0,0,0,5
Mike Driscoll,,,3,0,5
Write-In,,,,0,5
Total,76,0,75,0,5
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,6
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,6
Mike Driscoll,3,0,55,0,6
Write-In,,0,0,0,6
Brendan F Boyle,,,1,0,6
Write-In,,,,0,6
Total,58,0,56,0,6
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,7
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,7
Mike Driscoll,22,0,147,3,7
Write-In,,0,0,1,7
Brendan F Boyle,,,5,0,7
Write-In,,,,0,7
Total,172,1,152,4,7
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,8
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,8
Mike Driscoll,4,0,109,0,8
Write-In,,1,1,0,8
Brendan F Boyle,,,1,0,8
Write-In,,,,0,8
Total,113,2,111,0,8
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,9
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,9
Mike Driscoll,6,0,109,1,9
Write-In,,0,1,0,9
Brendan F Boyle,,,4,0,9
Write-In,,,,0,9
Total,116,1,114,1,9
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,10
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,10
Mike Driscoll,9,0,118,3,10
Write-In,,0,0,1,10
Brendan F Boyle,,,3,0,10
Write-In,,,,0,10
Total,130,1,121,4,10
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,11
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,11
Mike Driscoll,6,0,124,0,11
Write-In,,0,0,0,11
Brendan F Boyle,,,1,0,11
Write-In,,,,0,11
Total,130,0,125,0,11
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,12
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,12
Mike Driscoll,4,0,58,0,12
Write-In,,0,0,0,12
Brendan F Boyle,,,3,0,12
Write-In,,,,1,12
Total,62,0,61,1,12
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 173rd District - Democrat,,13
,Brendan F Boyle,Write-In,Mike Driscoll,Write-In,13
Brendan F Boyle,5,0,70,1,13
Write-In,,0,0,0,13
Mike Driscoll,,,1,0,13
Write-In,,,,0,13
Total,76,0,71,1,13
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,14
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,14
Mike Driscoll,3,0,62,0,14
Write-In,,0,0,1,14
Brendan F Boyle,,,1,0,14
Write-In,,,,0,14
Total,65,1,63,1,14
,Representative In Congress 2nd District - Democrat,,Representative In The General Assembly 173rd District - Democrat,,15
,Brendan F Boyle,Write-In,Mike Driscoll,Write-In,15
Brendan F Boyle,3,0,93,0,15
Write-In,,0,0,0,15
Mike Driscoll,,,1,0,15
Write-In,,,,0,15
Total,96,0,94,0,15
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,16
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,16
Mike Driscoll,9,0,76,0,16
Write-In,,0,0,0,16
Brendan F Boyle,,,2,0,16
Write-In,,,,0,16
Total,85,0,78,0,16
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,17
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,17
Mike Driscoll,14,0,119,0,17
Write-In,,0,0,0,17
Brendan F Boyle,,,8,0,17
Write-In,,,,0,17
Total,133,0,127,0,17
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,18
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,18
Mike Driscoll,7,0,97,0,18
Write-In,,0,0,0,18
Brendan F Boyle,,,1,0,18
Write-In,,,,0,18
Total,104,0,98,0,18
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,19
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,19
Mike Driscoll,8,0,84,0,19
Write-In,,0,0,1,19
Brendan F Boyle,,,5,0,19
Write-In,,,,0,19
Total,92,1,89,1,19
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,20
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,20
Mike Driscoll,26,0,349,0,20
Write-In,,0,1,0,20
Brendan F Boyle,,,15,0,20
Write-In,,,,0,20
Total,375,1,365,0,20
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,21
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,21
Mike Driscoll,4,0,86,1,21
Write-In,,0,0,0,21
Brendan F Boyle,,,1,0,21
Write-In,,,,0,21
Total,91,0,87,1,21
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,22
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,22
Mike Driscoll,5,0,90,0,22
Write-In,,0,0,0,22
Brendan F Boyle,,,0,0,22
Write-In,,,,0,22
Total,95,0,90,0,22
,Representative In The General Assembly 173rd District - Democrat,,Representative In Congress 2nd District - Democrat,,23
,Mike Driscoll,Write-In,Brendan F Boyle,Write-In,23
Mike Driscoll,9,0,93,0,23
Write-In,,0,0,0,23
Brendan F Boyle,,,8,0,23
