col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Kevin J Boyle,Write-In,Michele Lockman,Pamela Robinson,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Alvaro Quinones,Lorraine Haw,Vayda Good,Adam Tennant,Ronald Raju Joseph,Kempis Ghani Songster,Write-In,All
Kevin J Boyle,50,0,441,443,411,412,398,390,176,159,131,129,129,111,106,102,2,All
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
Michele Lockman,,,5,421,410,409,402,371,98,90,57,56,52,39,37,26,3,All
Pamela Robinson,,,,1,410,404,396,379,102,94,54,56,55,43,27,29,3,All
Anthony Bellmon,,,,,3,405,399,363,78,70,40,37,38,27,22,18,3,All
Patrick Parkinson,,,,,,0,403,359,78,71,42,39,32,28,27,19,3,All
Theodore Kirsch,,,,,,,1,353,74,68,36,31,31,27,22,20,3,All
Mona Getzes Cohen,,,,,,,,2,67,54,49,46,51,35,27,21,2,All
Amy Roat,,,,,,,,,0,143,102,109,111,96,91,88,0,All
Lisa Powley,,,,,,,,,,1,98,100,101,94,86,90,1,All
Alvaro Quinones,,,,,,,,,,,1,104,108,95,89,91,0,All
Lorraine Haw,,,,,,,,,,,,0,98,89,89,88,0,All
Vayda Good,,,,,,,,,,,,,0,96,90,89,1,All
Adam Tennant,,,,,,,,,,,,,,1,87,81,1,All
Ronald Raju Joseph,,,,,,,,,,,,,,,0,88,0,All
Kempis Ghani Songster,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,0,All
Total,640,0,478,472,438,436,424,413,199,183,150,148,147,129,120,117,3,All
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,1
,Kevin J Boyle,Write-In,Pamela Robinson,Anthony Bellmon,Michele Lockman,Patrick Parkinson,Theodore Kirsch,Mona Getzes Cohen,Amy Roat,Lisa Powley,Lorraine Haw,Vayda Good,Alvaro Quinones,Ronald Raju Joseph,Kempis Ghani Songster,Adam Tennant,Write-In,1
Kevin J Boyle,13,0,79,71,71,70,70,67,24,15,15,14,12,14,10,7,1,1
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pamela Robinson,,,0,72,69,69,70,66,19,12,11,10,10,8,8,4,1,1
Anthony Bellmon,,,,1,67,66,67,59,15,10,9,7,9,7,7,3,1,1
Michele Lockman,,,,,1,65,65,60,13,9,8,4,6,7,4,1,1,1
Patrick Parkinson,,,,,,0,67,60,15,10,9,6,7,9,6,2,1,1
Theodore Kirsch,,,,,,,0,59,17,11,8,5,6,8,4,3,1,1
Mona Getzes Cohen,,,,,,,,0,11,4,10,9,7,8,5,3,1,1
Amy Roat,,,,,,,,,0,18,11,12,10,11,10,8,0,1
Lisa Powley,,,,,,,,,,0,7,11,8,8,9,8,0,1
Lorraine Haw,,,,,,,,,,,0,10,11,9,9,8,0,1
Vayda Good,,,,,,,,,,,,0,11,9,10,9,1,1
Alvaro Quinones,,,,,,,,,,,,,1,7,10,9,0,1
Ronald Raju Joseph,,,,,,,,,,,,,,0,8,7,0,1
Kempis Ghani Songster,,,,,,,,,,,,,,,0,7,0,1
Adam Tennant,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,0,1
Total,101,0,81,74,73,71,71,68,27,19,19,18,17,17,14,11,1,1
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,3
,Kevin J Boyle,Write-In,Michele Lockman,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Mona Getzes Cohen,Theodore Kirsch,Lisa Powley,Amy Roat,Lorraine Haw,Ronald Raju Joseph,Vayda Good,Alvaro Quinones,Kempis Ghani Songster,Adam Tennant,Write-In,3
Kevin J Boyle,3,0,59,60,54,52,52,51,26,26,19,21,19,19,17,15,0,3
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Michele Lockman,,,1,54,51,52,48,49,13,13,11,9,8,11,3,5,0,3
Pamela Robinson,,,,0,49,48,48,47,14,13,10,6,8,9,4,5,0,3
Patrick Parkinson,,,,,0,49,44,49,8,9,5,5,4,5,2,2,0,3
Anthony Bellmon,,,,,,0,45,49,7,8,4,7,5,5,2,2,0,3
Mona Getzes Cohen,,,,,,,0,43,10,10,8,6,7,4,3,4,0,3
Theodore Kirsch,,,,,,,,0,8,6,3,5,4,5,3,1,0,3
Lisa Powley,,,,,,,,,0,21,18,14,16,14,15,13,0,3
Amy Roat,,,,,,,,,,0,15,13,17,12,13,12,0,3
Lorraine Haw,,,,,,,,,,,0,12,13,15,12,13,0,3
Ronald Raju Joseph,,,,,,,,,,,,0,15,12,12,13,0,3
Vayda Good,,,,,,,,,,,,,0,14,13,12,0,3
Alvaro Quinones,,,,,,,,,,,,,,0,10,12,0,3
Kempis Ghani Songster,,,,,,,,,,,,,,,0,10,0,3
Adam Tennant,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,0,3
Total,91,0,63,63,55,54,54,52,29,28,22,21,21,20,17,16,0,3
,Representative In The General Assembly 172nd District - Democrat,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,5
,Kevin J Boyle,Write-In,Michele Lockman,Pamela Robinson,Patrick Parkinson,Anthony Bellmon,Mona Getzes Cohen,Theodore Kirsch,Amy Roat,Alvaro Quinones,Lisa Powley,Adam Tennant,Vayda Good,Ronald Raju Joseph,Lorraine Haw,Kempis Ghani Songster,Write-In,5
Kevin J Boyle,7,0,62,54,55,52,50,49,24,23,23,20,19,17,17,15,0,5
Write-In,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Michele Lockman,,,0,53,52,51,48,50,14,8,12,8,6,7,5,4,0,5
Pamela Robinson,,,,1,49,49,45,47,13,6,12,9,3,6,3,2,0,5
Patrick Parkinson,,,,,0,51,44,49,10,8,11,7,4,6,5,3,0,5
Anthony Bellmon,,,,,,0,45,47,9,5,9,6,3,4,3,1,0,5
