col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,0,180,154,189,186,3,84,72,64,36,0,All
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,0,152,166,168,1,81,69,64,33,0,All
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,0,145,143,2,89,68,59,32,0,All
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,2,193,2,74,70,68,28,0,All
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,0,3,73,57,65,28,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,1,0,All
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,0,0,0,All
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,0,0,All
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,0,All
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"1,415","1,393","1,391","1,386","1,345","1,343","1,334","1,294","1,292","1,284","1,188",421,381,329,329,322,320,316,303,285,277,270,264,259,238,27,814,468,383,210,3,All
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,2
,Malcolm Kenyatta,Ken Washington,Wynnetta Ward,Nina Tinari,Terry Gillen,Cindy Bass,Matthew Miller,Charlene Cooper,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Heather Pope,Sherrie Cohen,Bryan Mercer,Christina Borst,Arielle Cohen,Sergio Cea,Anlin Wang,Jack Cahill,Joanne Beer,Daisy Confoy,Daniel Laufer,Carla Le'Coin,Steve Paul,Paul Prescod,Write-In,Bernard A Williams,Darisha K Parker,Fareed Abdullah,Supreme Dow,Write-In,2
Malcolm Kenyatta,1,173,167,152,158,152,163,155,155,144,128,20,20,20,20,19,20,15,19,12,11,15,15,11,8,5,71,41,37,25,0,2
Ken Washington,,0,168,153,157,150,160,152,157,144,130,18,19,21,19,19,19,13,17,9,6,14,14,9,7,5,70,42,34,26,0,2
Wynnetta Ward,,,0,146,152,146,156,151,152,139,127,16,19,17,18,17,17,14,15,11,5,12,13,6,5,5,64,39,34,22,0,2
Nina Tinari,,,,1,150,143,143,147,139,138,129,21,22,12,11,8,8,15,11,15,12,9,8,11,11,5,60,40,31,23,0,2
Terry Gillen,,,,,0,153,152,162,144,148,135,18,19,13,11,7,9,14,8,12,10,4,7,10,10,5,66,39,25,23,0,2
Cindy Bass,,,,,,0,143,153,135,146,134,20,24,11,11,9,6,18,8,16,12,4,4,11,11,5,64,42,25,23,0,2
Matthew Miller,,,,,,,0,150,150,141,123,16,16,22,19,15,16,10,16,8,5,12,14,4,5,5,62,35,30,25,0,2
Charlene Cooper,,,,,,,,0,141,149,135,17,18,10,11,5,7,16,6,12,8,1,6,7,9,5,64,36,26,24,0,2
Lindy Li,,,,,,,,,0,135,128,15,15,17,17,15,16,12,15,7,4,12,14,5,4,5,61,34,30,23,0,2
Anuj Gupta,,,,,,,,,,0,129,18,18,8,12,8,8,17,3,12,10,2,8,8,10,5,60,34,24,22,0,2
Owen Voutsinas-Klose,,,,,,,,,,,0,19,18,6,5,5,3,18,7,12,7,5,3,10,10,5,52,31,25,21,0,2
Heather Pope,,,,,,,,,,,,0,29,15,18,18,14,21,16,23,24,17,13,20,20,0,12,13,11,8,0,2
Sherrie Cohen,,,,,,,,,,,,,0,17,19,21,14,25,18,25,24,17,13,21,21,0,13,11,8,9,0,2
Bryan Mercer,,,,,,,,,,,,,,0,26,21,22,14,23,13,14,21,23,14,12,0,8,6,11,9,0,2
Christina Borst,,,,,,,,,,,,,,,0,25,25,15,22,14,16,19,25,12,13,0,7,7,12,9,0,2
Arielle Cohen,,,,,,,,,,,,,,,,0,24,15,20,13,16,22,21,15,14,0,7,7,9,9,0,2
Sergio Cea,,,,,,,,,,,,,,,,,0,12,20,13,14,18,21,12,13,0,5,9,11,8,0,2
Anlin Wang,,,,,,,,,,,,,,,,,,0,15,19,18,13,11,21,19,0,7,11,8,6,0,2
Jack Cahill,,,,,,,,,,,,,,,,,,,0,13,14,23,18,15,12,0,3,10,11,7,0,2
Joanne Beer,,,,,,,,,,,,,,,,,,,,0,24,13,11,19,23,0,10,9,5,7,0,2
Daisy Confoy,,,,,,,,,,,,,,,,,,,,,0,16,12,21,22,0,8,10,4,7,0,2
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,0,18,16,12,0,5,6,9,7,0,2
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,,0,10,10,0,6,4,9,7,0,2
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,,0,19,0,5,10,6,6,0,2
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,9,4,7,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,2
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,2
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,2
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,2
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,191,189,177,171,171,170,170,167,165,156,144,47,43,37,36,33,33,32,32,32,30,28,27,27,25,6,97,61,52,39,0,2
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,3
,Ken Washington,Cindy Bass,Terry Gillen,Malcolm Kenyatta,Matthew Miller,Nina Tinari,Charlene Cooper,Wynnetta Ward,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Daisy Confoy,Anlin Wang,Joanne Beer,Christina Borst,Paul Prescod,Steve Paul,Arielle Cohen,Carla Le'Coin,Sergio Cea,Bryan Mercer,Daniel Laufer,Jack Cahill,Write-In,Bernard A Williams,Fareed Abdullah,Darisha K Parker,Supreme Dow,Write-In,3
Ken Washington,1,133,136,140,139,131,134,137,136,128,117,22,17,13,18,15,15,14,11,12,12,9,11,10,6,3,74,33,24,16,0,3
Cindy Bass,,0,141,130,130,139,143,129,123,132,124,23,23,16,20,18,10,15,15,9,8,7,7,2,2,3,76,26,27,17,0,3
Terry Gillen,,,1,132,134,133,138,128,126,134,121,23,22,18,21,18,16,16,14,8,8,7,10,8,3,3,77,29,24,13,0,3
Malcolm Kenyatta,,,,0,139,125,127,140,137,123,110,18,17,14,15,14,19,12,9,14,15,11,11,12,8,3,74,27,24,16,0,3
Matthew Miller,,,,,0,126,128,138,134,126,112,18,17,12,15,12,17,12,8,11,14,12,13,10,6,3,75,25,24,14,0,3
Nina Tinari,,,,,,1,134,126,122,131,121,21,16,14,18,17,11,13,13,7,7,7,6,5,1,4,76,26,25,16,0,3
Charlene Cooper,,,,,,,0,127,121,130,119,25,19,13,18,15,10,13,15,7,8,6,6,3,2,3,75,24,26,15,0,3
Wynnetta Ward,,,,,,,,0,132,120,108,18,19,11,16,15,19,12,11,11,15,12,12,12,7,3,71,28,25,17,0,3
Lindy Li,,,,,,,,,0,120,107,15,16,9,15,13,16,9,8,12,14,10,12,11,7,2,68,27,24,15,0,3
Anuj Gupta,,,,,,,,,,0,116,19,17,15,17,15,10,14,11,8,7,7,6,5,2,3,72,22,23,14,0,3
Owen Voutsinas-Klose,,,,,,,,,,,0,16,13,10,14,11,6,9,8,6,3,3,4,1,1,2,61,22,21,12,0,3
Sherrie Cohen,,,,,,,,,,,,0,20,19,20,16,11,15,19,12,7,7,8,9,6,3,17,9,7,4,0,3
Heather Pope,,,,,,,,,,,,,0,18,20,16,12,15,17,9,11,5,7,8,5,0,12,9,7,6,0,3
Daisy Confoy,,,,,,,,,,,,,,0,15,19,10,19,17,11,7,8,5,8,4,0,10,12,2,4,0,3
Anlin Wang,,,,,,,,,,,,,,,0,18,7,17,17,8,6,6,6,6,4,2,12,13,2,2,0,3
Joanne Beer,,,,,,,,,,,,,,,,0,6,19,16,8,6,5,4,6,3,0,11,11,2,3,0,3
Christina Borst,,,,,,,,,,,,,,,,,0,5,7,11,12,9,11,11,9,0,7,8,5,4,0,3
Paul Prescod,,,,,,,,,,,,,,,,,,0,15,7,7,4,5,5,3,1,10,9,1,4,0,3
Steve Paul,,,,,,,,,,,,,,,,,,,0,10,5,6,4,7,4,0,9,11,1,4,0,3
Arielle Cohen,,,,,,,,,,,,,,,,,,,,0,9,7,7,9,10,0,6,9,3,1,0,3
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,0,7,10,8,9,0,4,6,6,3,0,3
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,0,7,4,3,1,0,3
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,0,9,8,1,5,5,6,0,0,3
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,3,7,3,2,0,3
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,6,2,1,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,0,3
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,3
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,3
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,163,161,157,155,154,154,153,152,147,144,128,38,35,30,29,27,26,25,25,21,20,18,17,16,11,6,105,51,37,30,0,3
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,4
,Ken Washington,Nina Tinari,Malcolm Kenyatta,Wynnetta Ward,Cindy Bass,Terry Gillen,Matthew Miller,Charlene Cooper,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Christina Borst,Carla Le'Coin,Bryan Mercer,Arielle Cohen,Daniel Laufer,Heather Pope,Sherrie Cohen,Sergio Cea,Jack Cahill,Joanne Beer,Anlin Wang,Daisy Confoy,Steve Paul,Paul Prescod,Write-In,Bernard A Williams,Fareed Abdullah,Darisha K Parker,Supreme Dow,Write-In,4
Ken Washington,0,85,92,90,85,87,88,81,83,76,75,19,17,16,10,11,8,8,13,11,10,7,4,6,4,0,50,20,19,11,0,4
Nina Tinari,,0,78,80,83,83,78,82,76,75,77,14,12,12,7,10,13,14,7,7,11,10,9,8,6,0,47,18,20,10,0,4
Malcolm Kenyatta,,,0,89,78,80,84,76,81,72,72,19,15,16,10,11,6,9,13,9,9,5,4,4,2,0,44,18,19,8,0,4
Wynnetta Ward,,,,0,80,83,86,77,82,73,70,16,18,14,10,13,7,10,10,10,8,6,6,4,2,0,45,21,16,8,0,4
Cindy Bass,,,,,0,81,77,79,73,76,76,10,11,9,8,7,9,8,7,4,7,6,6,6,2,0,45,19,16,8,0,4
Terry Gillen,,,,,,0,79,79,77,77,74,14,15,15,8,10,9,11,8,7,9,9,6,8,5,0,42,20,15,11,0,4
Matthew Miller,,,,,,,0,75,79,67,70,17,18,16,8,12,6,8,11,10,7,5,5,4,3,0,44,20,15,8,0,4
Charlene Cooper,,,,,,,,0,72,74,70,12,11,12,7,5,7,11,5,3,10,8,7,7,4,0,42,15,17,8,0,4
Lindy Li,,,,,,,,,0,68,68,15,15,13,7,12,7,8,7,9,7,6,4,5,2,0,40,17,17,8,0,4
Anuj Gupta,,,,,,,,,,0,69,12,9,10,7,7,9,10,4,2,10,8,6,7,3,0,37,16,15,8,0,4
Owen Voutsinas-Klose,,,,,,,,,,,0,9,9,9,4,9,9,10,7,5,6,8,7,7,4,0,38,16,15,8,0,4
Christina Borst,,,,,,,,,,,,0,15,13,8,9,3,6,9,7,8,4,3,4,2,0,8,5,7,4,0,4
Carla Le'Coin,,,,,,,,,,,,,0,12,8,10,5,5,9,10,3,4,4,3,3,0,7,5,6,4,0,4
Bryan Mercer,,,,,,,,,,,,,,0,8,9,3,5,11,8,4,3,5,3,3,0,8,3,4,4,0,4
Arielle Cohen,,,,,,,,,,,,,,,0,7,8,4,8,6,5,4,5,2,2,0,4,4,5,3,0,4
Daniel Laufer,,,,,,,,,,,,,,,,0,3,4,8,8,2,3,3,2,2,0,7,4,3,2,0,4
Heather Pope,,,,,,,,,,,,,,,,,0,7,2,5,7,6,6,6,5,0,3,3,5,4,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,3,4,6,7,7,5,5,0,5,2,8,1,0,4
Sergio Cea,,,,,,,,,,,,,,,,,,,0,7,3,2,2,1,2,0,5,3,4,2,0,4
Jack Cahill,,,,,,,,,,,,,,,,,,,,0,2,2,3,2,3,0,5,3,3,3,0,4
Joanne Beer,,,,,,,,,,,,,,,,,,,,,0,6,4,5,3,0,4,2,6,1,0,4
Anlin Wang,,,,,,,,,,,,,,,,,,,,,,0,4,5,3,0,1,2,5,3,0,4
Daisy Confoy,,,,,,,,,,,,,,,,,,,,,,,0,3,5,0,4,3,4,0,0,4
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,2,3,3,0,4
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,1,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,4
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,4
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,107,99,96,96,94,94,93,88,88,82,82,24,22,20,17,16,16,16,15,14,14,13,11,10,7,1,62,30,26,20,0,4
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,5
,Cindy Bass,Malcolm Kenyatta,Nina Tinari,Charlene Cooper,Terry Gillen,Wynnetta Ward,Ken Washington,Anuj Gupta,Lindy Li,Matthew Miller,Owen Voutsinas-Klose,Heather Pope,Sherrie Cohen,Steve Paul,Daisy Confoy,Joanne Beer,Bryan Mercer,Carla Le'Coin,Paul Prescod,Arielle Cohen,Christina Borst,Anlin Wang,Daniel Laufer,Jack Cahill,Sergio Cea,Write-In,Bernard A Williams,Darisha K Parker,Fareed Abdullah,Supreme Dow,Write-In,5
Cindy Bass,0,70,73,71,71,65,62,65,64,64,65,15,13,9,11,11,7,11,8,4,7,7,5,4,2,0,36,22,13,7,0,5
Malcolm Kenyatta,,2,70,71,71,74,71,66,71,68,62,9,10,7,7,8,6,10,5,7,6,2,5,5,3,0,34,17,16,6,0,5
Nina Tinari,,,0,73,72,67,63,69,64,66,67,14,17,11,12,12,8,9,10,6,6,8,7,5,3,0,31,20,18,7,0,5
Charlene Cooper,,,,0,76,70,65,70,65,69,66,11,12,9,11,10,3,8,9,3,4,5,4,2,2,0,35,18,16,6,0,5
Terry Gillen,,,,,0,67,67,70,67,71,64,12,13,10,10,11,6,10,10,4,7,6,6,5,3,0,33,20,16,5,0,5
Wynnetta Ward,,,,,,1,68,63,68,67,58,7,9,6,5,5,6,9,3,6,5,1,5,5,3,0,33,17,15,6,0,5
Ken Washington,,,,,,,1,61,67,64,55,10,11,9,8,8,7,9,6,6,7,3,5,5,4,0,28,18,17,5,0,5
Anuj Gupta,,,,,,,,0,61,63,59,10,13,9,11,11,5,7,9,3,5,5,5,2,2,0,29,15,17,6,0,5
Lindy Li,,,,,,,,,0,66,57,8,7,5,7,7,6,10,3,5,7,1,5,4,3,0,26,18,16,6,0,5
Matthew Miller,,,,,,,,,,0,58,8,11,5,6,6,7,10,5,3,6,2,7,5,3,0,29,17,16,6,0,5
Owen Voutsinas-Klose,,,,,,,,,,,0,14,11,9,12,11,7,6,8,5,6,8,6,4,3,0,28,18,13,5,0,5
Heather Pope,,,,,,,,,,,,0,14,13,12,12,9,6,9,7,7,11,4,6,4,0,9,7,4,2,0,5
Sherrie Cohen,,,,,,,,,,,,,0,15,12,11,9,6,12,6,6,11,6,7,4,0,7,9,5,2,0,5
Steve Paul,,,,,,,,,,,,,,0,12,10,7,5,11,7,4,10,5,7,5,0,8,6,3,1,0,5
Daisy Confoy,,,,,,,,,,,,,,,0,13,4,5,11,4,5,9,4,3,4,0,5,8,2,2,0,5
Joanne Beer,,,,,,,,,,,,,,,,0,4,4,10,6,5,8,4,5,3,0,5,6,2,2,0,5
Bryan Mercer,,,,,,,,,,,,,,,,,0,7,5,8,8,6,8,8,7,0,5,4,3,2,0,5
Carla Le'Coin,,,,,,,,,,,,,,,,,,0,5,5,7,3,6,5,5,0,7,4,1,2,0,5
Paul Prescod,,,,,,,,,,,,,,,,,,,0,4,3,9,4,4,5,0,6,5,2,1,0,5
Arielle Cohen,,,,,,,,,,,,,,,,,,,,0,4,4,5,7,5,0,8,2,0,1,0,5
Christina Borst,,,,,,,,,,,,,,,,,,,,,0,4,5,5,4,0,3,6,1,2,0,5
Anlin Wang,,,,,,,,,,,,,,,,,,,,,,0,4,5,4,0,4,5,1,1,0,5
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,0,8,5,0,5,2,2,2,0,5
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,6,2,2,1,0,5
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,1,1,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,5
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,5
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,5
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,86,85,83,81,81,79,78,74,74,74,71,23,23,19,17,16,15,15,14,13,13,11,11,11,8,0,50,32,26,14,0,5
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,6
,Malcolm Kenyatta,Nina Tinari,Cindy Bass,Ken Washington,Wynnetta Ward,Anuj Gupta,Terry Gillen,Charlene Cooper,Matthew Miller,Lindy Li,Owen Voutsinas-Klose,Heather Pope,Sherrie Cohen,Anlin Wang,Joanne Beer,Steve Paul,Arielle Cohen,Christina Borst,Jack Cahill,Bryan Mercer,Daisy Confoy,Paul Prescod,Daniel Laufer,Sergio Cea,Carla Le'Coin,Write-In,Bernard A Williams,Fareed Abdullah,Darisha K Parker,Supreme Dow,Write-In,6
Malcolm Kenyatta,0,128,128,130,134,126,125,124,129,124,111,17,18,14,9,12,14,15,13,13,6,5,9,9,9,1,82,22,24,11,0,6
Nina Tinari,,0,134,127,124,129,128,123,120,115,118,18,21,16,10,13,8,10,7,7,9,6,5,5,7,1,78,20,21,15,0,6
Cindy Bass,,,0,126,125,129,128,127,121,113,118,21,20,20,11,14,12,11,10,8,9,7,5,7,8,1,80,20,22,12,0,6
Ken Washington,,,,0,123,120,124,116,120,116,112,18,18,17,11,13,13,14,12,10,9,7,9,9,9,2,80,21,20,12,0,6
Wynnetta Ward,,,,,0,121,121,119,125,118,106,16,15,14,8,9,15,13,12,9,3,3,9,9,8,1,80,21,22,8,0,6
Anuj Gupta,,,,,,0,124,120,116,113,115,17,22,18,13,13,12,10,5,6,11,6,6,7,5,1,78,18,20,12,0,6
Terry Gillen,,,,,,,0,124,122,112,111,17,18,16,11,11,8,12,8,7,10,9,5,2,5,1,74,21,20,11,0,6
Charlene Cooper,,,,,,,,0,117,108,106,18,19,18,11,12,11,11,9,8,10,8,5,5,5,1,75,20,19,11,0,6
Matthew Miller,,,,,,,,,0,116,105,13,14,11,9,8,10,13,12,12,5,6,9,7,8,1,79,18,18,11,0,6
Lindy Li,,,,,,,,,,0,106,16,15,14,7,8,12,10,11,8,5,3,8,8,7,1,76,16,18,10,0,6
Owen Voutsinas-Klose,,,,,,,,,,,0,16,16,15,7,9,5,6,7,4,6,4,2,6,4,2,67,15,19,10,0,6
Heather Pope,,,,,,,,,,,,0,19,16,11,13,10,8,9,7,11,11,4,7,6,1,14,7,2,4,0,6
Sherrie Cohen,,,,,,,,,,,,,0,15,12,14,8,8,5,7,10,9,4,6,4,0,14,7,1,3,0,6
Anlin Wang,,,,,,,,,,,,,,0,9,13,8,4,5,1,9,7,2,5,1,0,14,5,1,2,0,6
Joanne Beer,,,,,,,,,,,,,,,1,12,6,6,6,6,14,13,9,6,5,0,13,4,1,2,0,6
Steve Paul,,,,,,,,,,,,,,,,0,8,3,3,6,12,11,4,6,2,0,12,3,2,3,0,6
Arielle Cohen,,,,,,,,,,,,,,,,,0,8,6,8,5,5,8,11,8,0,11,8,1,0,0,6
Christina Borst,,,,,,,,,,,,,,,,,,0,9,10,5,3,9,7,7,1,11,7,1,0,0,6
Jack Cahill,,,,,,,,,,,,,,,,,,,2,9,3,4,7,7,8,0,7,5,2,0,0,6
Bryan Mercer,,,,,,,,,,,,,,,,,,,,0,5,7,9,8,10,1,9,6,1,1,0,6
Daisy Confoy,,,,,,,,,,,,,,,,,,,,,0,12,6,5,3,0,13,3,0,2,0,6
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,0,5,4,5,0,9,4,1,2,0,6
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,0,9,7,0,8,5,2,0,0,6
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,10,5,0,0,0,6
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,8,1,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,6
Bernard A Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,6
Darisha K Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,6
Supreme Dow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,150,146,145,144,140,137,137,136,135,129,122,30,28,23,22,21,20,20,19,18,18,16,15,15,14,2,103,36,31,24,0,6
,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,Representative In The General Assembly 198th District - Democrat,,,,,10
,Ken Washington,Malcolm Kenyatta,Nina Tinari,Cindy Bass,Wynnetta Ward,Charlene Cooper,Terry Gillen,Matthew Miller,Anuj Gupta,Lindy Li,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Arielle Cohen,Anlin Wang,Steve Paul,Daisy Confoy,Christina Borst,Sergio Cea,Paul Prescod,Bryan Mercer,Carla Le'Coin,Joanne Beer,Jack Cahill,Daniel Laufer,Write-In,Bernard A Williams,Darisha K Parker,Fareed Abdullah,Supreme Dow,Write-In,10
Ken Washington,0,139,136,131,138,126,126,126,123,126,116,21,17,18,14,13,9,15,17,9,11,12,10,10,8,1,60,47,29,16,0,10
