col_1,col_2,col_3,col_4,col_5,division
,State Treasurer - Republican,,Representative In The General Assembly 177th District - Republican,,All
,Stacy L Garrity,Write-In,John Nungesser,Write-In,All
Stacy L Garrity,2,0,17,0,All
Write-In,,0,0,0,All
John Nungesser,,,1,0,All
Write-In,,,,0,All
Total,19,0,18,0,All
,State Treasurer - Republican,,Representative In The General Assembly 177th District - Republican,,5
,Stacy L Garrity,Write-In,John Nungesser,Write-In,5
Stacy L Garrity,2,0,6,0,5
Write-In,,0,0,0,5
John Nungesser,,,0,0,5
Write-In,,,,0,5
Total,8,0,6,0,5
,Representative In The General Assembly 177th District - Republican,,State Treasurer - Republican,,7
,John Nungesser,Write-In,Stacy L Garrity,Write-In,7
John Nungesser,1,0,11,0,7
Write-In,,0,0,0,7
Stacy L Garrity,,,0,0,7
Write-In,,,,0,7
Total,12,0,11,0,7
