col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,All
,Dwight Evans,Write-In,Morgan Cephas,Write-In,All
Dwight Evans,212,0,"3,134",18,All
Write-In,,0,6,2,All
Morgan Cephas,,,121,0,All
Write-In,,,,5,All
Total,"3,364",8,"3,261",25,All
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,5
,Dwight Evans,Write-In,Morgan Cephas,Write-In,5
Dwight Evans,10,0,224,2,5
Write-In,,0,0,1,5
Morgan Cephas,,,6,0,5
Write-In,,,,2,5
Total,236,1,230,5,5
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,14
,Dwight Evans,Write-In,Morgan Cephas,Write-In,14
Dwight Evans,11,0,217,1,14
Write-In,,0,2,0,14
Morgan Cephas,,,9,0,14
Write-In,,,,1,14
Total,229,2,228,2,14
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,15
,Dwight Evans,Write-In,Morgan Cephas,Write-In,15
Dwight Evans,30,0,287,0,15
Write-In,,0,1,1,15
Morgan Cephas,,,12,0,15
Write-In,,,,0,15
Total,317,2,300,1,15
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,16
,Dwight Evans,Write-In,Morgan Cephas,Write-In,16
Dwight Evans,18,0,227,1,16
Write-In,,0,1,0,16
Morgan Cephas,,,3,0,16
Write-In,,,,0,16
Total,246,1,231,1,16
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,17
,Dwight Evans,Write-In,Morgan Cephas,Write-In,17
Dwight Evans,11,0,199,0,17
Write-In,,0,1,0,17
Morgan Cephas,,,4,0,17
Write-In,,,,0,17
Total,210,1,204,0,17
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,18
,Dwight Evans,Write-In,Morgan Cephas,Write-In,18
Dwight Evans,15,0,178,1,18
Write-In,,0,0,0,18
Morgan Cephas,,,8,0,18
Write-In,,,,0,18
Total,194,0,186,1,18
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,19
,Dwight Evans,Write-In,Morgan Cephas,Write-In,19
Dwight Evans,16,0,226,0,19
Write-In,,0,0,0,19
Morgan Cephas,,,9,0,19
Write-In,,,,0,19
Total,242,0,235,0,19
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,20
,Dwight Evans,Write-In,Morgan Cephas,Write-In,20
Dwight Evans,16,0,239,3,20
Write-In,,0,0,0,20
Morgan Cephas,,,10,0,20
Write-In,,,,0,20
Total,258,0,249,3,20
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,22
,Dwight Evans,Write-In,Morgan Cephas,Write-In,22
Dwight Evans,11,0,162,1,22
Write-In,,0,0,0,22
Morgan Cephas,,,6,0,22
Write-In,,,,0,22
Total,174,0,168,1,22
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,23
,Dwight Evans,Write-In,Morgan Cephas,Write-In,23
Dwight Evans,12,0,170,0,23
Write-In,,0,0,0,23
Morgan Cephas,,,6,0,23
Write-In,,,,0,23
Total,182,0,176,0,23
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,24
,Dwight Evans,Write-In,Morgan Cephas,Write-In,24
Dwight Evans,16,0,191,2,24
Write-In,,0,1,0,24
Morgan Cephas,,,16,0,24
Write-In,,,,0,24
Total,209,1,208,2,24
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,25
,Dwight Evans,Write-In,Morgan Cephas,Write-In,25
Dwight Evans,12,0,254,2,25
Write-In,,0,0,0,25
Morgan Cephas,,,10,0,25
Write-In,,,,1,25
Total,268,0,264,3,25
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,26
,Dwight Evans,Write-In,Morgan Cephas,Write-In,26
Dwight Evans,12,0,281,5,26
Write-In,,0,0,0,26
Morgan Cephas,,,7,0,26
Write-In,,,,0,26
Total,298,0,288,5,26
,Representative In Congress 3rd District - Democrat,,Representative In The General Assembly 192nd District - Democrat,,27
,Dwight Evans,Write-In,Morgan Cephas,Write-In,27
Dwight Evans,22,0,279,0,27
Write-In,,0,0,0,27
Morgan Cephas,,,15,0,27
Write-In,,,,1,27
Total,301,0,294,1,27
