col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 177th District - Democrat,,Auditor General - Democrat,,,,,,,All
,Joe Hohenstein,Write-In,Nina Ahmad,Michael Lamb,Christina M Hartman,Rose Rosie Marie Davis,Tracie Fountain,H Scott Conklin,Write-In,All
Joe Hohenstein,290,0,"4,151",708,369,239,277,231,2,All
Write-In,,24,26,10,4,1,6,4,6,All
Nina Ahmad,,,475,0,0,0,0,0,0,All
Michael Lamb,,,,76,0,0,0,0,0,All
Christina M Hartman,,,,,56,0,0,0,0,All
Rose Rosie Marie Davis,,,,,,133,0,0,0,All
Tracie Fountain,,,,,,,79,0,0,All
H Scott Conklin,,,,,,,,26,0,All
Write-In,,,,,,,,,1,All
Total,"6,267",81,"4,652",794,429,373,362,261,9,All
